ID	title	language	region	release_date	serial
RVL-SL7D-GER	2 in 1: Meine Tierpension + Meine Tiersprechstunde	German	PAL	N/A	RVL-SL7D-GER
RVL-SLAE-USA	The Last Airbender	English / French	NTSC-U	N/A	RVL-SLAE-USA
RVL-SLAP-EUR	The Last Airbender	English / French / German / Italian / Spanish	PAL	N/A	RVL-SLAP-EUR
RVL-SLAX-EUU	The Last Airbender	English / French / German / Italian / Spanish	PAL	N/A	RVL-SLAX-EUU
RVL-SLAZ-USA	The Last Airbender	English / French	NTSC-U	N/A	RVL-SLAZ-USA
RVL-SLCE-USA	Get Up and Dance	English / French / Spanish	NTSC-U	N/A	RVL-SLCE-USA
RVL-SLCP-EUR	Get Up and Dance	English / French / German / Italian / Spanish	PAL	N/A	RVL-SLCP-EUR
RVL-SLDE-USA	Let's Dance	English	NTSC-U	N/A	RVL-SLDE-USA
RVL-SLDP-EUR	Let's Dance with Mel B	English / French / German / Italian / Spanish	PAL	N/A	RVL-SLDP-EUR
RVL-SLEE-USA	Deepak Chopra's Leela	English / French	NTSC-U	N/A	RVL-SLEE-USA
RVL-SLEP-EUR	Deepak Chopra's Leela	English / French / German	PAL	N/A	RVL-SLEP-EUR
RVL-SLFP-EUR	Let's Sing	English / French / German / Italian / Spanish	PAL	N/A	RVL-SLFP-EUR
RVL-SLFX-EUZ	Let's Sing 5: Versión Española	English / French / German / Italian / Spanish	PAL	N/A	RVL-SLFX-EUZ
RVL-SLGE-USA	Let's Sing 2016	English / French / Spanish	NTSC-U	N/A	RVL-SLGE-USA
RVL-SLGP-EUR	Let's Sing 2016	English / French / German / Italian / Spanish	PAL	N/A	RVL-SLGP-EUR
RVL-SLHE-USA	LEGO Harry Potter: Years 5-7	English / French / Portuguese / Spanish	NTSC-U	N/A	RVL-SLHE-USA
RVL-SLHP-EUR	LEGO Harry Potter: Years 5-7	Danish / Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-SLHP-EUR
RVL-SLIE-USA	Little League World Series Baseball: Double Play	English	NTSC-U	N/A	RVL-SLIE-USA
RVL-SLJP-ESP	Let's Sing 8: Versión Española	English / French / German / Italian / Spanish	PAL	N/A	RVL-SLJP-ESP
RVL-SLKP-EUR	Let's Sing 2016: Hits Français	English / French / German / Italian / Spanish	PAL	N/A	RVL-SLKP-EUR
RVL-SLLE-USA	Lucha Libre AAA: Héroes del Ring	English / Spanish	PAL	N/A	RVL-SLLE-USA
RVL-SLMP-EUR	Los 40 Principales: Karaoke Party Vol. 2	English / Spanish	PAL	N/A	RVL-SLMP-EUR
RVL-SLNP-EUE	La Voz Vol. 3	English / Spanish	PAL	N/A	RVL-SLNP-EUE
RVL-SLPP-EUR	The Spirit of the Wolf	English / French	PAL	N/A	RVL-SLPP-EUR
RVL-SLRE-USA	LEGO The Lord of the Rings	English / French / Portuguese / Spanish	NTSC-U	N/A	RVL-SLRE-USA
RVL-SLRP-EUR	LEGO The Lord of the Rings	Danish / Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-SLRP-EUR
RVL-SLSE-USA	The Last Story	English / French / Spanish	NTSC-U	N/A	RVL-SLSE-USA
RVL-SLSJ-JPN	The Last Story	Japanese	NTSC-J	N/A	RVL-SLSJ-JPN
RVL-SLSP-EUR	The Last Story	English / French / German / Italian / Spanish	PAL	N/A	RVL-SLSP-EUR
RVL-SLTE-USA	NewU Fitness First Mind Body: Yoga & Pilates Workout	English / French / Spanish	NTSC-U	N/A	RVL-SLTE-USA
RVL-SLTP-EUR	NewU Fitness First Mind Body: Yoga & Pilates Workout	English / French / German / Italian / Spanish	PAL	N/A	RVL-SLTP-EUR
RVL-SLVP-EUR	We Dare: Flirty Fun for All	English / French / German / Italian / Spanish	PAL	N/A	RVL-SLVP-EUR
RVL-SLWE-USA	Where's Waldo? The Fantastic Journey	English / French	NTSC-U	N/A	RVL-SLWE-USA
RVL-SLYE-USA	Beastly	English / French / Spanish	NTSC-U	N/A	RVL-SLYE-USA
RVL-SLYP-EUR	Beastly	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-SLYP-EUR
RVL-SM2E-USA	10 Minute Solution	English / French	NTSC-U	N/A	RVL-SM2E-USA
RVL-SM2P-EUR	10 Minute Solution	English / French / German / Italian / Spanish	PAL	N/A	RVL-SM2P-EUR
RVL-SM4E-USA	Monster Trucks Mayhem	English / French / Spanish	NTSC-U	N/A	RVL-SM4E-USA
RVL-SM4P-EUR	Monster Trucks	English / French / German / Italian / Spanish	PAL	N/A	RVL-SM4P-EUR
RVL-SM5E-USA	Power Rangers Samurai	English / French / Spanish	NTSC-U	N/A	RVL-SM5E-USA
RVL-SM5P-EUR	Power Rangers Samurai	English / French / German / Italian / Spanish	PAL	N/A	RVL-SM5P-EUR
RVL-SM6P-EUR	My Body Coach 2: Fitness & Dance	Danish / Dutch / English / Finnish / French / German / Italian / Norwegian / Portuguese / Spanish / Swedish	PAL	N/A	RVL-SM6P-EUR
RVL-SM7E-USA	Madden NFL 12	English	NTSC-U	N/A	RVL-SM7E-USA
RVL-SM8D-GER	Call of Duty: Modern Warfare 3	German	PAL	N/A	RVL-SM8D-GER
RVL-SM8E-USA	Call of Duty: Modern Warfare 3	English	NTSC-U	N/A	RVL-SM8E-USA
RVL-SM8F-FRA	Call of Duty: Modern Warfare 3	French	PAL	N/A	RVL-SM8F-FRA
RVL-SM8I-ITA	Call of Duty: Modern Warfare 3	Italian	PAL	N/A	RVL-SM8I-ITA
RVL-SM8P-UKV	Call of Duty: Modern Warfare 3	English	PAL	N/A	RVL-SM8P-UKV
RVL-SM8S-ESP	Call of Duty: Modern Warfare 3	Spanish	PAL	N/A	RVL-SM8S-ESP
RVL-SM8X-CAN	Call of Duty: Modern Warfare 3	French	NTSC-U	N/A	RVL-SM8X-CAN
RVL-SM9E-USA	Major League Baseball 2K12	English	NTSC-U	N/A	RVL-SM9E-USA
RVL-SMAE-USA	Marines: Modern Urban Combat	English	NTSC-U	N/A	RVL-SMAE-USA
RVL-SMAP-EUR	Marines: Modern Urban Combat	English / French / German	PAL	N/A	RVL-SMAP-EUR
RVL-SMBE-USA	Super Monkey Ball: Step & Roll	English	NTSC-U	N/A	RVL-SMBE-USA
RVL-SMBJ-JPN	Super Monkey Ball Athletic	N/A	NTSC-J	N/A	RVL-SMBJ-JPN
RVL-SMBP-EUR	Super Monkey Ball: Step & Roll	English / French / German / Italian / Spanish	PAL	N/A	RVL-SMBP-EUR
RVL-SMCE-USA	We Wish You a Merry Christmas	English	NTSC-U	N/A	RVL-SMCE-USA
RVL-SMCP-UKV	We Wish You a Merry Christmas	English	PAL	N/A	RVL-SMCP-UKV
RVL-SMEE-USA	Madden NFL 11	English	NTSC-U	N/A	RVL-SMEE-USA
RVL-SMFE-USA	Disney Phineas and Ferb: Across the 2nd Dimension	English	NTSC-U	N/A	RVL-SMFE-USA
RVL-SMFP-EUR	Disney Phineas and Ferb: Across the 2nd Dimension	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-SMFP-EUR
RVL-SMGE-USA	DreamWorks Megamind: Mega Team Unite	English / French	NTSC-U	N/A	RVL-SMGE-USA
RVL-SMGP-EUR	DreamWorks Megamind: Mega Team Unite	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-SMGP-EUR
RVL-SMHP-EUR	Marvel Super Heroes 3D: Grandmaster's Challenge	Danish / Dutch / English / French / German / Italian / Norwegian / Portuguese / Spanish / Swedish	PAL	N/A	RVL-SMHP-EUR
RVL-SMIE-USA	Who Wants to Be a Millionaire	English	NTSC-U	N/A	RVL-SMIE-USA
RVL-SMJE-USA	Monster Jam: Path of Destruction	English / French	NTSC-U	N/A	RVL-SMJE-USA
RVL-SMJP-EUR	Monster Jam: Path of Destruction	Dutch / English / French / Italian / Spanish	PAL	N/A	RVL-SMJP-EUR
RVL-SMKE-USA	Gem Smashers	English	NTSC-U	N/A	RVL-SMKE-USA
RVL-SMLE-USA	Major League Baseball 2K10	English	NTSC-U	N/A	RVL-SMLE-USA
RVL-SMMJ-JPN	Momjjang Diet Wii: Figurobics by Jung Da-yeon	Japanese	NTSC-J	N/A	RVL-SMMJ-JPN
RVL-SMNE-USA	New Super Mario Bros. Wii	English / French / Spanish	NTSC-U	N/A	RVL-SMNE-USA
RVL-SMNJ-JPN	New Super Mario Bros. Wii	Japanese	NTSC-J	N/A	RVL-SMNJ-JPN
RVL-SMNK-KOR	New Super Mario Bros. Wii	Korean	NTSC-J	N/A	RVL-SMNK-KOR
RVL-SMNP-EUR	New Super Mario Bros. Wii	English / French / German / Italian / Spanish	PAL	N/A	RVL-SMNP-EUR
RVL-SMNW-CHT	New Super Mario Bros. Wii	Chinese	NTSC-J	N/A	RVL-SMNW-CHT
RVL-SMOE-USA	Michael Jackson: The Experience	English / French / Spanish	NTSC-U	N/A	RVL-SMOE-USA
RVL-SMOJ-JPN	Michael Jackson: The Experience	N/A	NTSC-J	N/A	RVL-SMOJ-JPN
RVL-SMOP-EUR	Michael Jackson: The Experience	English / French / German / Italian / Spanish	PAL	N/A	RVL-SMOP-EUR
RVL-SMOX-USA	Michael Jackson: The Experience	English / French / Spanish	NTSC-U	N/A	RVL-SMOX-USA
RVL-SMOY-EUU	Michael Jackson: The Experience	English / French / German / Italian / Spanish	PAL	N/A	RVL-SMOY-EUU
RVL-SMPE-USA	Monopoly Collection	English / French	NTSC-U	N/A	RVL-SMPE-USA
RVL-SMPP-EUR	Monopoly Collection	English / French	PAL	N/A	RVL-SMPP-EUR
RVL-SMRE-USA	WWE SmackDown vs. Raw 2011	English / French / Spanish	NTSC-U	N/A	RVL-SMRE-USA
RVL-SMRP-EUR	WWE SmackDown vs. Raw 2011	English / French / German / Italian / Spanish	PAL	N/A	RVL-SMRP-EUR
RVL-SMSE-USA	Marvel Super Hero Squad: The Infinity Gauntlet	English / French	NTSC-U	N/A	RVL-SMSE-USA
RVL-SMSP-EUR	Marvel Super Hero Squad: The Infinity Gauntlet	English / French / German / Italian / Spanish	PAL	N/A	RVL-SMSP-EUR
RVL-SMTJ-JPN	Momotarou Dentetsu 2010: Sengoku Ishin no Hero Daishuugou! no Maki	Japanese	NTSC-J	N/A	RVL-SMTJ-JPN
RVL-SMUJ-JPN	Daikaijuu Battle: Ultra Coliseum DX: Ultra Senshi Daishuuketsu	Japanese	NTSC-J	N/A	RVL-SMUJ-JPN
RVL-SMVE-USA	Major League Baseball 2K11	English	NTSC-U	N/A	RVL-SMVE-USA
RVL-SMWE-USA	Man vs. Wild with Bear Grylls	English	NTSC-U	N/A	RVL-SMWE-USA
RVL-SMYE-USA	Minute to Win It	English / French / Spanish	NTSC-U	N/A	RVL-SMYE-USA
RVL-SMZE-USA	Marvel Super Hero Squad: Comic Combat	English / French	NTSC-U	N/A	RVL-SMZE-USA
RVL-SMZP-EUR	Marvel Super Hero Squad: Comic Combat	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-SMZP-EUR
RVL-SN2E-USA	Nerf N-Strike: Double Blast Bundle	English	NTSC-U	N/A	RVL-SN2E-USA
RVL-SN3E-USA	Maximum Racing: Rally Racer	English / French / Spanish	NTSC-U	N/A	RVL-SN3E-USA
RVL-SN3P-EUR	Rally Racer	English / French / German / Italian / Spanish	PAL	N/A	RVL-SN3P-EUR
RVL-SN4E-USA	Naruto Shippuden: Dragon Blade Chronicles	English	NTSC-U	N/A	RVL-SN4E-USA
RVL-SN4J-JPN	Naruto Shippuuden: Ryuu Jin-ki	Japanese	NTSC-J	N/A	RVL-SN4J-JPN
RVL-SN4X-EUR	Naruto Shippuden: Dragon Blade Chronicles: European Version	French / Italian	PAL	N/A	RVL-SN4X-EUR
RVL-SN5E-USA	Maximum Racing: Crash Car Racer	English / French / Spanish	NTSC-U	N/A	RVL-SN5E-USA
RVL-SN5P-EUR	Crash Car Racer	English / French / German / Italian / Spanish	PAL	N/A	RVL-SN5P-EUR
RVL-SN6E-USA	Maximum Racing: Super Karts	English / French / Spanish	NTSC-U	N/A	RVL-SN6E-USA
RVL-SN6P-EUR	Super Karts	English / French / German / Italian / Spanish	PAL	N/A	RVL-SN6P-EUR
RVL-SN7E-USA	Maximum Racing: Super Truck Racer	English / French / Spanish	NTSC-U	N/A	RVL-SN7E-USA
RVL-SN7P-EUR	Super Truck Racer	English / French / German / Italian / Spanish	PAL	N/A	RVL-SN7P-EUR
RVL-SN8E-USA	Maximum Racing: Sprint Cars	English / French / Spanish	NTSC-U	N/A	RVL-SN8E-USA
RVL-SN8P-EUR	Sprint Cars	English / French / German / Italian / Spanish	PAL	N/A	RVL-SN8P-EUR
RVL-SN9E-USA	Nickelodeon Fit	English / French	NTSC-U	N/A	RVL-SN9E-USA
RVL-SNAE-USA	Cabela's North American Adventures	English	NTSC-U	N/A	RVL-SNAE-USA
RVL-SNBE-USA	NCIS: Based on the TV Series	English / French / Spanish	NTSC-U	N/A	RVL-SNBE-USA
RVL-SNBP-EUR	NCIS: Based on the TV Series	English / French / German / Italian / Spanish	PAL	N/A	RVL-SNBP-EUR
RVL-SNCE-USA	Sonic Colors	English / French / German / Italian / Japanese / Spanish	NTSC-U	N/A	RVL-SNCE-USA
RVL-SNCJ-JPN	Sonic Colors	Japanese	NTSC-J	N/A	RVL-SNCJ-JPN
RVL-SNCP-EUR	Sonic Colours	English / French / German / Italian / Japanese / Spanish	PAL	N/A	RVL-SNCP-EUR
RVL-SNDE-USA	Deal or No Deal: Special Edition	English / French / Spanish	NTSC-U	N/A	RVL-SNDE-USA
RVL-SNEE-USA	North American Hunting Extravaganza 2	English	NTSC-U	N/A	RVL-SNEE-USA
RVL-SNEP-UKV	North American Hunting Extravaganza 2	English	PAL	N/A	RVL-SNEP-UKV
RVL-SNFE-USA	EA Sports Active: NFL Training Camp	English	NTSC-U	N/A	RVL-SNFE-USA
RVL-SNGE-USA	Get Fit with Mel B	English / French / Spanish	NTSC-U	N/A	RVL-SNGE-USA
RVL-SNGP-EUR	Get Fit with Mel B	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-SNGP-EUR
RVL-SNHE-USA	Need for Speed: Hot Pursuit	English / French / Spanish	NTSC-U	N/A	RVL-SNHE-USA
RVL-SNHJ-JPN	Need for Speed: Hot Pursuit	Japanese	NTSC-J	N/A	RVL-SNHJ-JPN
RVL-SNHP-EUR	Need for Speed: Hot Pursuit	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-SNHP-EUR
RVL-SNIE-USA	Nickelodeon Nicktoons MLB	English	NTSC-U	N/A	RVL-SNIE-USA
RVL-SNJE-USA	NBA Jam	English	NTSC-U	N/A	RVL-SNJE-USA
RVL-SNJP-UKV	NBA Jam	English	PAL	N/A	RVL-SNJP-UKV
RVL-SNKP-UKV	Nickelodeon Fit	English	PAL	N/A	RVL-SNKP-UKV
RVL-SNKX-EUR	Nickelodeon Fit	Dutch / English / French	PAL	N/A	RVL-SNKX-EUR
RVL-SNLE-USA	Nickelodeon Dance	English / French / Spanish	NTSC-U	N/A	RVL-SNLE-USA
RVL-SNLX-EUR	Nickelodeon Dance	Dutch / English / French / Spanish	PAL	N/A	RVL-SNLX-EUR
RVL-SNME-USA	Namco Museum Megamix	English	NTSC-U	N/A	RVL-SNME-USA
RVL-SNOP-UKV	Now! That's What I Call Music: Dance & Sing	English	PAL	N/A	RVL-SNOP-UKV
RVL-SNPE-USA	NASCAR the Game: Inside Line	English	NTSC-U	N/A	RVL-SNPE-USA
RVL-SNQE-USA	National Geographic: Challenge!	English / French / Spanish	NTSC-U	N/A	RVL-SNQE-USA
RVL-SNQP-EUR	National Geographic: Challenge!	English / French / German / Italian / Spanish	PAL	N/A	RVL-SNQP-EUR
RVL-SNRE-USA	NASCAR Unleashed	English	NTSC-U	N/A	RVL-SNRE-USA
RVL-SNSE-USA	NASCAR 2011: The Game	English	NTSC-U	N/A	RVL-SNSE-USA
RVL-SNTE-USA	Netflix	English	NTSC-U	N/A	RVL-SNTE-USA
RVL-SNUP-EUR	Happy Neuron Academy	English / French / German	PAL	N/A	RVL-SNUP-EUR
RVL-SNVE-USA	Need for Speed: The Run	English / French / Spanish	NTSC-U	N/A	RVL-SNVE-USA
RVL-SNVJ-JPN	Need for Speed: The Run	Japanese	NTSC-J	N/A	RVL-SNVJ-JPN
RVL-SNVP-EUR	Need for Speed: The Run	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-SNVP-EUR
RVL-SNXJ-JPN	Naruto Shippuuden: Gekitou Ninja Taisen! Special	Japanese	NTSC-J	N/A	RVL-SNXJ-JPN
RVL-SNYE-USA	Monster High: 13 Wishes	English / French / Spanish	NTSC-U	N/A	RVL-SNYE-USA
RVL-SNYP-EUR	Monster High: 13 Wishes	Danish / Dutch / English / Finnish / French / German / Italian / Norwegian / Spanish / Swedish	PAL	N/A	RVL-SNYP-EUR
RVL-SNZE-USA	Barbie Dreamhouse Party	English / French / Spanish	NTSC-U	N/A	RVL-SNZE-USA
RVL-SNZP-EUR	Barbie Dreamhouse Party	Danish / Dutch / English / Finnish / French / German / Italian / Norwegian / Spanish / Swedish	PAL	N/A	RVL-SNZP-EUR
RVL-SO3E-USA	Rune Factory: Tides of Destiny	English	NTSC-U	N/A	RVL-SO3E-USA
RVL-SO3J-JPN	Rune Factory: Oceans	Japanese	NTSC-J	N/A	RVL-SO3J-JPN
RVL-SOAE-USA	Cabela's Hunting Expeditions	English	NTSC-U	N/A	RVL-SOAE-USA
RVL-SOBD-GER	Bibi Blocksberg: Das große Hexenbesen-Rennen 2	German	PAL	N/A	RVL-SOBD-GER
RVL-SOCE-USA	Deadliest Catch: Sea of Chaos	English	NTSC-U	N/A	RVL-SOCE-USA
RVL-SODP-EUR	De Ontdekker en het Mysterie van de Diamanten Scarabee	Dutch / English	PAL	N/A	RVL-SODP-EUR
RVL-SOIE-USA	101-in-1 Sports Party Megamix	English / French / Spanish	NTSC-U	N/A	RVL-SOIE-USA
RVL-SOIP-EUR	101-in-1 Sports Party Megamix	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-SOIP-EUR
RVL-SOJE-USA	Rayman Origins	English / French / Spanish	NTSC-U	N/A	RVL-SOJE-USA
RVL-SOJP-EUR	Rayman Origins	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-SOJP-EUR
RVL-SOKE-USA	Karaoke Joysound	English / French / Spanish	NTSC-U	N/A	RVL-SOKE-USA
RVL-SOKJ-JPN	Karaoke Joysound Wii DX	N/A	NTSC-J	N/A	RVL-SOKJ-JPN
RVL-SOME-USA	Rhythm Heaven Fever	English	NTSC-U	N/A	RVL-SOME-USA
RVL-SOMJ-JPN	Minna no Rhythm Tengoku	Japanese	NTSC-J	N/A	RVL-SOMJ-JPN
RVL-SOMK-KOR	Rhythm Sesang Wii	Korean	NTSC-J	N/A	RVL-SOMK-KOR
RVL-SOMP-EUR	Beat the Beat: Rhythm Paradise	English / French / German / Italian / Spanish	PAL	N/A	RVL-SOMP-EUR
RVL-SOND-NOE	Meine ersten Mitsing-Lieder	German	PAL	N/A	RVL-SOND-NOE
RVL-SONF-FRA	Mon Premier Karaoké	French	PAL	N/A	RVL-SONF-FRA
RVL-SONP-UKV	My First Songs	English	PAL	N/A	RVL-SONP-UKV
RVL-SORE-USA	The Oregon Trail	English	NTSC-U	N/A	RVL-SORE-USA
RVL-SOSE-USA	DreamWorks Turbo: Super Stunt Squad	English / French / Spanish	NTSC-U	N/A	RVL-SOSE-USA
RVL-SOSP-EUR	DreamWorks Turbo: Super Stunt Squad	English / French / German / Italian / Spanish	PAL	N/A	RVL-SOSP-EUR
RVL-SOTE-USA	ABC Wipeout: The Game	English	NTSC-U	N/A	RVL-SOTE-USA
RVL-SOUE-USA	The Legend of Zelda: Skyward Sword	English / French / Spanish	NTSC-U	N/A	RVL-SOUE-USA
RVL-SOUJ-JPN	Zelda no Densetsu: Skyward Sword	Japanese	NTSC-J	N/A	RVL-SOUJ-JPN
RVL-SOUK-KOR	The Legend of Zelda: Skyward Sword	Korean	NTSC-J	N/A	RVL-SOUK-KOR
RVL-SOUP-EUR	The Legend of Zelda: Skyward Sword	English / French / German / Italian / Spanish	PAL	N/A	RVL-SOUP-EUR
RVL-SP2E-USA	Wii Sports + Wii Sports Resort	English / French / Spanish	NTSC-U	N/A	RVL-SP2E-USA
RVL-SP2P-EUR	Wii Sports + Wii Sports Resort	English / French / German / Italian / Spanish	PAL	N/A	RVL-SP2P-EUR
RVL-SP3E-USA	The $1,000,000 Pyramid	English	NTSC-U	N/A	RVL-SP3E-USA
RVL-SP4P-EUR	Pétanque Master	English / French	PAL	N/A	RVL-SP4P-EUR
RVL-SP5E-USA	The Kore Gang: Outvasion from Inner Earth	English / French / Spanish	NTSC-U	N/A	RVL-SP5E-USA
RVL-SP5P-EUR	The Kore Gang	English / French / German / Spanish	PAL	N/A	RVL-SP5P-EUR
RVL-SP6D-NOE	Popstars	German	PAL	N/A	RVL-SP6D-NOE
RVL-SP7E-USA	Pac-Man Party	English / French / Spanish	NTSC-U	N/A	RVL-SP7E-USA
RVL-SP7J-JPN	Pac-Man Party	Japanese	NTSC-J	N/A	RVL-SP7J-JPN
RVL-SP7P-EUR	Pac-Man Party	English / French / German / Italian / Spanish	PAL	N/A	RVL-SP7P-EUR
RVL-SP8E-USA	DreamWorks The Penguins of Madagascar: Dr. Blowhole Returns: Again!	English / French	NTSC-U	N/A	RVL-SP8E-USA
RVL-SP8P-EUR	DreamWorks The Penguins of Madagascar: Dr. Blowhole Returns: Again!	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-SP8P-EUR
RVL-SP9P-EUR	Pucca's Race for Kisses	Danish / Dutch / English / French / German / Italian / Norwegian / Portuguese / Spanish / Swedish	PAL	N/A	RVL-SP9P-EUR
RVL-SPAE-USA	Pirates PlundArrr	English	NTSC-U	N/A	RVL-SPAE-USA
RVL-SPBP-EUR	Spellbound Party	English / French / German / Italian / Spanish	PAL	N/A	RVL-SPBP-EUR
RVL-SPCP-EUR	Pocoyo Racing	English / French / German / Italian / Spanish	PAL	N/A	RVL-SPCP-EUR
RVL-SPDE-USA	Spider-Man: Shattered Dimensions	English	NTSC-U	N/A	RVL-SPDE-USA
RVL-SPDP-EUR	Spider-Man: Shattered Dimensions	English / French / German / Italian / Spanish	PAL	N/A	RVL-SPDP-EUR
RVL-SPEE-USA	Speed	English / French / Spanish	NTSC-U	N/A	RVL-SPEE-USA
RVL-SPEP-EUR	Speed	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-SPEP-EUR
RVL-SPGP-UKV	Peppa Pig: Fun and Games	English	PAL	N/A	RVL-SPGP-UKV
RVL-SPHP-EUR	Spaghetti Western Shooter	English / French / German / Italian / Spanish	PAL	N/A	RVL-SPHP-EUR
RVL-SPIE-USA	Oops! Prank Party	English / French / Spanish	NTSC-U	N/A	RVL-SPIE-USA
RVL-SPIJ-JPN	Party Game Box 100	Japanese	NTSC-J	N/A	RVL-SPIJ-JPN
RVL-SPIP-EUR	Games Island	English / French / German / Italian / Spanish	PAL	N/A	RVL-SPIP-EUR
RVL-SPKX-SCN	Springdale	Danish / English / Finnish / Norwegian / Swedish	PAL	N/A	RVL-SPKX-SCN
RVL-SPMD-NOE	Mahjongg Party	German	PAL	N/A	RVL-SPMD-NOE
RVL-SPMP-EUR	Mahjong Party Pack	English / French / Italian / Spanish	PAL	N/A	RVL-SPMP-EUR
RVL-SPOP-EUR	Winter Sports 2011: Go for Gold	English / French / German / Italian / Spanish	PAL	N/A	RVL-SPOP-EUR
RVL-SPPE-USA	Power Punch	English / French / Spanish	NTSC-U	N/A	RVL-SPPE-USA
RVL-SPQE-USA	I Spy Spooky Mansion	English	NTSC-U	N/A	RVL-SPQE-USA
RVL-SPRE-USA	The Price Is Right: 2010 Edition	English / French	NTSC-U	N/A	RVL-SPRE-USA
RVL-SPTJ-JPN	Hospital. 6-nin no Ishi	Japanese	NTSC-J	N/A	RVL-SPTJ-JPN
RVL-SPUE-USA	Let's Paint	English / French	NTSC-U	N/A	RVL-SPUE-USA
RVL-SPVE-USA	PES 2011: Pro Evolution Soccer	English / French / Portuguese / Spanish	NTSC-U	N/A	RVL-SPVE-USA
RVL-SPVP-EUR	PES 2011: Pro Evolution Soccer	Dutch / English / Russian / Swedish / Turkish	PAL	N/A	RVL-SPVP-EUR
RVL-SPVX-EUU	PES 2011: Pro Evolution Soccer	French / German / Greek	PAL	N/A	RVL-SPVX-EUU
RVL-SPVY-EUT	PES 2011: Pro Evolution Soccer	Italian / Portuguese / Spanish	PAL	N/A	RVL-SPVY-EUT
RVL-SPWH-HOL	Het Studio 100 Speeleiland	Dutch	PAL	N/A	RVL-SPWH-HOL
RVL-SPXP-EUR	Prince of Persia: The Forgotten Sands + 1989	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-SPXP-EUR
RVL-SPYD-NOE	Yetisports: Penguin Party Island	German	PAL	N/A	RVL-SPYD-NOE
RVL-SPZE-USA	Pizza Delivery Boy	English	NTSC-U	N/A	RVL-SPZE-USA
RVL-SQ2E-USA	Country Dance	English	NTSC-U	N/A	RVL-SQ2E-USA
RVL-SQ2P-UKV	Country Dance	English	PAL	N/A	RVL-SQ2P-UKV
RVL-SQ3E-USA	Country Dance: 30 Chart-Topping Hits!!!	English	NTSC-U	N/A	RVL-SQ3E-USA
RVL-SQAE-USA	Cabela's African Adventures	English	NTSC-U	N/A	RVL-SQAE-USA
RVL-SQBP-EUR	The Cube	English / Italian / Spanish	PAL	N/A	RVL-SQBP-EUR
RVL-SQDE-USA	Gunblade NY & L.A. Machineguns Arcade Hits Pack	English / French / Spanish	NTSC-U	N/A	RVL-SQDE-USA
RVL-SQDP-EUR	Gunblade NY & L.A. Machineguns Arcade Hits Pack	English / French / German / Italian / Spanish	PAL	N/A	RVL-SQDP-EUR
RVL-SQEE-USA	We Sing Pop!	English / French / Spanish	NTSC-U	N/A	RVL-SQEE-USA
RVL-SQEP-EUR	We Sing Pop!	English / French / German / Italian / Spanish	PAL	N/A	RVL-SQEP-EUR
RVL-SQFE-USA	Disney Phineas and Ferb: Quest for Cool Stuff	English	NTSC-U	N/A	RVL-SQFE-USA
RVL-SQFP-EUR	Disney Phineas and Ferb: Quest for Cool Stuff	English / French / German / Italian / Spanish	PAL	N/A	RVL-SQFP-EUR
RVL-SQIE-USA	Disney Infinity	English / French / Portuguese / Spanish	NTSC-U	N/A	RVL-SQIE-USA
RVL-SQIP-EUR	Disney Infinity	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-SQIP-EUR
RVL-SQIY-SCN	Disney Infinity	Danish / English / Finnish / Norwegian / Swedish	PAL	N/A	RVL-SQIY-SCN
RVL-SQKE-USA	Mama's 2-Pack	English	NTSC-U	N/A	RVL-SQKE-USA
RVL-SQKK-KOR	Cooking Mama	Korean	NTSC-J	N/A	RVL-SQKK-KOR
RVL-SQLE-USA	Cartoon Network: Punch Time Explosion XL	English	NTSC-U	N/A	RVL-SQLE-USA
RVL-SQLP-EUR	Cartoon Network: Punch Time Explosion XL	English / French / German / Italian / Spanish	PAL	N/A	RVL-SQLP-EUR
RVL-SQME-USA	Spider-Man: Edge of Time	English / French	NTSC-U	N/A	RVL-SQME-USA
RVL-SQMP-EUR	Spider-Man: Edge of Time	English / French / German / Italian / Spanish	PAL	N/A	RVL-SQMP-EUR
RVL-SQPP-EUR	Speed 2	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-SQPP-EUR
RVL-SQQE-USA	Disney Planes: Fire & Rescue	English / French / Portuguese / Spanish	NTSC-U	N/A	RVL-SQQE-USA
RVL-SQQP-EUR	Disney Planes: Fire & Rescue	English / French / German / Italian / Spanish	PAL	N/A	RVL-SQQP-EUR
