id,release_date,title,publisher,bit_memory,price
325,1993-06-25,メガシュヴァルツシルト,セガ, ,7800
326,1993-06-25,TOP PRO GOLF2,ソフトビジョン, ,8500
327,1993-06-25,エリミネートダウン,ソフトビジョン, ,8500
328,1993-06-25,スティールタロンズ,テンゲン, ,6800
329,1993-06-25,Aランクサンダー 誕生編,RIOT, ,7800
330,1993-07-16,ダイナミックカントリークラブ,セガ, ,7800
331,1993-07-23,アークスI・II・III,ウルフチーム, ,8800
332,1993-07-23,ロードラッシュII,エレクトロニック・アーツ・ビクター, ,8900
333,1993-07-23,ザ・スーパー忍II,セガ, ,6800
334,1993-07-23,聖魔伝説3×3EYES,セガ, ,8800
335,1993-07-30,NBAプレイオフ ブルズVSブレイザーズ,エレクトロニック・アーツ・ビクター, ,8900
336,1993-07-30,シルフィード,ゲームアーツ, ,8800
337,1993-07-30,騎士伝説,講談社総研, ,9800
338,1993-07-30,エコー・ザ・ドルフィン,セガ, ,6800
339,1993-07-30,バリ・アーム,ヒューマン, ,7500
340,1993-07-30,サイボーグ009,RIOT, ,7800
341,1993-08-06,ロケットナイト アドベンチャーズ,コナミ, ,7800
342,1993-08-06,江川卓のスーパーリーグCD,セガ, ,7800
343,1993-08-06,慶応遊撃隊,ビクターエンタテインメント, ,7400
344,1993-08-10,ウィザード・オブ・イモータル,エレクトロニック・アーツ・ビクター, ,9800
345,1993-08-13,マーブルマッドネス,テンゲン, ,6800
346,1993-08-20,キリング・ゲームショー,エレクトロニック・アーツ・ビクター, ,8900
347,1993-08-27,ジュラシック・パーク,セガ, ,6800
348,1993-08-27,雀豪ワールドカップ,ビクターエンタテインメント, ,8200
349,1993-09-03,ああ播磨灘,セガ, ,7800
350,1993-09-10,ミュータントリーグ・フットボール,エレクトロニック・アーツ・ビクター, ,8900
351,1993-09-10,ガンスターヒーローズ,セガ, ,6800
352,1993-09-15,信長の野望・全国版,光栄, ,8800
353,1993-09-17,ウイニングポスト,光栄, ,9800
354,1993-09-17,笑ゥせぇるすまん,セガ, ,7800
355,1993-09-17,ガントレット,テンゲン, ,7800
356,1993-09-17,サンダーホーク,ビクターエンタテインメント, ,7800
357,1993-09-23,ソニック・ザ・ヘッジホッグCD,セガ, ,8800
358,1993-09-23,マクドナルド トレジャーランド・アドベンチャー,セガ, ,6800
359,1993-09-23,モンキー・アイランド ユーレイ海賊大騒動!,ビクターエンタテインメント, ,8800
360,1993-09-24,ジョーダンVSバード ONE on ONE,エレクトロニック・アーツ・ビクター, ,8900
361,1993-09-24,蒼き狼と白き牝鹿・元朝秘史 <メガCD版>,光栄, ,9800
362,1993-09-28,ストリートファイターIIダッシュプラス,カプコン, ,9800
363,1993-10-01,シャイニング・フォースII 古えの封印,セガ, ,8800
364,1993-10-15,コラムスIII 対決!コラムスワールド,セガ, ,4800
365,1993-10-22,Vay 流星の鎧,シムス, ,7800
366,1993-10-29,リーサルエンフォーサーズ,コナミ, ,9800
367,1993-10-29,ペブルビーチの波濤,セガ, ,8800
368,1993-11-05,パーティークイズ MEGA Q,セガ, ,6800
369,1993-11-05,雀皇登龍門,セガ, ,6800
370,1993-11-12,アラジン,セガ, ,7800
371,1993-11-12,ダークウィザード 蘇りし闇の魔導士,セガ, ,6800
372,1993-11-19,スペースファンキーB.O.B.,エレクトロニック・アーツ・ビクター, ,8900
373,1993-11-19,アルスラーン戦記,セガ, ,7800
374,1993-11-19,ナイトトラップ,セガ, ,8800
375,1993-11-19,フリントストーン,タイトー, ,3880
376,1993-11-26,アルシャーク,サンドストーム, ,8800
377,1993-11-26,マイト アンド マジックIII,CRI, ,6800
378,1993-11-26,キング・オブ・ザ・モンスターズ,セガ, ,6800
379,1993-11-26,テクモスーパーボウル,テクモ, ,8900
380,1993-11-26,MiG-29,テンゲン, ,7800
381,1993-11-26,ザ・サード ワールド ウォー,マイクロネット, ,7800
382,1993-12-03,T.M.N.T.トーナメントファイターズ,コナミ, ,8800
383,1993-12-03,ダイナブラザーズ2,CRI, ,8800
384,1993-12-10,リーサルエンフォーサーズ,コナミ, ,9800
385,1993-12-10,ソニック・スピンボール,セガ, ,6800
386,1993-12-10,夢見館の物語,セガ, ,7800
387,1993-12-10,サイキック・ディテクティブ・シリーズVol.4 オルゴール,データウエスト, ,7600
388,1993-12-10,ドラゴンズリベンジ,テンゲン, ,7800
389,1993-12-17,ジャングルストライク,エレクトロニック・アーツ・ビクター, ,8900
390,1993-12-17,Jリーグプロストライカー完全版,セガ, ,8800
391,1993-12-17,ファンタシースター 千年紀の終りに,セガ, ,8800
392,1993-12-17,遙かなるオーガスタ,T&Eソフト, ,8800
393,1993-12-17,メタルファング,ビクターエンタテインメント, ,6800
394,1993-12-17,ブギウギ・ボーリング,ビスコ, ,6800
395,1993-12-24,バトルマニア大吟醸,ビック東海, ,7800
396,1993-12-25,オーサムポッサム,テンゲン, ,8800
397,1993-12-26,クルーボール,エレクトロニック・アーツ・ビクター, ,6800
398,1993-12-28,戦国伝承,サミー, ,8500
399,1993-12-29,魔天の創滅,講談社総研, ,8900
400,1993-12-29,フラッシュバック,サンソフト, ,8000
401,1994-01-14,ジェネラル・カオス 大混戦,エレクトロニック・アーツ・ビクター, ,8900
402,1994-01-14,龍虎の拳,セガ, ,8800
403,1994-01-28,いしいひさいちの大政界,セガ, ,7800
404,1994-01-28,デビルズコース,セガ, ,8800
405,1994-01-28,幽☆遊☆白書 外伝,セガ, ,8800
