発売日,メーカー,タイトル,⭐クロスレビュー(評価),パッケージ併売,ジャンル,開発元,未使用,販売本数,プラットフォーム
2007-02-22,グローバル・A・エンタテインメント,悪代官漫遊記 正義の刃,2,,その他,グローバル・A・エンタテインメント,0,1,PSP
2007-03-21,セガ,ぷよぷよ! Puyopuyo 15th anniversary,2,,その他,セガ,0,1,PSP
2007-03-21,ハドソン,ボンバーマンランドポータブルBomberman Land,2,,その他,ハドソン,0,1,PSP
2007-03-21,コーエー,三國志VIII,2,YES,その他,コーエー,0,1,PSP
2007-04-05,コナミデジタルエンタテインメント,実況パワフルプロ野球ポータブル2,2,,その他,コナミデジタルエンタテインメント,0,1,PSP
2007-04-05,バンダイナムコゲームス,機動戦士ガンダムSEED 連合vs.Z.A.F.T. PORTABLE,2,,その他,バンダイナムコゲームス,0,1,PSP
2007-04-19,不明,とびだせ!トラぶる花札道中記,2,,その他,不明,0,1,PSP
2007-04-19,スクウェア・エニックス,ファイナルファンタジー,2,YES,その他,スクウェア・エニックス,0,1,PSP
2007-04-19,毎日コミュニケーションズ,一生遊べる 東大将棋 詰将棋道場,2,YES,その他,毎日コミュニケーションズ,0,1,PSP
2007-04-26,ゼンリン,みんなの地図2,2,,その他,ゼンリン,0,1,PSP
2007-05-10,スクウェア・エニックス,ファイナルファンタジータクティクス 獅子戦争Final Fantasy Tactics: The War of the Lions,2,YES,その他,スクウェア・エニックス,0,1,PSP
2007-05-17,TAKUYO,Little Aid ポータブル,2,YES,その他,TAKUYO,0,1,PSP
2007-05-24,ソニー・コンピュータエンタテインメント,BLEACH 〜ヒート・ザ・ソウル4〜,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2007-05-24,THQジャパン,Juiced Eliminator,2,,その他,THQジャパン,0,1,PSP
2007-05-31,ソニー・コンピュータエンタテインメント,みんなのGOLF場 Vol.1,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2007-06-07,バンダイナムコゲームスAtari,ドラゴンボールZ 真武道会2Dragon Ball Z: Shin Budokai - Another Road,2,,その他,バンダイナムコゲームスAtari,0,1,PSP
2007-06-07,スクウェア・エニックス,ファイナルファンタジーII,2,YES,その他,スクウェア・エニックス,0,1,PSP
2007-06-14,インターチャネルCodemasters,コリン マクレー ラリーColin McRae Rally 2005,2,,その他,インターチャネルCodemasters,0,1,PSP
2007-06-21,バンダイナムコゲームス,スマッシュコートテニス3,2,,その他,バンダイナムコゲームス,0,1,PSP
2007-06-28,ソニー・コンピュータエンタテインメント,TALKMAN式 しゃべリンガル英会話 for Kids,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2007-06-28,TAKUYO,étude prologue 〜揺れ動く心のかたち〜 ポータブル,2,YES,その他,TAKUYO,0,1,PSP
2007-06-28,ジャレコ,ちゅ〜かな雀士てんほー牌娘 Remix,2,,その他,ジャレコ,0,1,PSP
2007-06-28,サイバーフロント,シークレット オブ エヴァンゲリオン ポータブル,2,YES,その他,サイバーフロント,0,1,PSP
2007-06-28,ソニー・コンピュータエンタテインメント,ラチェット&クランク5 激突!ドデカ銀河のミリミリ軍団Ratchet & Clank: Size Matters,2,YES,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2007-06-28,マイルストーン,目で右脳を鍛える速読術ポータブル,2,YES,その他,マイルストーン,0,1,PSP
2007-07-19,ディースリー・パブリッシャー,SIMPLE2500シリーズポータブル!! Vol.10 THE IQ CUBE 〜モヤっと頭をパズルでスッキリ!〜CubeCube: 3D Puzzle Mayhem,2,,その他,ディースリー・パブリッシャー,0,1,PSP
2007-07-19,アイレムソフトウェアエンジニアリングAgetec,"マワスケス based on ""Carton-kun""Puzzle Guzzle",2,,その他,アイレムソフトウェアエンジニアリングAgetec,0,1,PSP
2007-07-26,TAKUYO,for Symphony 〜with all one's heart〜 ポータブル,2,YES,その他,TAKUYO,0,1,PSP
2007-07-26,ジャレコ,アイドル雀士スーチーパイIII Remix,2,,その他,ジャレコ,0,1,PSP
2007-07-26,カプコンRockstar Games,グランド・セフト・オート・リバティーシティ・ストーリーズ,2,,その他,カプコンRockstar Games,0,1,PSP
2007-07-26,ソニー・コンピュータエンタテインメント,サルゲッチュ サルサル大作戦,2,YES,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2007-08-02,ソニー・コンピュータエンタテインメント,みんなのGOLF場 Vol.2,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2007-08-02,カプコン,極魔界村 改,2,YES,その他,カプコン,0,1,PSP
2007-08-09,ゼンリン,みんなの地図2 地域版 中日本編,2,,その他,ゼンリン,0,1,PSP
2007-08-09,ゼンリン,みんなの地図2 地域版 東日本編,2,,その他,ゼンリン,0,1,PSP
2007-08-09,ゼンリン,みんなの地図2 地域版 西日本編,2,,その他,ゼンリン,0,1,PSP
2007-08-09,エディア,プロアトラストラベルガイド,2,,その他,エディア,0,1,PSP
2007-08-09,ソニー・コンピュータエンタテインメントXseed Games,ワイルドアームズ クロスファイアWild Arms XF,2,,その他,ソニー・コンピュータエンタテインメントXseed Games,0,1,PSP
2007-08-09,毎日コミュニケーションズ,将棋が強くなる 激指 定跡道場,2,YES,その他,毎日コミュニケーションズ,0,1,PSP
2007-08-16,プロトタイプ,SNOW -PORTABLE-,2,YES,その他,プロトタイプ,0,1,PSP
2007-08-23,日本一ソフトウェアNIS / Koei,ドラグナーズアリア 竜が眠るまで,2,YES,その他,日本一ソフトウェアNIS / Koei,0,1,PSP
2007-09-06,ソニー・コンピュータエンタテインメント,REZEL CROSS,2,YES,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2007-09-13,スクウェア・エニックス,クライシス コア ファイナルファンタジーVII,2,,その他,スクウェア・エニックス,0,1,PSP
2007-09-13,カプコン,フェイト/タイガーころしあむ,2,,その他,カプコン,0,1,PSP
2007-09-20,アイレムソフトウェアエンジニアリングAtlus,R-TYPE TACTICSR-Type Command,2,,その他,アイレムソフトウェアエンジニアリングAtlus,0,1,PSP
2007-09-20,エレクトロニック・アーツ,バーンアウト ドミネーター,2,YES,その他,エレクトロニック・アーツ,0,1,PSP
2007-09-20,コナミデジタルエンタテインメント,メタルギアソリッド ポータブル・オプス+,2,,その他,コナミデジタルエンタテインメント,0,1,PSP
2007-09-27,コナミデジタルエンタテインメント,CODED ARMS CONTAGION,2,,その他,コナミデジタルエンタテインメント,0,1,PSP
2007-09-27,ディースリー・パブリッシャー,SIMPLE2500シリーズポータブル!! Vol.11 THEパズルクエスト〜アガリアの騎士〜,2,,その他,ディースリー・パブリッシャー,0,1,PSP
2007-09-27,元気,湾岸ミッドナイト ポータブル,2,YES,その他,元気,0,1,PSP
2007-09-27,日本ファルコムXseed Games,英雄伝説 空の軌跡SCThe Legend of Heroes: Trails in the Sky SC,2,YES,その他,日本ファルコムXseed Games,0,1,PSP
2007-09-27,コナミデジタルエンタテインメント,遊☆戯☆王デュエルモンスターズGX タッグフォース2Yu-Gi-Oh! GX: Tag Force 2,2,,その他,コナミデジタルエンタテインメント,0,1,PSP
2007-10-04,ソニー・コンピュータエンタテインメント,みんなのGOLF場 Vol.3,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2007-10-04,バンダイナムコゲームス,ガンダムバトルクロニクル,2,,その他,バンダイナムコゲームス,0,1,PSP
2007-10-18,スティング,Riviera 〜約束の地リヴィエラ〜 スペシャルエディション,2,,その他,スティング,0,1,PSP
2007-10-25,TAKUYO,怪盗アプリコット ポータブル,2,YES,その他,TAKUYO,0,1,PSP
2007-11-08,エレクトロニック・アーツ,NBAライブ08,2,,その他,エレクトロニック・アーツ,0,1,PSP
2007-11-08,ソニー・コンピュータエンタテインメント,みんなのGOLF場 Vol.4,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2007-11-08,コナミデジタルエンタテインメント,悪魔城ドラキュラ XクロニクルCastlevania: The Dracula X Chronicles,2,,その他,コナミデジタルエンタテインメント,0,1,PSP
2007-11-15,AQインタラクティブ,アナタヲユルサナイ,2,,その他,AQインタラクティブ,0,1,PSP
2007-11-15,ハドソン,ダンジョンエクスプローラー 盟約の扉,2,,その他,ハドソン,0,1,PSP
2007-11-22,プロトタイプ,AIR,2,YES,その他,プロトタイプ,0,1,PSP
2007-11-29,日本一ソフトウェア,魔界戦記ディスガイア PORTABLE 通信対戦はじめました。,2,YES,その他,日本一ソフトウェア,0,1,PSP
2007-12-06,ソニー・コンピュータエンタテインメント,みんなのGOLFポータブル2Everybody's Golf Portable 2Hot Shots Golf: Open Tee 2,2,YES,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2007-12-06,グローバル・A・エンタテインメント,クロニクルオブダンジョンメーカーIIDungeon Maker II: The Hidden War,2,YES,その他,グローバル・A・エンタテインメント,0,1,PSP
2007-12-06,カプコンRockstar Games,グランド・セフト・オート・バイスシティ・ストーリーズ,2,,その他,カプコンRockstar Games,0,1,PSP
2007-12-06,コナミデジタルエンタテインメント,サイレントヒル ゼロSilent Hill: Origins,2,,その他,コナミデジタルエンタテインメント,0,1,PSP
2007-12-06,ソニー・コンピュータエンタテインメントNippon Ichi Software,"勇者のくせになまいきだ。Holy Invasion Of Privacy, Badman! What Did I Do To Deserve This?",2,YES,その他,ソニー・コンピュータエンタテインメントNippon Ichi Software,0,1,PSP
2007-12-06,毎日コミュニケーションズ,麻雀覇王ポータブル 段級バトル,2,YES,その他,毎日コミュニケーションズ,0,1,PSP
2007-12-13,ソニー・コンピュータエンタテインメント,TALKMAN TRAVEL,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2007-12-20,ソニー・コンピュータエンタテインメント,-どこでもいっしょ- レッツ学校!トレーニング編,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2007-12-20,エディア,MAPLUS ポータブルナビ2,2,,その他,エディア,0,1,PSP
2007-12-20,ソニー・コンピュータエンタテインメント,PATAPON,2,YES,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2007-12-20,ESP,はじめの一歩ポータブル VICTORIOUS SPIRITS,2,YES,その他,ESP,0,1,PSP
2007-12-20,日本ファルコム,空の軌跡マテリアルコレクションポータブル,2,,その他,日本ファルコム,0,1,PSP
2007-12-27,アーテインPlaylogic Entertainment,XYANIDE -ザイナイド-Xyanide Resurrection,2,,その他,アーテインPlaylogic Entertainment,0,1,PSP
2007-12-27,スクウェア・エニックス,スターオーシャン1 First Departure,2,,その他,スクウェア・エニックス,0,1,PSP
2007-12-27,バンダイナムコゲームス,涼宮ハルヒの約束,2,,その他,バンダイナムコゲームス,0,1,PSP
2008-01-10,グローバル・A・エンタテインメント,零式艦上戦闘記 弐,2,YES,その他,グローバル・A・エンタテインメント,0,1,PSP
2008-01-24,スティングAtlus505 Games,ユグドラ・ユニオン,2,YES,その他,スティングAtlus505 Games,0,1,PSP
2008-01-24,コナミデジタルエンタテインメント,ワールドサッカーウイニングイレブン2008 ユビキタスエヴォリューションPro Evolution Soccer 2008,2,,その他,コナミデジタルエンタテインメント,0,1,PSP
2008-01-31,セガ,SEGA RALLY REVO,2,,その他,セガ,0,1,PSP
2008-01-31,システムソフト・アルファー,太平洋の嵐 〜戦艦大和、暁に出撃す〜,2,YES,その他,システムソフト・アルファー,0,1,PSP
2008-02-07,ソニー・コンピュータエンタテインメント,Coded Soul -受け継がれしイデア-,2,YES,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2008-02-07,バンダイナムコゲームス,機動戦士ガンダム ギレンの野望 アクシズの脅威,2,,その他,バンダイナムコゲームス,0,1,PSP
2008-02-14,エレクトロニック・アーツ,メダル・オブ・オナー ヒーローズ2,2,YES,その他,エレクトロニック・アーツ,0,1,PSP
2008-02-21,タイトー,スペースインベーダーエクストリーム,2,,その他,タイトー,0,1,PSP
2008-02-21,コーエー,無双OROCHIWarriors Orochi,2,YES,その他,コーエー,0,1,PSP
2008-02-28,ソニー・コンピュータエンタテインメント,MyStylist,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2008-03-19,バンダイナムコゲームス,テイルズ オブ リバース,2,,その他,バンダイナムコゲームス,0,1,PSP
2008-03-19,エレクトロニック・アーツ,ニード・フォー・スピード プロストリート,2,YES,その他,エレクトロニック・アーツ,0,1,PSP
2008-03-19,ソニー・コンピュータエンタテインメント,無限回廊Echochrome,2,YES,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2008-03-27,バンダイナムコゲームス,コードギアス 反逆のルルーシュ LOST COLORS,2,,その他,バンダイナムコゲームス,0,1,PSP
2008-03-27,ディースリー・パブリッシャー,デッドヘッドフレッド〜首なし探偵の悪夢〜,2,,その他,ディースリー・パブリッシャー,0,1,PSP
2008-03-27,スパイクEidos Interactive,トゥームレイダーアニバーサリー,2,,その他,スパイクEidos Interactive,0,1,PSP
2008-03-27,カプコン,モンスターハンターポータブル 2nd GMonster Hunter Freedom Unite,2,YES,その他,カプコン,0,1,PSP
2008-03-27,マーベラスエンターテイメント,海腹川背Portable,2,,その他,マーベラスエンターテイメント,0,1,PSP
2008-04-02,スクウェア・エニックス,スターオーシャン2 Second Evolution,2,,その他,スクウェア・エニックス,0,1,PSP
2008-04-10,サクセス,PSPナンプレ10000問,2,,その他,サクセス,0,1,PSP
2008-04-24,ソニー・コンピュータエンタテインメント,flOw,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2008-04-24,ゼンリン,みんなの地図3,2,,その他,ゼンリン,0,1,PSP
2008-04-24,ヴューズ,ミステリートPORTABLE 〜八十神かおるの挑戦!,2,,その他,ヴューズ,0,1,PSP
2008-04-24,日本ファルコム,ヴァンテージマスターポータブル,2,YES,その他,日本ファルコム,0,1,PSP
2008-05-01,ソニー・コンピュータエンタテインメント,ニッポンのあそこで,2,YES,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2008-05-15,ソニー・コンピュータエンタテインメント,BLEACH 〜ヒート・ザ・ソウル5〜,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2008-05-15,アイレムソフトウェアエンジニアリング,いくぜっ!源さん 〜夕焼け大工物語〜,2,,その他,アイレムソフトウェアエンジニアリング,0,1,PSP
2008-05-15,毎日コミュニケーションズ,競馬通ポータブル JRA公式データ22年分収録,2,,その他,毎日コミュニケーションズ,0,1,PSP
2008-05-22,システムソフト・アルファー,大戦略VII EXCEED,2,,その他,システムソフト・アルファー,0,1,PSP
2008-05-29,プロトタイプ,CLANNAD,2,,その他,プロトタイプ,0,1,PSP
2008-05-29,サイバーフロント,Memories Off,2,YES,その他,サイバーフロント,0,1,PSP
2008-05-29,サイバーフロント,Memories Off 2nd,2,YES,その他,サイバーフロント,0,1,PSP
2008-05-29,マーベラスエンターテイメントXseed Games,ヴァルハラナイツ2,2,YES,その他,マーベラスエンターテイメントXseed Games,0,1,PSP
2008-05-29,コナミデジタルエンタテインメント,実況パワフルプロ野球ポータブル3,2,,その他,コナミデジタルエンタテインメント,0,1,PSP
2008-06-12,TAKUYO,MEDICAL91ポータブル,2,YES,その他,TAKUYO,0,1,PSP
2008-06-19,バンダイナムコゲームス,スーパーロボット大戦A PORTABLE,2,,その他,バンダイナムコゲームス,0,1,PSP
2008-06-19,ソニー・コンピュータエンタテインメント,昇天ビート,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2008-06-26,コーエー,ウイニングポスト6 2008,2,,その他,コーエー,0,1,PSP
2008-06-26,fonfun,ワールドネバーランド 2in1ポータブル 〜オルルド王国物語&プルト共和国物語〜,2,YES,その他,fonfun,0,1,PSP
2008-06-26,アクワイアAtlus,剣と魔法と学園モノ。Class of Heroes,2,YES,その他,アクワイアAtlus,0,1,PSP
2008-06-26,プロトタイプ,神曲奏界ポリフォニカ0〜4話フルパック,2,YES,その他,プロトタイプ,0,1,PSP
2008-07-03,ドラス,みんなで読書 名作&推理&怪談&文学,2,YES,その他,ドラス,0,1,PSP
2008-07-10,カプコン,ゴッド・オブ・ウォー 落日の悲愴曲God of War: Chains of Olympus,2,,その他,カプコン,0,1,PSP
2008-07-10,アイレムソフトウェアエンジニアリングAtlus,ポンコツ浪漫大活劇バンピートロット ビークルバトルトーナメントSteambot Chronicles: Battle Tournament,2,,その他,アイレムソフトウェアエンジニアリングAtlus,0,1,PSP
2008-07-10,サンライズインタラクティブ,新世紀GPXサイバーフォーミュラVS,2,,その他,サンライズインタラクティブ,0,1,PSP
2008-07-17,TAKUYO,ひめひび -Princess Days- ぽーたぶる,2,YES,その他,TAKUYO,0,1,PSP
2008-07-17,バンダイナムコゲームス,ガンダムバトルユニバース,2,,その他,バンダイナムコゲームス,0,1,PSP
2008-07-24,日本一ソフトウェア,インフィニットループ,2,YES,その他,日本一ソフトウェア,0,1,PSP
2008-07-24,アークシステムワークスAksys Games,ギルティギア イグゼクス アクセントコアプラス,2,,その他,アークシステムワークスAksys Games,0,1,PSP
2008-07-24,日本ファルコム,英雄伝説 空の軌跡 the 3rd,2,YES,その他,日本ファルコム,0,1,PSP
2008-07-31,ハドソン,PC Engine Best Collection 天外魔境コレクション,2,,その他,ハドソン,0,1,PSP
2008-07-31,ハドソン,PC Engine Best Collection 銀河お嬢様伝説コレクション,2,,その他,ハドソン,0,1,PSP
2008-07-31,TAKUYO,Panic Palette Portable,2,,その他,TAKUYO,0,1,PSP
2008-07-31,セガ,ファンタシースターポータブル,2,,その他,セガ,0,1,PSP
2008-08-07,日本一ソフトウェア,流行り神2ポータブル,2,YES,その他,日本一ソフトウェア,0,1,PSP
2008-08-14,サイバーフロント,Memories Off 〜それから〜,2,YES,その他,サイバーフロント,0,1,PSP
2008-08-14,セガ,クレイジータクシーダブルパンチCrazy Taxi: Fare Wars,2,YES,その他,セガ,0,1,PSP
2008-08-14,サイバーフロント,想い出にかわる君 〜Memories Off〜,2,YES,その他,サイバーフロント,0,1,PSP
2008-08-28,カプコン,フェイト/タイガーころしあむ アッパー,2,,その他,カプコン,0,1,PSP
2008-09-18,スパイク,侍道 Portable,2,,その他,スパイク,0,1,PSP
2008-09-18,マーベラスエンターテイメント,家庭教師ヒットマン REBORN! バトルアリーナ,2,YES,その他,マーベラスエンターテイメント,0,1,PSP
2008-09-20,コーエー,ネオ アンジェリーク SPECIAL,2,YES,その他,コーエー,0,1,PSP
2008-09-25,ハドソン,PC Engine Best Collection ソルジャーコレクション,2,,その他,ハドソン,0,1,PSP
2008-09-25,サイバーフロント,プリンセスメーカー5 ポータブル,2,YES,その他,サイバーフロント,0,1,PSP
2008-09-25,ガスト,マナケミア 〜学園の錬金術士たち〜PORTABLE＋Mana Khemia: Student Alliance,2,,その他,ガスト,0,1,PSP
2008-09-25,システムソフト・アルファー,大戦略 大東亜興亡史 〜トラ・トラ・トラ ワレ奇襲ニ成功セリ〜,2,,その他,システムソフト・アルファー,0,1,PSP
2008-10-02,マーベラスエンターテイメント,To LOVEる -とらぶる- ドキドキ!臨海学校編,2,YES,その他,マーベラスエンターテイメント,0,1,PSP
2008-10-02,マーベラスエンターテイメント,一騎当千 Eloquent Fist,2,YES,その他,マーベラスエンターテイメント,0,1,PSP
2008-10-09,バンダイナムコゲームス,マクロスエースフロンティア,2,,その他,バンダイナムコゲームス,0,1,PSP
2008-10-09,毎日コミュニケーションズ,梅沢由香里のやさしい囲碁,2,YES,その他,毎日コミュニケーションズ,0,1,PSP
2008-10-16,ソニー・コンピュータエンタテインメントNippon Ichi Software,"勇者のくせになまいきだor2What Did I Do To Deserve This, My Lord? 2",2,YES,その他,ソニー・コンピュータエンタテインメントNippon Ichi Software,0,1,PSP
2008-10-23,ソニー・コンピュータエンタテインメント,BLEACH 〜ソウル・カーニバル〜,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2008-10-23,エレクトロニック・アーツ,NBAライブ09,2,,その他,エレクトロニック・アーツ,0,1,PSP
2008-10-23,DORASU,みんなで読書 ケータイ小説ですぅ〜,2,YES,その他,DORASU,0,1,PSP
2008-10-23,セガAtlus,ガーネットクロニクル 紅輝の魔石Crimson Gem Saga,2,,その他,セガAtlus,0,1,PSP
2008-10-23,ハドソン,萌える麻雀 もえじゃん!,2,,その他,ハドソン,0,1,PSP
2008-10-30,アイディアファクトリー,カルディナルアーク ポータブルNeverland Card Battles,2,,その他,アイディアファクトリー,0,1,PSP
2008-10-30,GNソフトウェア,水月 -すいげつ- 〜Portable〜,2,,その他,GNソフトウェア,0,1,PSP
2008-11-13,エレクトロニック・アーツ,FIFA 09 ワールドクラスサッカー,2,,その他,エレクトロニック・アーツ,0,1,PSP
2008-11-13,グローバルAエンタテインメント,ZERO PILOT 第三次世界大戦1946,2,YES,その他,グローバルAエンタテインメント,0,1,PSP
2008-11-13,アイレムソフトウェアエンジニアリング,戦国絵札遊戯 不如帰 -HOTOTOGISU- 乱,2,,その他,アイレムソフトウェアエンジニアリング,0,1,PSP
2008-11-13,グローバル・A・エンタテインメント,注文しようぜ!俺たちの世界,2,YES,その他,グローバル・A・エンタテインメント,0,1,PSP
2008-11-20,ソニー・コンピュータエンタテインメント,クランク&ラチェット マル秘ミッション☆イグニッション!Secret Agent Clank,2,YES,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2008-11-20,日本一ソフトウェア,プリニー 〜オレが主人公でイイんスか?〜Prinny: Can I Really Be the Hero?,2,YES,その他,日本一ソフトウェア,0,1,PSP
2008-11-20,バンダイナムコゲームス,機動戦士ガンダム ガンダムVS.ガンダム,2,,その他,バンダイナムコゲームス,0,1,PSP
2008-11-27,アルケミスト,ひぐらしデイブレイク Portable,2,,その他,アルケミスト,0,1,PSP
2008-11-27,ソニー・コンピュータエンタテインメント,パタポン2 ドンチャカ♪Patapon 2,2,YES,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2008-11-27,スパイク,喧嘩番長3 全国制覇Kenka Bancho: Badass Rumble,2,,その他,スパイク,0,1,PSP
2008-11-27,TAKUYO,星色のおくりもの Portable,2,,その他,TAKUYO,0,1,PSP
2008-11-27,コーエー,無双OROCHI 魔王再臨Warriors Orochi 2,2,YES,その他,コーエー,0,1,PSP
2008-11-27,システムソフト・アルファー,萌え萌え2次大戦(略)☆デラックス,2,,その他,システムソフト・アルファー,0,1,PSP
2008-11-27,コナミデジタルエンタテインメント,遊☆戯☆王デュエルモンスターズGX タッグフォース3Yu-Gi-Oh! GX: Tag Force 3,2,,その他,コナミデジタルエンタテインメント,0,1,PSP
2008-12-04,ソニー・コンピュータエンタテインメント,LocoRoco 2,2,YES,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2008-12-11,日本ファルコム,Zwei!!,2,YES,その他,日本ファルコム,0,1,PSP
2008-12-18,ソニー・コンピュータエンタテインメント,STAR STRIKE PORTABLESuper Stardust Portable,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2008-12-18,ドラス,オツゲー 占イナンデス。,2,,その他,ドラス,0,1,PSP
2008-12-18,サクセス,クリムゾン・ルーム リバース,2,,その他,サクセス,0,1,PSP
2008-12-18,ガンホー・ワークス,ソルフェージュ 〜Sweet harmony〜,2,YES,その他,ガンホー・ワークス,0,1,PSP
2008-12-18,スクウェア・エニックス,ディシディア ファイナルファンタジー,2,YES,その他,スクウェア・エニックス,0,1,PSP
2008-12-18,エレクトロニック・アーツ,ニード・フォー・スピード アンダーカバー,2,YES,その他,エレクトロニック・アーツ,0,1,PSP
2008-12-18,エイチアイUbisoft,ハムスターチャンネルPetz Hamsterz Bunch,2,,その他,エイチアイUbisoft,0,1,PSP
2008-12-18,サクセス,最強将棋 BONANZA,2,,その他,サクセス,0,1,PSP
2008-12-18,アイディアファクトリー,緋色の欠片ポータブル,2,,その他,アイディアファクトリー,0,1,PSP
2008-12-25,TAKUYO,Cherry blossom 〜チェリーブロッサム〜 Portable,2,YES,その他,TAKUYO,0,1,PSP
2008-12-25,ベストメディア,俺たちのサバゲー PORTABLE,2,,その他,ベストメディア,0,1,PSP
2009-01-22,コーエー,Zill O’ll 〜infinite plus〜,2,YES,その他,コーエー,0,1,PSP
2009-01-22,インターチャネル,北斗の拳 ラオウ外伝 天の覇王,2,,その他,インターチャネル,0,1,PSP
2009-01-29,5pb.,Memories Off #5 とぎれたフィルム,2,YES,その他,5pb.,0,1,PSP
2009-01-29,バンダイナムコゲームス,ソウルイーター バトルレゾナンス,2,,その他,バンダイナムコゲームス,0,1,PSP
2009-01-29,バンダイナムコゲームス,テイルズ オブ ザ ワールド レディアント マイソロジー2,2,,その他,バンダイナムコゲームス,0,1,PSP
2009-01-29,コナミデジタルエンタテインメント,ワールドサッカー ウイニングイレブン 2009Pro Evolution Soccer 2009,2,,その他,コナミデジタルエンタテインメント,0,1,PSP
2009-02-05,ユービーアイソフト,ショーン・ホワイト スノーボード,2,YES,その他,ユービーアイソフト,0,1,PSP
2009-02-05,ゲームロフト,ブレインチャレンジ,2,,その他,ゲームロフト,0,1,PSP
2009-02-05,スパイクRockstar Games,ミッドナイトクラブ:L.A. リミックス,2,,その他,スパイクRockstar Games,0,1,PSP
2009-02-05,ソニー・コンピュータエンタテインメント,遠隔捜査 -真実への23日間-,2,YES,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2009-02-12,フロム・ソフトウェアUbisoft,天誅4Tenchu: Shadow Assassins,2,,その他,フロム・ソフトウェアUbisoft,0,1,PSP
2009-02-12,バンダイナムコゲームス,機動戦士ガンダム ギレンの野望 アクシズの脅威V,2,,その他,バンダイナムコゲームス,0,1,PSP
2009-02-19,バンダイナムコゲームス,THE IDOLM@STER SP パーフェクトサン,2,,その他,バンダイナムコゲームス,0,1,PSP
2009-02-19,バンダイナムコゲームス,THE IDOLM@STER SP ミッシングムーン,2,,その他,バンダイナムコゲームス,0,1,PSP
2009-02-19,バンダイナムコゲームス,THE IDOLM@STER SP ワンダリングスター,2,,その他,バンダイナムコゲームス,0,1,PSP
2009-02-26,サクセス,ドラゴンダンス,2,,その他,サクセス,0,1,PSP
2009-02-26,ガンホー・ワークス,ミマナ イアルクロニクル,2,YES,その他,ガンホー・ワークス,0,1,PSP
2009-02-26,5pb.,ユア・メモリーズオフ〜Girl's Style〜,2,,その他,5pb.,0,1,PSP
2009-02-26,ガジェットソフト,仮面のメイドガイ ボヨヨンバトルロワイヤル,2,,その他,ガジェットソフト,0,1,PSP
2009-02-26,コーエー,真・三國無双 MULTI RAIDDynasty Warriors: Strikeforce,2,YES,その他,コーエー,0,1,PSP
2009-02-26,コーエー,金色のコルダ2 f（フォルテ）,2,,その他,コーエー,0,1,PSP
2009-02-28,プロトタイプ,planetarian 〜ちいさなほしのゆめ〜,2,YES,その他,プロトタイプ,0,1,PSP
2009-03-12,サイバーフロント,Ever17 -the out of infinity- Premium Edition,2,YES,その他,サイバーフロント,0,1,PSP
2009-03-12,サイバーフロント,Never7 -the end of infinity-,2,YES,その他,サイバーフロント,0,1,PSP
2009-03-12,ソニー・コンピュータエンタテインメント,RESISTANCE〜報復の刻〜Resistance: Retribution,2,YES,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2009-03-19,ディンプル,あやかしびと -幻妖異聞録- PORTABLE,2,,その他,ディンプル,0,1,PSP
2009-03-19,ソニー・コンピュータエンタテインメント,サルゲッチュ ピポサル戦記Ape Quest,2,YES,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2009-03-19,バンダイナムコゲームス,ドラゴンボール エヴォリューション,2,,その他,バンダイナムコゲームス,0,1,PSP
2009-03-19,日本ファルコム,ブランディッシュ ダークレヴナント,2,YES,その他,日本ファルコム,0,1,PSP
2009-03-19,日本一ソフトウェア,夢想灯籠,2,YES,その他,日本一ソフトウェア,0,1,PSP
2009-03-19,プロトタイプ,智代アフター 〜It's a Wonderful Life〜 CSエディション,2,,その他,プロトタイプ,0,1,PSP
