発売日,メーカー,タイトル,⭐クロスレビュー(評価),パッケージ併売,ジャンル,開発元,ID,販売本数,ジャンル(詳細),プラットフォーム
2022-07-15,ラタライカゲームス,ロング・リブ・ザ・クイーン ～女王への道しるべ～（英語版）,-,,ETC,ラタライカゲームス,0,1,その他,その他
2022-07-17,Zakym,Gump Jump,-,,ETC,Zakym,0,1,その他,その他
2022-07-19,ソニー・インタラクティブエンタテインメント,LocoRoco -Midnight Carnival-,-,,ETC,ソニー・インタラクティブエンタテインメント,0,1,その他,その他
2022-07-19,アンナプルナ・インタラクティブ,Stray,-,,ETC,アンナプルナ・インタラクティブ,0,1,その他,その他
2022-07-19,ソニー・インタラクティブエンタテインメント,勇者のくせになまいきだ：3D,-,,ETC,ソニー・インタラクティブエンタテインメント,0,1,その他,その他
2022-07-19,ソニー・インタラクティブエンタテインメント,時限回廊（英語版）,-,,ETC,ソニー・インタラクティブエンタテインメント,0,1,その他,その他
2022-07-20,Digerati Distribution,Severed Steel,-,,ETC,Digerati Distribution,5615_0m_4966,1,その他,その他
2022-07-20,Eastasiasoft,誘惑：ある僧の物語,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-07-21,PLAYISM,Bright Memory: Infinite（英語版）,32,,SPT,PLAYISM,6820_0m_4923,1,野球,その他
2022-07-21,Eastasiasoft,Devastator,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-07-21,コーラス・ワールドワイド,ホワイト・シャドーズ,-,,ETC,コーラス・ワールドワイド,0,1,その他,その他
2022-07-21,Beep Japan,マルチバース：次元を超えた冒険,-,,ETC,Beep Japan,0,1,その他,その他
2022-07-22,ラタライカゲームス,GLEYLANCER,-,,ETC,ラタライカゲームス,0,1,その他,その他
2022-07-24,Zakym,Bump Jump,-,,ETC,Zakym,0,1,その他,その他
2022-07-27,Eastasiasoft,Arsonist Heaven,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-07-27,Alderon Games（英語版）,Path of Titans（英語版） スタンダードファウンダーズパック,32,,SPT,Alderon Games（英語版）,6820_0m_4923,1,野球,その他
2022-07-28,ワンオアエイト,LOST EPIC,31,,ACT,ワンオアエイト,0,1,2D探索アクション,その他
2022-07-28,Eastasiasoft,Square Keeper,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-07-28,オーイズミ・アミュージオ,スノーランナー（英語版）,32,YES,RCG,オーイズミ・アミュージオ,0,1,オフロードトラックシミュレーション,その他
2022-07-28,日本ファルコム,英雄伝説 黎の軌跡,34,YES,RPG,日本ファルコム,0,1,ストーリーRPG,その他
2022-07-29,ラタライカゲームス,Phantasm,-,,ETC,ラタライカゲームス,0,1,その他,その他
2022-07-29,アンナプルナ・インタラクティブ,What Remains of Edith Finch,-,,ETC,アンナプルナ・インタラクティブ,0,1,その他,その他
2022-08-02,Webnetic,Quick Mafs,-,,ETC,Webnetic,0,1,その他,その他
2022-08-04,Zakym,Lump Jump,-,,ETC,Zakym,0,1,その他,その他
2022-08-04,Eastasiasoft,Surface Rush,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-08-04,3goo,ゾロ ザ クロニクルズ,-,,ETC,3goo,0,1,その他,その他
2022-08-04,ケムコ,風乗り勇者の物語,-,,ETC,ケムコ,0,1,その他,その他
2022-08-05,Passion Republic Games（英語版）,GIGABASH（英語版）,32,,SPT,Passion Republic Games（英語版）,6820_0m_4923,1,野球,その他
2022-08-05,Headup Games（英語版）,Gigapocalypse - ギガポカリプス,-,,ETC,Headup Games（英語版）,0,1,その他,その他
2022-08-05,Eastasiasoft,Sofiya and the Ancient Clan,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-08-05,Webnetic,The Ketchup story,-,,ETC,Webnetic,0,1,その他,その他
2022-08-06,The Voices Games,Gunducky Industries++,-,,ETC,The Voices Games,0,1,その他,その他
2022-08-07,Zakym,Xump Jump,-,,ETC,Zakym,0,1,その他,その他
2022-08-09,Webnetic,Santa's workshop,-,,ETC,Webnetic,0,1,その他,その他
2022-08-10,Eastasiasoft,Book Quest,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-08-12,Wired Production（英語版）,Arcade Paradise Digital Deluxe,-,,ETC,Wired Production（英語版）,0,1,その他,その他
2022-08-12,Devolver Digital,Cult of the Lamb,35,,AADV,Devolver Digital,0,1,アクションアドベンチャー,その他
2022-08-12,Webnetic,Rainbow,-,,ETC,Webnetic,0,1,その他,その他
2022-08-12,Gamuzumi,Sakura MMO,-,,ETC,Gamuzumi,0,1,その他,その他
2022-08-12,ラタライカゲームス,Voyage,-,,ETC,ラタライカゲームス,0,1,その他,その他
2022-08-14,Zakym,Tump Jump,-,,ETC,Zakym,0,1,その他,その他
2022-08-15,Klovako,Monument Journey,-,,ETC,Klovako,0,1,その他,その他
2022-08-15,Klovako,Snow Journey,-,,ETC,Klovako,0,1,その他,その他
2022-08-16,エレクトロニック・アーツ,Madden NFL 23（英語版） All Madden エディション,32,,SPT,エレクトロニック・アーツ,6820_0m_4923,1,野球,その他
2022-08-16,Webnetic,The Sheep P,-,,ETC,Webnetic,0,1,その他,その他
2022-08-16,THQ Nordic,Way of the Hunter,30,YES,FPS,THQ Nordic,0,1,ハンティングFPS,その他
2022-08-16,テイクツー・インタラクティブ,ローラードローム（英語版）,-,,ETC,テイクツー・インタラクティブ,0,1,その他,その他
2022-08-18,Eastasiasoft,Pretty Girls Four Kings Solitaire,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-08-18,Auto Slavic d.o.o.,Space KaBAAM 3,-,,ETC,Auto Slavic d.o.o.,0,1,その他,その他
2022-08-18,Team17,Thymesia（英語版）,32,YES,SPT,Team17,6820_0m_4923,1,野球,その他
2022-08-18,Digital Bards,オートノーツ,31,,SLG,Digital Bards,0,1,惑星開拓シミュレーション,その他
2022-08-18,EXNOA,ヴァンパイア：ザ・マスカレード スワンソング（英語版）,-,YES,ETC,EXNOA,0,1,その他,その他
2022-08-19,Webnetic,Quick Mafs Advanced,-,,ETC,Webnetic,0,1,その他,その他
2022-08-19,ケムコ,アスディバインクロス（英語版）,-,,ETC,ケムコ,0,1,その他,その他
2022-08-19,Outright Games（英語版）,パウ・パトロール ザ・ムービー,-,,ETC,Outright Games（英語版）,0,1,その他,その他
2022-08-21,Zakym,Nump Jump,-,,ETC,Zakym,0,1,その他,その他
2022-08-22,Klovako,Drift Journey,-,,ETC,Klovako,0,1,その他,その他
2022-08-22,The Voices Games,Spectrewoods,-,,ETC,The Voices Games,0,1,その他,その他
2022-08-23,Astragon Entertainment GmbH（英語版）,Are You Smarter Than a 5th Grader?,-,,ETC,Astragon Entertainment GmbH（英語版）,0,1,その他,その他
2022-08-23,Koch Media,Saints Row,36,YES,ASHT,Koch Media,5061_0m_2883,1,アクションシューティング,その他
2022-08-23,Webnetic,The Bat D,-,,ETC,Webnetic,0,1,その他,その他
2022-08-23,ATARI,Yars: Recharged（英語版）,32,,SPT,ATARI,6820_0m_4923,1,野球,その他
2022-08-24,Eastasiasoft,キッドボール・アドベンチャー,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-08-25,Frontier Developments,F1 マネージャー2022（英語版）,32,,SPT,Frontier Developments,6820_0m_4923,1,野球,その他
2022-08-25,Zakym,Fump Jump,-,,ETC,Zakym,0,1,その他,その他
2022-08-25,Eastasiasoft,LootLite,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-08-25,バンダイナムコエンターテインメント,SDガンダム バトルアライアンス,32,YES,ARPG,バンダイナムコエンターテインメント,5543_0m_3369,1,アクションRPG,その他
2022-08-25,PLAYISM,アイドルマネージャー,-,YES,ETC,PLAYISM,0,1,その他,その他
2022-08-25,アトラス,ソウルハッカーズ2,38,YES,RPG,アトラス,5542_0m_3368,1,RPG,その他
2022-08-25,スパイク・チュンソフト,ディスコ エリジウム ザ ファイナル カット,32,YES,RPG,スパイク・チュンソフト,0,1,RPG,その他
2022-08-25,バンダイナムコエンターテインメント,パックマンワールド リ・パック,-,,ETC,バンダイナムコエンターテインメント,0,1,その他,その他
2022-08-25,オーイズミ・アミュージオ,ラスラー ～中世のならず者～,-,YES,ETC,オーイズミ・アミュージオ,0,1,その他,その他
2022-08-25,Game Source Entertainment,仙剣奇侠伝 -守り合い-,-,YES,ETC,Game Source Entertainment,0,1,その他,その他
2022-08-25,ディースリー・パブリッシャー,地球防衛軍6,34,YES,ASHT,ディースリー・パブリッシャー,5481_0m_3307,1,3Dアクションシューティング,その他
2022-08-26,Eastasiasoft,Back Again,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-08-26,Webnetic,The Dog K,-,,ETC,Webnetic,0,1,その他,その他
2022-08-26,Leoful,カンパニーマン 社畜の下剋上,-,,ETC,Leoful,0,1,その他,その他
2022-08-28,Webnetic,The Volleyball B,-,,ETC,Webnetic,0,1,その他,その他
2022-08-29,Klovako,Desert Journey,-,,ETC,Klovako,0,1,その他,その他
2022-08-30,PM Studios,Ikai,-,,ETC,PM Studios,0,1,その他,その他
2022-08-30,Webnetic,The Wine Story,-,,ETC,Webnetic,0,1,その他,その他
2022-08-31,Evgeniy Kolpakov,Energy Cycle Edge,-,,ETC,Evgeniy Kolpakov,0,1,その他,その他
2022-08-31,Devolver Digital,Inscryption（英語版）,32,,SPT,Devolver Digital,6820_0m_4923,1,野球,その他
2022-08-31,コナミデジタルエンタテインメント,Teenage Mutant Ninja Turtles: The Cowabunga Collection,-,,ETC,コナミデジタルエンタテインメント,0,1,その他,その他
2022-08-31,tinyBuild（英語版）,Tinykin,-,,ETC,tinyBuild（英語版）,0,1,その他,その他
2022-08-31,Eastasiasoft,リック・ヘンダーソン,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-09-01,Evgeniy Kolpakov,Drowning,-,,ETC,Evgeniy Kolpakov,0,1,その他,その他
2022-09-01,Webnetic,Rainbow Mix Advanced,-,,ETC,Webnetic,0,1,その他,その他
2022-09-01,Eastasiasoft,Superola Champion Edition,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-09-01,EXNOA,クルセイダーキングスIII,-,,ETC,EXNOA,0,1,その他,その他
2022-09-01,バンダイナムコエンターテインメント,ジョジョの奇妙な冒険 オールスターバトルR,-,YES,ETC,バンダイナムコエンターテインメント,5546_0m_3372,1,その他,その他
2022-09-01,ケムコ,フェアリーエレメンツ,-,,ETC,ケムコ,0,1,その他,その他
2022-09-01,レイニーフロッグ,マリンエクスプレス殺人事件,-,,ETC,レイニーフロッグ,0,1,その他,その他
2022-09-02,Evgeniy Kolpakov,OVIVO,-,,ETC,Evgeniy Kolpakov,0,1,その他,その他
2022-09-02,Grimtalin,The Adventures of Elena Temple: Definitive Edition,-,,ETC,Grimtalin,0,1,その他,その他
2022-09-02,Webnetic,The Cow G,-,,ETC,Webnetic,0,1,その他,その他
2022-09-02,ソニー・インタラクティブエンタテインメント,The Last of Us Part I,-,YES,ETC,ソニー・インタラクティブエンタテインメント,5547_0m_3373,1,その他,その他
2022-09-02,Dovetail Games,Train Sim World 3,-,,ETC,Dovetail Games,0,1,その他,その他
2022-09-03,Starsign,ロックンレーシングオフロードDX,-,,ETC,Starsign,0,1,その他,その他
2022-09-04,Webnetic,Shapeu,-,,ETC,Webnetic,0,1,その他,その他
2022-09-05,Klovako,Drag Journey,-,,ETC,Klovako,0,1,その他,その他
2022-09-05,Evgeniy Kolpakov,STELLATUM,-,,ETC,Evgeniy Kolpakov,0,1,その他,その他
2022-09-05,Clockwork Origins,Tri6: Infinite,-,,ETC,Clockwork Origins,0,1,その他,その他
2022-09-06,Webnetic,The Pigeon P,-,,ETC,Webnetic,0,1,その他,その他
2022-09-06,ゲームロフト,ディズニー ドリームライトバレー（英語版）,-,,ETC,ゲームロフト,0,1,その他,その他
2022-09-06,Something We Made,トーエム（英語版）,-,,ETC,Something We Made,0,1,その他,その他
2022-09-07,Evgeniy Kolpakov,In rays of the Light,-,,ETC,Evgeniy Kolpakov,0,1,その他,その他
2022-09-08,Evgeniy Kolpakov,Escape from Life Inc,-,,ETC,Evgeniy Kolpakov,0,1,その他,その他
2022-09-08,Assemble Entertainment,Fall of Porcupine: Prologue,-,,ETC,Assemble Entertainment,0,1,その他,その他
2022-09-08,Eastasiasoft,Wind of Shuriken,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-09-08,MAGES.,アリス・ギア・アイギスCS ～コンチェルト オブ シミュラトリックス～,-,,ETC,MAGES.,5753_0m_3583,1,その他,その他
2022-09-08,3goo,スチールライジング（英語版）,31,YES,ARPG,3goo,5748_0m_3578,1,アクションRPG,その他
2022-09-09,tinyBuild,Justice Sucks,-,,ETC,tinyBuild,0,1,その他,その他
2022-09-09,Evgeniy Kolpakov,Mind Maze,-,,ETC,Evgeniy Kolpakov,0,1,その他,その他
2022-09-09,テイクツー・インタラクティブ,NBA 2K23（英語版）,32,YES,SPT,テイクツー・インタラクティブ,6820_0m_4923,1,野球,その他
2022-09-09,Webnetic,The Bear B,-,,ETC,Webnetic,0,1,その他,その他
2022-09-09,ラタライカゲームス,キャットメイズ 魔女の子の冒険,-,,ETC,ラタライカゲームス,0,1,その他,その他
2022-09-11,Webnetic,The Chicken Quiz,-,,ETC,Webnetic,0,1,その他,その他
2022-09-13,Funcom Gmbh,Metal: Hellsinger（英語版）,32,,SPT,Funcom Gmbh,6820_0m_4923,1,野球,その他
2022-09-15,THQ Nordic,Destroy All Humans! 2（英語版）,32,YES,SPT,THQ Nordic,6820_0m_4923,1,野球,その他
2022-09-15,Zakym,Pacmaga,-,,ETC,Zakym,0,1,その他,その他
2022-09-15,Milestone,SBK 22,-,,ETC,Milestone,0,1,その他,その他
2022-09-15,ベセスダ・ソフトワークス,The Elder Scrolls V: Skyrim Anniversary Edition,-,,ETC,ベセスダ・ソフトワークス,0,1,その他,その他
2022-09-15,Starsign,アビス,-,,ETC,Starsign,0,1,その他,その他
2022-09-15,スクウェア・エニックス,ドラゴンクエストX 目覚めし五つの種族 オフライン,-,YES,ETC,スクウェア・エニックス,4994_0m_2816,1,その他,その他
2022-09-15,コンパイルハート,フェアリーフェンサー エフ Refrain Chord,31,YES,SRPG,コンパイルハート,0,1,タクティクスRPG,その他
2022-09-15,フリュー,聖塔神記 トリニティトリガー,31,YES,ARPG,フリュー,5472_0m_3298,1,アクションRPG,その他
2022-09-16,Evgeniy Kolpakov,Active Neurons - Puzzle Game,-,,ETC,Evgeniy Kolpakov,0,1,その他,その他
2022-09-16,アンナプルナ・インタラクティブ,Outer Wilds,-,,ETC,アンナプルナ・インタラクティブ,0,1,その他,その他
2022-09-16,Will Winn Games,Plunder Panic,-,,ETC,Will Winn Games,0,1,その他,その他
2022-09-16,Ternox,Unichrome: A 1-Bit Unicorn Adventure,-,,ETC,Ternox,0,1,その他,その他
2022-09-16,Webnetic,Weben Blocks 2,-,,ETC,Webnetic,0,1,その他,その他
2022-09-16,ケムコ,クリスタルオーサ,-,,ETC,ケムコ,0,1,その他,その他
2022-09-17,Eastasiasoft,Maggie the Magnet,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-09-18,Zakym,Qump Jump,-,,ETC,Zakym,0,1,その他,その他
2022-09-18,Webnetic,The Shark T,-,,ETC,Webnetic,0,1,その他,その他
2022-09-19,Evgeniy Kolpakov,The Mooseman（英語版）,32,,SPT,Evgeniy Kolpakov,6820_0m_4923,1,野球,その他
2022-09-20,Astragon,Construction Simulator（英語版）,32,,SPT,Astragon,6820_0m_4923,1,野球,その他
2022-09-20,ディズニー・インタラクティブ,Disney Pixar Toy Story 3（英語版）,32,,SPT,ディズニー・インタラクティブ,6820_0m_4923,1,野球,その他
2022-09-20,M2H,Isonzo,-,,ETC,M2H,0,1,その他,その他
2022-09-20,Evgeniy Kolpakov,Pantsu Hunter: Back to the 90s,-,,ETC,Evgeniy Kolpakov,0,1,その他,その他
2022-09-20,Webnetic,The Football T,-,,ETC,Webnetic,0,1,その他,その他
2022-09-20,ソニー・インタラクティブエンタテインメント,天地の門,-,,ETC,ソニー・インタラクティブエンタテインメント,0,1,その他,その他
2022-09-21,Focus Entertainment（英語版）,Hardspace: Shipbreaker（英語版）,32,,SPT,Focus Entertainment（英語版）,6820_0m_4923,1,野球,その他
2022-09-21,Evgeniy Kolpakov,Mask of Mists,-,,ETC,Evgeniy Kolpakov,0,1,その他,その他
2022-09-22,Webnetic,The Cow Quiz,-,,ETC,Webnetic,0,1,その他,その他
2022-09-22,Phoenixx,Tormented Souls（ポルトガル語版）,-,,ETC,Phoenixx,0,1,その他,その他
2022-09-22,Nacon,Train Life: A Railway Simulator,-,,ETC,Nacon,0,1,その他,その他
2022-09-22,スクウェア・エニックス,ディオフィールド クロニクル,32,YES,SRPG,スクウェア・エニックス,5663_0m_3492,1,シミュレーションRPG,その他
2022-09-22,オーイズミ・アミュージオ,ネクロムンダ：ハイヤードガン（英語版）,-,YES,ETC,オーイズミ・アミュージオ,0,1,その他,その他
2022-09-22,アークシステムワークス,新・熱血硬派 くにおたちの挽歌 -with River City Girls Extra-,-,,ETC,アークシステムワークス,0,1,その他,その他
2022-09-22,Eastasiasoft,男クロス：麻雀ソリティア,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-09-23,Evgeniy Kolpakov,"I, AI",-,,ETC,Evgeniy Kolpakov,0,1,その他,その他
2022-09-23,ラタライカゲームス,Roar of Revenge,-,,ETC,ラタライカゲームス,0,1,その他,その他
2022-09-23,tinyBuild,SpiderHeck,-,,ETC,tinyBuild,0,1,その他,その他
2022-09-23,Webnetic,The Tiger T,-,,ETC,Webnetic,0,1,その他,その他
2022-09-24,Humble Games,Prodeus（英語版）,32,,SPT,Humble Games,6820_0m_4923,1,野球,その他
2022-09-25,Webnetic,The Baseball T,-,,ETC,Webnetic,0,1,その他,その他
2022-09-26,Playwing,Century: Age of Ashes（英語版）,32,,SPT,Playwing,6820_0m_4923,1,野球,その他
2022-09-27,Eastasiasoft,Casual Challenge Players' Club,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-09-27,エレクトロニック・アーツ,FIFA 23 Ultimate Edition,-,,ETC,エレクトロニック・アーツ,0,1,その他,その他
2022-09-27,Last Chance Media,TUNIC（英語版）,32,,SPT,Last Chance Media,6820_0m_4923,1,野球,その他
2022-09-27,Webnetic,The Pig Quiz,-,,ETC,Webnetic,0,1,その他,その他
2022-09-27,Third Sphere Game Studios,ウォッチャークロニクル,-,,ETC,Third Sphere Game Studios,0,1,その他,その他
2022-09-28,ガンホー・オンライン・エンターテイメント,DEATHVERSE: LET IT DIE（英語版）,32,,SPT,ガンホー・オンライン・エンターテイメント,6820_0m_4923,1,野球,その他
2022-09-28,Humble Games,Moonscars（英語版）,32,,SPT,Humble Games,6820_0m_4923,1,野球,その他
2022-09-28,バンダイナムコエンターテインメント,THE DARK PICTURES: LITTLE HOPE（英語版）,32,,SPT,バンダイナムコエンターテインメント,6820_0m_4923,1,野球,その他
2022-09-28,Evgeniy Kolpakov,Tip Top: Don’t fall!,-,,ETC,Evgeniy Kolpakov,0,1,その他,その他
2022-09-29,Webnetic,The Copper Age,-,,ETC,Webnetic,0,1,その他,その他
2022-09-29,スクウェア・エニックス,ヴァルキリーエリュシオン,33,YES,ARPG,スクウェア・エニックス,5788_0m_3618,1,アクションRPG,その他
2022-09-29,4D Creativity & Technology,在宅ワーク,-,,ETC,4D Creativity & Technology,0,1,その他,その他
2022-09-29,日本ファルコム,英雄伝説 黎の軌跡II -CRIMSON SiN-,33,YES,RPG,日本ファルコム,5787_0m_3617,1,ストーリーRPG,その他
2022-09-30,Soedesco,Airoheart,-,,ETC,Soedesco,0,1,その他,その他
2022-09-30,Soedesco,Bunny Park,-,,ETC,Soedesco,0,1,その他,その他
2022-09-30,Soedesco,Lemon Cake,-,,ETC,Soedesco,0,1,その他,その他
2022-09-30,Gamuzumi,Sakura MMO 2,-,,ETC,Gamuzumi,0,1,その他,その他
2022-09-30,Webnetic,The Sheep Quiz,-,,ETC,Webnetic,0,1,その他,その他
2022-10-01,Klovako,Sprint Journey,-,,ETC,Klovako,0,1,その他,その他
2022-10-01,Klovako,Sprint Journey: Nitro,-,,ETC,Klovako,0,1,その他,その他
2022-10-01,ThiGames,The Jumping Pumpkin,-,,ETC,ThiGames,0,1,その他,その他
2022-10-02,Webnetic,The Capybara P,-,,ETC,Webnetic,0,1,その他,その他
2022-10-02,ThiGames,The Jumping Pumpkin: TURBO,-,,ETC,ThiGames,0,1,その他,その他
2022-10-03,ThiGames,The Jumping Taco,-,,ETC,ThiGames,0,1,その他,その他
2022-10-04,Ravenscourt,Let's Sing ABBA,-,,ETC,Ravenscourt,0,1,その他,その他
2022-10-04,Webnetic,The Bronze Age,-,,ETC,Webnetic,0,1,その他,その他
2022-10-05,ブリザード・エンターテイメント,オーバーウォッチ2,-,,ETC,ブリザード・エンターテイメント,0,1,その他,その他
2022-10-06,Revulo Games,Maze Blaze,-,,ETC,Revulo Games,0,1,その他,その他
2022-10-06,Toplitz Productions,Medieval Dynasty,-,,ETC,Toplitz Productions,0,1,その他,その他
2022-10-06,H2インタラクティブ,Sniper Ghost Warrior Contracts（英語版） 1 & 2 Double Pack,32,,SPT,H2インタラクティブ,6820_0m_4923,1,野球,その他
2022-10-06,ピッキー（英語版）,The Legend of Bum-bo（英語版）,32,,SPT,ピッキー（英語版）,6820_0m_4923,1,野球,その他
2022-10-06,Webnetic,The Pigeon Quiz,-,,ETC,Webnetic,0,1,その他,その他
2022-10-06,マーベラス,ノーモア★ヒーローズ3,-,YES,ETC,マーベラス,0,1,その他,その他
2022-10-06,Firestoke Group,フォーリン・アウト,-,,ETC,Firestoke Group,0,1,その他,その他
2022-10-07,ラタライカゲームス,A Frog's Job,-,,ETC,ラタライカゲームス,0,1,その他,その他
2022-10-07,Devolver Digital,Serious Sam: Siberian Mayhem（英語版）,32,,SPT,Devolver Digital,6820_0m_4923,1,野球,その他
2022-10-07,Webnetic,The Pig D,-,,ETC,Webnetic,0,1,その他,その他
2022-10-07,ケムコ,ドラゴンプラナ,-,,ETC,ケムコ,0,1,その他,その他
2022-10-08,tinyBuild,Asterigos: Curse of the Stars,-,,ETC,tinyBuild,0,1,その他,その他
2022-10-08,Klovako,Italian Journey,-,,ETC,Klovako,0,1,その他,その他
2022-10-08,Klovako,Italian Journey: Nitro,-,,ETC,Klovako,0,1,その他,その他
2022-10-08,The Voices Games,Lady in a Leotard With a Gun,-,,ETC,The Voices Games,0,1,その他,その他
2022-10-10,Ghost Pattern（英語版）,Wayward Strand,-,,ETC,Ghost Pattern（英語版）,0,1,その他,その他
2022-10-11,エレクトロニック・アーツ,NHL 23（英語版） Xファクター エディション,32,YES,SPT,エレクトロニック・アーツ,6820_0m_4923,1,野球,その他
2022-10-11,Webnetic,The Spidy D,-,,ETC,Webnetic,0,1,その他,その他
2022-10-11,テイクツー・インタラクティブ,ゴルフ PGAツアー 2K23（英語版） デラックス エディション,32,,SPT,テイクツー・インタラクティブ,6820_0m_4923,1,野球,その他
2022-10-12,Thunderful Publishing,LEGO Bricktales,-,,ETC,Thunderful Publishing,0,1,その他,その他
2022-10-12,ThiGames,The Jumping Pizza: TURBO,-,,ETC,ThiGames,0,1,その他,その他
2022-10-13,Eastasiasoft,Pretty Girls Escape,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-10-13,Prime Matter,The Last Oricru,-,,ETC,Prime Matter,0,1,その他,その他
2022-10-13,Daedalic Entertainment（英語版）,Warpips,-,YES,ETC,Daedalic Entertainment（英語版）,0,1,その他,その他
2022-10-13,Evgeniy Kolpakov,Witchcrafty,-,,ETC,Evgeniy Kolpakov,0,1,その他,その他
2022-10-13,Game Source Entertainment,WonderBoy：ドラゴンの罠（英語版）,32,YES,SPT,Game Source Entertainment,6820_0m_4923,1,野球,その他
2022-10-14,Webnetic,The Tennis T,-,,ETC,Webnetic,0,1,その他,その他
2022-10-14,ケムコ,一緒に行きましょう逝きましょう生きましょう,-,,ETC,ケムコ,0,1,その他,その他
2022-10-15,Fireshine Games,MechWarrior 5: Mercenaries（英語版）,32,,SPT,Fireshine Games,6820_0m_4923,1,野球,その他
2022-10-15,Zakym,Pacmaga 2,-,,ETC,Zakym,0,1,その他,その他
2022-10-16,Webnetic,The Taco Quiz,-,,ETC,Webnetic,0,1,その他,その他
2022-10-17,Merge Games,Slaycation Paradise,-,,ETC,Merge Games,0,1,その他,その他
2022-10-17,ThiGames,The Jumping Fries,-,,ETC,ThiGames,0,1,その他,その他
2022-10-18,Focus Entertainment,A Plague Tale: Requiem,-,,ETC,Focus Entertainment,0,1,その他,その他
2022-10-18,Webnetic,The Giraffe G,-,,ETC,Webnetic,0,1,その他,その他
2022-10-19,Eastasiasoft,41 Hours,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-10-19,Klovako,Dirt Journey,-,,ETC,Klovako,0,1,その他,その他
2022-10-19,IllFonic,Ghostbusters: Spirits Unleashed（英語版）,32,,SPT,IllFonic,6820_0m_4923,1,野球,その他
2022-10-19,Evgeniy Kolpakov,Pnevmo-Capsula,-,,ETC,Evgeniy Kolpakov,0,1,その他,その他
2022-10-19,バンダイナムコエンターテインメント,The Dark Pictures Anthology: Man of Medan（英語版）,32,,SPT,バンダイナムコエンターテインメント,6820_0m_4923,1,野球,その他
2022-10-20,Team17,Batora: Lost Haven,-,,ETC,Team17,0,1,その他,その他
2022-10-20,Ternox,Finger Fitness,-,,ETC,Ternox,0,1,その他,その他
2022-10-20,バンダイナムコエンターテインメント,LEGO Brawls（英語版）,32,YES,SPT,バンダイナムコエンターテインメント,6820_0m_4923,1,野球,その他
2022-10-20,Webnetic,The Basketball Quiz,-,,ETC,Webnetic,0,1,その他,その他
2022-10-20,ラタライカゲームス,ガッド・デイム・ザ・ガーデン,-,,ETC,ラタライカゲームス,0,1,その他,その他
2022-10-20,Teyon Japan,ヒューマン フォール フラット,-,YES,ETC,Teyon Japan,0,1,その他,その他
2022-10-21,ラタライカゲームス,RUNOUT,-,,ETC,ラタライカゲームス,0,1,その他,その他
2022-10-21,Webnetic,Rainbow Mix,-,,ETC,Webnetic,0,1,その他,その他
2022-10-21,Warner Bros. Interactive Entertainment,ゴッサム・ナイツ（英語版）,33,YES,ARPG,Warner Bros. Interactive Entertainment,5815_0m_3645,1,アクションRPG,その他
2022-10-21,テイクツー・インタラクティブ,ニュー・テイルズ・フロム・ザ・ボーダーランズ（英語版）,-,,ETC,テイクツー・インタラクティブ,0,1,その他,その他
2022-10-21,アトラス,ペルソナ5 ザ・ロイヤル,37,YES,RPG,アトラス,3020_0m_1681,1,学園ジュブナイルRPG,その他
2022-10-22,ThiGames,The Jumping Burger - Halloween Edition,-,,ETC,ThiGames,0,1,その他,その他
2022-10-23,ThiGames,The Jumping Burger - Halloween Edition: TURBO,-,,ETC,ThiGames,0,1,その他,その他
2022-10-23,Webnetic,The Rice Story,-,,ETC,Webnetic,0,1,その他,その他
2022-10-24,Klovako,Dirt Journey: Nitro,-,,ETC,Klovako,0,1,その他,その他
2022-10-24,ThiGames,The Jumping Hot Dog,-,,ETC,ThiGames,0,1,その他,その他
2022-10-25,THQ Nordic,BIOMUTANT,-,YES,ETC,THQ Nordic,0,1,その他,その他
2022-10-25,Webnetic,The Hippo G,-,,ETC,Webnetic,0,1,その他,その他
2022-10-26,ThiGames,The Jumping Hot Dog: TURBO,-,,ETC,ThiGames,0,1,その他,その他
2022-10-27,Gammera Nest（英語版）,Insomnis,-,,ETC,Gammera Nest（英語版）,0,1,その他,その他
2022-10-27,Eastasiasoft,Rule No.1,-,,ETC,Eastasiasoft,0,1,その他,その他
2022-10-27,Webnetic,The Pizza Quiz,-,,ETC,Webnetic,0,1,その他,その他
2022-10-27,H2インタラクティブ,Them's Fightin' Herds,-,,ETC,H2インタラクティブ,0,1,その他,その他
