発売日,メーカー,タイトル,⭐クロスレビュー(評価),パッケージ併売,ジャンル,開発元,未使用,販売本数,プラットフォーム
2023-10-13,CI Games,Lords of the Fallen,2,,その他,CI Games,0,1,Xbox Series X/S
2023-10-17,SEGA,ソニック スーパースターズ,2,,その他,SEGA,0,1,Xbox Series X/S
2023-10-19,SEGA,ENDLESS Dungeon（エンドレス ダンジョン）,2,,その他,SEGA,0,1,Xbox Series X/S
2023-10-20,Microids,暖雪,2,,その他,Microids,0,1,Xbox Series X/S
2023-10-24,コナミデジタルエンタテインメント,METAL GEAR SOLID: MASTER COLLECTION Vol.1（メタルギア ソリッド:マスターコレクション Vol.1）,2,,その他,コナミデジタルエンタテインメント,0,1,Xbox Series X/S
2023-10-25,EpiXR Games,Horror Tale 2: Samantha,2,,その他,EpiXR Games,0,1,Xbox Series X/S
2023-10-26,ハチノヨン,UNDERTALE,2,YES,その他,ハチノヨン,0,1,Xbox Series X/S
2023-10-26,Humble Games,ミネコのナイトマーケット,2,,その他,Humble Games,0,1,Xbox Series X/S
2023-10-27,505 Games,Ghostrunner 2（ゴーストランナー 2）,2,,その他,505 Games,0,1,Xbox Series X/S
2023-10-31,Team17,Headbangers: Rhythm Royale,2,,その他,Team17,0,1,Xbox Series X/S
2023-11-01,The Behemoth,Alien Hominid HD,2,,その他,The Behemoth,0,1,Xbox Series X/S
2023-11-02,Cygames,リトル ノア 楽園の後継者,2,,その他,Cygames,0,1,Xbox Series X/S
2023-11-03,エレクトロニック・アーツ,WRC,2,,その他,エレクトロニック・アーツ,0,1,Xbox Series X/S
2023-11-07,SEGA,Football Manager 2024,2,,その他,SEGA,0,1,Xbox Series X/S
2023-11-08,Doborog Games,クローンドローン - デンジャーゾーン -,2,,その他,Doborog Games,0,1,Xbox Series X/S
2023-11-09,SEGA,龍が如く7外伝 名を消した男,2,,その他,SEGA,0,1,Xbox Series X/S
2023-11-10,アクティビジョン・ブリザード,Call of Duty: Modern Warfare III（コール オブ デューティ モダン・ウォーフェア 3）,2,,その他,アクティビジョン・ブリザード,0,1,Xbox Series X/S
2023-11-11,Wild River Games GmbH,DINOSAURS: Mission Dino Camp,2,,その他,Wild River Games GmbH,0,1,Xbox Series X/S
2023-11-13,Microids,アステリックス＆オベリクス – 平手打ちの嵐！2,2,,その他,Microids,0,1,Xbox Series X/S
2023-11-14,コナミデジタルエンタテインメント,SUPER CRAZY RHYTHM CASTLE,2,,その他,コナミデジタルエンタテインメント,0,1,Xbox Series X/S
2023-11-15,ベセスダ・ソフトワークス,The Elder Scrolls Online（エルダー・スクロールズ・オンライン）,2,,その他,ベセスダ・ソフトワークス,0,1,Xbox Series X/S
2023-11-16,インティ・クリエイツ,幻日のヨハネ-BLAZE in theDEEPBLUE-,2,,その他,インティ・クリエイツ,0,1,Xbox Series X/S
2023-11-17,Gaming Factory S.A.,Bakery Simulator,2,,その他,Gaming Factory S.A.,0,1,Xbox Series X/S
2023-11-18,Frontier Developments,Warhammer Age of Sigmar: Realms of Ruin,2,,その他,Frontier Developments,0,1,Xbox Series X/S
2023-11-21,Coatsink,Worldless（ワールドレス）,2,,その他,Coatsink,0,1,Xbox Series X/S
2023-11-22,Studio Wildcard,ARK: Survival Ascended,2,,その他,Studio Wildcard,0,1,Xbox Series X/S
2023-11-23,PINIX GAMES,Alina of the Arena,2,,その他,PINIX GAMES,0,1,Xbox Series X/S
2023-11-24,Baltoro Games,Train Traffic Manager: 列車交通マネージャー,2,,その他,Baltoro Games,0,1,Xbox Series X/S
2023-11-29,Private Division,ローラードローム,2,,その他,Private Division,0,1,Xbox Series X/S
2023-11-30,"CFK Co., Ltd.",MOTESOLO ~非モテ男の恋愛奮闘記~,2,,その他,"CFK Co., Ltd.",0,1,Xbox Series X/S
2023-12-01,Nightdive Studios,Turok 3: Shadow of Oblivion Remastered,2,,その他,Nightdive Studios,0,1,Xbox Series X/S
2023-12-04,Secret Mode,Make Way,2,,その他,Secret Mode,0,1,Xbox Series X/S
2023-12-07,ユービーアイソフト,アバター：フロンティア・オブ・パンドラ,2,,その他,ユービーアイソフト,0,1,Xbox Series X/S
2023-12-08,Klabater,Ruinarch,2,,その他,Klabater,0,1,Xbox Series X/S
2023-12-13,バンダイナムコエンターテインメント,BLUE PROTOCOL（ブループロトコル）,2,,その他,バンダイナムコエンターテインメント,0,1,Xbox Series X/S
2023-12-14,PLAYISM,グノーシア,2,,その他,PLAYISM,0,1,Xbox Series X/S
2023-12-20,Take IT Studio! sp. z o. o.,fig.game,2,,その他,Take IT Studio! sp. z o. o.,0,1,Xbox Series X/S
2023-12-21,3goo,ザ・ランブルフィッシュ＋,2,,その他,3goo,0,1,Xbox Series X/S
2023-12-22,ケムコ,刃神のアマテラス,2,,その他,ケムコ,0,1,Xbox Series X/S
2023-12-23,Vulcron,Pixel Strike 3D,2,,その他,Vulcron,0,1,Xbox Series X/S
2023-12-28,"E-Home Entertianment Development Co., Ltd",Metal Mind,2,,その他,"E-Home Entertianment Development Co., Ltd",0,1,Xbox Series X/S
2024-01-05,Untold Tales,Tools Up - Ultimate Edition,2,,その他,Untold Tales,0,1,Xbox Series X/S
2024-01-09,Devolver Digital,Enter x Exit the Gungeon,2,,その他,Devolver Digital,0,1,Xbox Series X/S
2024-01-11,Nacon,War Hospital,2,,その他,Nacon,0,1,Xbox Series X/S
2024-01-18,ユービーアイソフト,プリンス オブ ペルシャ 失われた王冠,2,,その他,ユービーアイソフト,0,1,Xbox Series X/S
2024-01-19,ポケットペア,PALWORLD（パルワールド）,2,,その他,ポケットペア,0,1,Xbox Series X/S
2024-01-26,SEGA,龍が如く8,2,,その他,SEGA,0,1,Xbox Series X/S
2024-02-01,バンダイナムコエンターテインメント,呪術廻戦 戦華双乱,2,,その他,バンダイナムコエンターテインメント,0,1,Xbox Series X/S
2024-02-02,SEGA,ペルソナ3 リロード,2,,その他,SEGA,0,1,Xbox Series X/S
2024-02-06,"Corecell Technology Co.,Ltd",AeternoBlade II: Infinity,2,,その他,"Corecell Technology Co.,Ltd",0,1,Xbox Series X/S
2024-02-08,Torture Star Video,Cannibal Abduction 〜人食い家族に誘拐される事件〜,2,,その他,Torture Star Video,0,1,Xbox Series X/S
2024-02-09,Brain Station 23,Control:Override,2,,その他,Brain Station 23,0,1,Xbox Series X/S
2024-02-12,HandyGames,Airhead,2,,その他,HandyGames,0,1,Xbox Series X/S
2024-02-14,Aspyr,Tomb Raider I-III Remastered Starring Lara Croft,2,,その他,Aspyr,0,1,Xbox Series X/S
2024-02-15,あまた株式会社,世界の為の全ての少女,2,,その他,あまた株式会社,0,1,Xbox Series X/S
2024-02-16,ユービーアイソフト,SKULL AND BONES（スカル アンド ボーンズ）,2,,その他,ユービーアイソフト,0,1,Xbox Series X/S
2024-02-20,Atari,qomp2,2,,その他,Atari,0,1,Xbox Series X/S
2024-02-21,Playstack Ltd,Balatro,2,,その他,Playstack Ltd,0,1,Xbox Series X/S
2024-02-22,"Ziggurat Interactive, Inc.",Slave Zero X（スレイブゼロエックス)）,2,,その他,"Ziggurat Interactive, Inc.",0,1,Xbox Series X/S
2024-02-27,ATENT GAMES LLC,TRUDOGRAD,2,,その他,ATENT GAMES LLC,0,1,Xbox Series X/S
2024-02-28,Hoplite Research LLC,BROADSWORD: WARLORD EDITION,2,,その他,Hoplite Research LLC,0,1,Xbox Series X/S
2024-02-29,505 Games,ブラザーズ：2人の息子の物語 Remake,2,,その他,505 Games,0,1,Xbox Series X/S
2024-03-01,SUNSOFT,へべれけ2,2,,その他,SUNSOFT,0,1,Xbox Series X/S
2024-03-02,Replayne,Dynacat,2,,その他,Replayne,0,1,Xbox Series X/S
2024-03-05,Team17,Classified: France '44,2,,その他,Team17,0,1,Xbox Series X/S
2024-03-06,Red Barrels - Montreal,The Outlast Trials,2,,その他,Red Barrels - Montreal,0,1,Xbox Series X/S
2024-03-07,4J Studios Ltd.,Manic Mechanics （マニック・メカニクス）,2,,その他,4J Studios Ltd.,0,1,Xbox Series X/S
2024-03-08,2K,WWE 2K24,2,,その他,2K,0,1,Xbox Series X/S
2024-03-08,アトラス,ユニコーンオーバーロード,2,,その他,アトラス,0,1,Xbox Series X/S
2024-03-12,コナミデジタルエンタテインメント,魂斗羅 オペレーション ガルガ,2,,その他,コナミデジタルエンタテインメント,0,1,Xbox Series X/S
2024-03-13,Eastasiasoft Limited,ヴァイオレットフジ子,2,,その他,Eastasiasoft Limited,0,1,Xbox Series X/S
2024-03-14,"E-Home Entertianment Development Co., Ltd",じじいの不思議な冒険,2,,その他,"E-Home Entertianment Development Co., Ltd",0,1,Xbox Series X/S
2024-03-15,COMMANDO PANDA,Sherlock Purr 2,2,,その他,COMMANDO PANDA,0,1,Xbox Series X/S
2024-03-19,MLB,MLB The Show 24,2,,その他,MLB,0,1,Xbox Series X/S
2024-03-20,Eastasiasoft Limited,Master Maker 3D Ultimate,2,,その他,Eastasiasoft Limited,0,1,Xbox Series X/S
2024-03-22,カプコン,ドラゴンズドグマ2（Dragon's Dogma 2）,2,,その他,カプコン,0,1,Xbox Series X/S
2024-03-26,Wired Productions,Bulwark: Falconeer Chronicles,2,,その他,Wired Productions,0,1,Xbox Series X/S
2024-03-27,Dear Villagers,Terra Memoria（テラ メモリア）,2,,その他,Dear Villagers,0,1,Xbox Series X/S
2024-03-28,Artax Games,Ario,2,,その他,Artax Games,0,1,Xbox Series X/S
2024-03-29,アンナプルナ・インタラクティブ,Open Roads,2,,その他,アンナプルナ・インタラクティブ,0,1,Xbox Series X/S
2024-04-03,Sometimes You,Knowledge Keeper,2,,その他,Sometimes You,0,1,Xbox Series X/S
2024-04-04,カイロソフト,大盛グルメ食堂,2,,その他,カイロソフト,0,1,Xbox Series X/S
2024-04-05,PERP GAMES,Withering Rooms,2,,その他,PERP GAMES,0,1,Xbox Series X/S
2024-04-09,World Makers,Deceit 2,2,,その他,World Makers,0,1,Xbox Series X/S
2024-04-10,Frozen District,House Flipper 2,2,,その他,Frozen District,0,1,Xbox Series X/S
2024-04-11,Tiny Warrior Games,Ato,2,,その他,Tiny Warrior Games,0,1,Xbox Series X/S
2024-04-12,3D Realms Entertainment ApS,The Kindeman Remedy,2,,その他,3D Realms Entertainment ApS,0,1,Xbox Series X/S
2024-04-15,HandyGames,PERISH,2,,その他,HandyGames,0,1,Xbox Series X/S
2024-04-16,Slow Bros.,Harold Halibut,2,,その他,Slow Bros.,0,1,Xbox Series X/S
2024-04-18,カイロソフト,アパレル洋品店,2,,その他,カイロソフト,0,1,Xbox Series X/S
2024-04-19,IKINAGAMES,ザ・ラムジー,2,,その他,IKINAGAMES,0,1,Xbox Series X/S
2024-04-21,スクウェア・エニックス,ファイナルファンタジーXIV,2,,その他,スクウェア・エニックス,0,1,Xbox Series X/S
2024-04-22,クリプトン・フューチャー・メディア,初音ミク 不思議なホシと願いのかけら,2,,その他,クリプトン・フューチャー・メディア,0,1,Xbox Series X/S
2024-04-24,505 Games,百英雄伝,2,,その他,505 Games,0,1,Xbox Series X/S
2024-04-25,バンダイナムコエンターテインメント,SAND LAND,2,,その他,バンダイナムコエンターテインメント,0,1,Xbox Series X/S
2024-04-26,ケムコ,妄想凶ザナトリウム,2,,その他,ケムコ,0,1,Xbox Series X/S
2024-05-03,ラタライカゲームス,Cyber Citizen Shockman 3: The princess from another world （改造町人シュビビンマン3 -異界のプリンセス-）,2,,その他,ラタライカゲームス,0,1,Xbox Series X/S
2024-05-07,DESTROYER DOGGO,Brocula,2,,その他,DESTROYER DOGGO,0,1,Xbox Series X/S
2024-05-08,Silesia Games Sp. z o.o.,15in1 Solitaire,2,,その他,Silesia Games Sp. z o.o.,0,1,Xbox Series X/S
2024-05-09,ININ GAMES,Rainbow Cotton（レインボーコットン）,2,,その他,ININ GAMES,0,1,Xbox Series X/S
2024-05-10,Double Dagger Studio,"Little Kitty, Big City",2,,その他,Double Dagger Studio,0,1,Xbox Series X/S
2024-05-14,Dear Villagers,The Land Beneath Us,2,,その他,Dear Villagers,0,1,Xbox Series X/S
2024-05-15,Sometimes You,Awesome Pea 3,2,,その他,Sometimes You,0,1,Xbox Series X/S
2024-05-16,コーラス・ワールドワイド合同会社,リードオンリーメモリーズ：ニューロダイバー,2,,その他,コーラス・ワールドワイド合同会社,0,1,Xbox Series X/S
2024-05-17,Outright Games Limited.,マイリトルポニー：ゼファー・ハイツの謎,2,,その他,Outright Games Limited.,0,1,Xbox Series X/S
2024-05-21,Xbox Games Studios,Senua’s Saga: Hellblade II,2,,その他,Xbox Games Studios,0,1,Xbox Series X/S
2024-05-22,Prime Matter,System Shock（システムショック）,2,,その他,Prime Matter,0,1,Xbox Series X/S
2024-05-24,バンダイナムコエンターテインメント,ドラゴンボール ゼノバース2,2,,その他,バンダイナムコエンターテインメント,0,1,Xbox Series X/S
2024-05-27,Saber Interactive,Redout 2,2,,その他,Saber Interactive,0,1,Xbox Series X/S
2024-05-28,ワーナーブラザーズゲームズ,MultiVersus,2,,その他,ワーナーブラザーズゲームズ,0,1,Xbox Series X/S
2024-05-29,Sometimes You,Terminal 81,2,,その他,Sometimes You,0,1,Xbox Series X/S
2024-05-30,インティ・クリエイツ,九魂の久遠,2,,その他,インティ・クリエイツ,0,1,Xbox Series X/S
2024-05-31,Domynyo SRL,To The Sky,2,,その他,Domynyo SRL,0,1,Xbox Series X/S
2024-06-01,エレクトロニック・アーツ,F1 24,2,,その他,エレクトロニック・アーツ,0,1,Xbox Series X/S
2024-06-04,Nacon,Hunting Simulator 2,2,,その他,Nacon,0,1,Xbox Series X/S
2024-06-05,カプコン,モンスターハンター:ワールド,2,,その他,カプコン,0,1,Xbox Series X/S
2024-06-06,スクウェア・エニックス,OCTOPATH TRAVELER II（オクトパストラベラー 2）,2,,その他,スクウェア・エニックス,0,1,Xbox Series X/S
2024-06-07,ラタライカゲームス,Rider's Spirits,2,,その他,ラタライカゲームス,0,1,Xbox Series X/S
2024-06-08,Armor Games Studios,Kamaeru: カエルの楽園,2,,その他,Armor Games Studios,0,1,Xbox Series X/S
2024-06-11,ラタライカゲームス,Attack of the Toy Tanks,2,,その他,ラタライカゲームス,0,1,Xbox Series X/S
2024-06-12,Silesia Games Sp. z o.o.,Hidden Cats in Paris,2,,その他,Silesia Games Sp. z o.o.,0,1,Xbox Series X/S
2024-06-13,Tribute Games,Panzer Paladin,2,,その他,Tribute Games,0,1,Xbox Series X/S
2024-06-14,ケムコ,ようこそアルカナアカデミーへ！,2,,その他,ケムコ,0,1,Xbox Series X/S
2024-06-15,Forever Entertainment S.A. / TA Publishing,マジカルドロップ6,2,,その他,Forever Entertainment S.A. / TA Publishing,0,1,Xbox Series X/S
2024-06-18,"PM Studios, Inc.",TEVI,2,,その他,"PM Studios, Inc.",0,1,Xbox Series X/S
2024-06-19,SNK,METAL SLUG ATTACK RELOADED,2,,その他,SNK,0,1,Xbox Series X/S
2024-06-20,Mindscape,ウィンドストーム：新たな友情の始まり リマスター,2,,その他,Mindscape,0,1,Xbox Series X/S
2024-06-21,Akupara Games,Everafter Falls,2,,その他,Akupara Games,0,1,Xbox Series X/S
2024-06-25,Fulqrum Publishing Ltd.,GRAVEN,2,,その他,Fulqrum Publishing Ltd.,0,1,Xbox Series X/S
2024-06-26,Ocean Media,Mahjong Woods,2,,その他,Ocean Media,0,1,Xbox Series X/S
2024-06-27,ローズヴェルト,心を開く歌い方 リマスター版,2,,その他,ローズヴェルト,0,1,Xbox Series X/S
2024-06-28,Outright Games Ltd.,ギガントサウルス: ディノスポーツ,2,,その他,Outright Games Ltd.,0,1,Xbox Series X/S
2024-06-30,ネクソン,The First Descendant,2,,その他,ネクソン,0,1,Xbox Series X/S
2024-07-02,スクウェア・エニックス,ファイナルファンタジーXIV - コンプリートパック,2,,その他,スクウェア・エニックス,0,1,Xbox Series X/S
2024-07-03,RedDeerGames,フィット マイ キャット,2,,その他,RedDeerGames,0,1,Xbox Series X/S
2024-07-04,Microids,Agatha Christie - The ABC Murders,2,,その他,Microids,0,1,Xbox Series X/S
2024-07-05,ラタライカゲームス,Cyber Citizen Shockman Zero（改造町人シュビビンマン零）,2,,その他,ラタライカゲームス,0,1,Xbox Series X/S
2024-07-09,Playstack,The Case of the Golden Idol,2,,その他,Playstack,0,1,Xbox Series X/S
2024-07-11,MAGES.,Ogre Tale（オウガテイル -鬼譚- Xbox Series X|S版）,2,,その他,MAGES.,0,1,Xbox Series X/S
2024-07-12,Mob Entertainment,ポピープレイタイムチャプターワン,2,,その他,Mob Entertainment,0,1,Xbox Series X/S
2024-07-16,Red Hook Studios,Darkest Dungeon II,2,,その他,Red Hook Studios,0,1,Xbox Series X/S
2024-07-17,Headup,Aerial_Knight's We Never Yield,2,,その他,Headup,0,1,Xbox Series X/S
2024-07-18,Humble Games,ボウと月夜の碧い花,2,,その他,Humble Games,0,1,Xbox Series X/S
2024-07-19,カプコン,祇：Path of the Goddess,2,,その他,カプコン,0,1,Xbox Series X/S
2024-07-20,Prismatika,Desktop Dungeons: Rewind（デスクトップダンジョンズ：リワインド）,2,,その他,Prismatika,0,1,Xbox Series X/S
2024-07-23,Team 17,CONSCRIPT,2,,その他,Team 17,0,1,Xbox Series X/S
2024-07-24,Silesia Games Sp. z o.o.,Hidden Cats in Rome,2,,その他,Silesia Games Sp. z o.o.,0,1,Xbox Series X/S
2024-07-25,"E-Home Entertianment Development Co., Ltd",疲弊した人,2,,その他,"E-Home Entertianment Development Co., Ltd",0,1,Xbox Series X/S
2024-07-26,Frozen Way S.A.,Hairdresser Simulator,2,,その他,Frozen Way S.A.,0,1,Xbox Series X/S
2024-07-30,Eastasiasoft Limited,仙劍宿屋2,2,,その他,Eastasiasoft Limited,0,1,Xbox Series X/S
2024-07-31,Soda Den LLC,Roots of Pacha,2,,その他,Soda Den LLC,0,1,Xbox Series X/S
2024-08-01,Troglobytes Games,Death Noodle Delivery,2,,その他,Troglobytes Games,0,1,Xbox Series X/S
2024-08-02,Pineapple Works,ランドナマ (Landnama),2,,その他,Pineapple Works,0,1,Xbox Series X/S
2024-08-03,ライアットゲームズ,VALORANT,2,,その他,ライアットゲームズ,0,1,Xbox Series X/S
2024-08-06,コナミデジタルエンタテインメント,CYGNI: All Guns Blazing,2,,その他,コナミデジタルエンタテインメント,0,1,Xbox Series X/S
2024-08-07,Digital Eclipse,Volgarr the Viking II,2,,その他,Digital Eclipse,0,1,Xbox Series X/S
2024-08-08,バンダイナムコエンターテインメント,転生したらスライムだった件 テンペストストーリーズ,2,,その他,バンダイナムコエンターテインメント,0,1,Xbox Series X/S
2024-08-09,Tate Multimedia Sp. z o.o.,Deathbound,2,,その他,Tate Multimedia Sp. z o.o.,0,1,Xbox Series X/S
2024-08-13,Baltoro Games,Pizza Bar Tycoon（ピザバー・タイクーン）,2,,その他,Baltoro Games,0,1,Xbox Series X/S
2024-08-14,Creepy Jar,Green Hell Xbox Series X|S版,2,,その他,Creepy Jar,0,1,Xbox Series X/S
2024-08-15,Coatsink Software Ltd,Phantom Spark,2,,その他,Coatsink Software Ltd,0,1,Xbox Series X/S
2024-08-16,ケムコ,春待ちトロイダル,2,,その他,ケムコ,0,1,Xbox Series X/S
2024-08-17,Kruger & Flint Productions,Bloodhound,2,,その他,Kruger & Flint Productions,0,1,Xbox Series X/S
2024-08-20,Omeda Studios Limited,Predecessor,2,,その他,Omeda Studios Limited,0,1,Xbox Series X/S
2024-08-21,Spotlight by Quantic Dream,DUSTBORN（ダストボーン）,2,,その他,Spotlight by Quantic Dream,0,1,Xbox Series X/S
2024-08-22,NiuGamer,しまった！美人に囲まれた！日本語吹き替え版,2,,その他,NiuGamer,0,1,Xbox Series X/S
2024-08-23,Untold Tales S.A.,Operation: Polygon Storm,2,,その他,Untold Tales S.A.,0,1,Xbox Series X/S
2024-08-27,Fireshine Games,Core Keeper,2,,その他,Fireshine Games,0,1,Xbox Series X/S
2024-08-27,Hi-Rez Studios,SMITE 2,2,,その他,Hi-Rez Studios,0,1,Xbox Series X/S
2024-08-28,コナミデジタルエンタテインメント,Castlevania Dominus Collection（キャッスルヴァニア ドミナス コレクション）,2,,その他,コナミデジタルエンタテインメント,0,1,Xbox Series X/S
2024-08-29,PLAION GmbH,Akimbot,2,,その他,PLAION GmbH,0,1,Xbox Series X/S
2024-08-30,ユービーアイソフト,スター・ウォーズ 無法者たち,2,,その他,ユービーアイソフト,0,1,Xbox Series X/S
2024-09-03,ワーナーブラザースゲームス,ハリー・ポッター：クィディッチ・チャンピオンズ,2,,その他,ワーナーブラザースゲームス,0,1,Xbox Series X/S
2024-09-04,Behaviour Interactive,The Casting of Frank Stone,2,,その他,Behaviour Interactive,0,1,Xbox Series X/S
2024-09-05,Xbox Game Studios,Age of Mythology: Retold,2,,その他,Xbox Game Studios,0,1,Xbox Series X/S
2024-09-06,2K,NBA 2K25,2,,その他,2K,0,1,Xbox Series X/S
2024-09-09,Focus Entertainment,"Warhammer 40,000: Space Marine 2",2,,その他,Focus Entertainment,0,1,Xbox Series X/S
2024-09-10,Atari,Yars Rising,2,,その他,Atari,0,1,Xbox Series X/S
2024-09-11,Brainium Games,Aidan in Danger,2,,その他,Brainium Games,0,1,Xbox Series X/S
2024-09-12,Hipster Whale,クロッシーロードキャッスル,2,,その他,Hipster Whale,0,1,Xbox Series X/S
2024-09-13,ケムコ,METRO QUESTER | OSAKA,2,,その他,ケムコ,0,1,Xbox Series X/S
2024-09-14,Daedalic Entertainment,Edge of Sanity,2,,その他,Daedalic Entertainment,0,1,Xbox Series X/S
2024-09-16,Microids,Melobot - A Last Song,2,,その他,Microids,0,1,Xbox Series X/S
2024-09-18,Devolver Digital,The Plucky Squire (ジョットと不思議なカラクリ絵本),2,,その他,Devolver Digital,0,1,Xbox Series X/S
2024-09-19,カプコン,デッドライジング デラックスリマスター,2,,その他,カプコン,0,1,Xbox Series X/S
2024-10-10,バンダイナムコエンターテインメント,ドラゴンボール Sparking! ZERO,2,,その他,バンダイナムコエンターテインメント,0,1,Xbox Series X/S
2024-10-11,アトラス,メタファー:リファンタジオ,2,,その他,アトラス,0,1,Xbox Series X/S
2024-10-15,Knights Peak,Starship Troopers: Extermination,2,,その他,Knights Peak,0,1,Xbox Series X/S
2024-10-25,日本マイクロソフト（Xbox Game Studios）,コール オブ デューティ ブラックオプス 6,2,YES,その他,日本マイクロソフト（Xbox Game Studios）,0,1,Xbox Series X/S
2024-10-25,SEGA,ソニック × シャドウ ジェネレーションズ,2,,その他,SEGA,0,1,Xbox Series X/S
2024-11-07,505 Games,DEATH STRANDING DIRECTOR'S CUT,2,,その他,505 Games,0,1,Xbox Series X/S
2024-11-20,日本マイクロソフト(Xbox Game Studios),Microsoft Flight Simulator 2024,2,YES,その他,日本マイクロソフト(Xbox Game Studios),0,1,Xbox Series X/S
2024-11-20,COGNOSPHERE PTE. LTD.,原神,2,,その他,COGNOSPHERE PTE. LTD.,0,1,Xbox Series X/S
2024-12-09,日本マイクロソフト（Xbox Game Studios）,インディ・ジョーンズ/大いなる円環,2,YES,その他,日本マイクロソフト（Xbox Game Studios）,0,1,Xbox Series X/S
2024-12-13,Happy Player,目盲 - 見えない真実,2,,その他,Happy Player,0,1,Xbox Series X/S
2024-12-17,Raw Fury,スナフキン：ムーミン谷のメロディ,2,,その他,Raw Fury,0,1,Xbox Series X/S
2025-01-01,Eastasiasoft Limited,The Legend of Cyber Cowboy,2,,その他,Eastasiasoft Limited,0,1,Xbox Series X/S
2025-01-08,Ocean Media,Shipwreck Escape,2,,その他,Ocean Media,0,1,Xbox Series X/S
2025-01-09,Ocean Media,Mystery Box: Hidden Secrets,2,,その他,Ocean Media,0,1,Xbox Series X/S
2025-01-10,A-Game Studios,Star Salvager,2,,その他,A-Game Studios,0,1,Xbox Series X/S
2025-01-15,SilenGames,Perfect Ninja Painter 3,2,,その他,SilenGames,0,1,Xbox Series X/S
2025-01-16,バンダイナムコエンターテインメント,テイルズ オブ グレイセス エフ リマスター,2,,その他,バンダイナムコエンターテインメント,0,1,Xbox Series X/S
2025-01-17,コーエーテクモゲームス,真・三國無双 ORIGINS,2,,その他,コーエーテクモゲームス,0,1,Xbox Series X/S
2025-01-21,Megagon Industries,Lonely Mountains: Snow Riders,2,,その他,Megagon Industries,0,1,Xbox Series X/S
2025-01-22,Chibig,Mika and The Witch's Mountain（ミカと魔女の山）,2,,その他,Chibig,0,1,Xbox Series X/S
2025-01-23,Binary Haze Interactive,ENDER MAGNOLIA: Bloom in the Mist（エンダーマグノリア: ブルームインザミスト）,2,,その他,Binary Haze Interactive,0,1,Xbox Series X/S
2025-01-24,Tlön Industries,Dreamcore,2,,その他,Tlön Industries,0,1,Xbox Series X/S
2025-01-28,マーベラスEurope(欧州法人),Cuisineer（キュイジニア ポムとまんぷくダンジョン）,2,,その他,マーベラスEurope(欧州法人),0,1,Xbox Series X/S
2025-01-29,United Label,Tails of Iron 2: Whiskers of Winter,2,,その他,United Label,0,1,Xbox Series X/S
2025-01-30,Rebellion,Sniper Elite: Resistance,2,,その他,Rebellion,0,1,Xbox Series X/S
2025-01-31,Kwalee,ROBOBEAT,2,,その他,Kwalee,0,1,Xbox Series X/S
2025-02-01,Revulo Games LLC,Casual Sport Series: Tennis（カジュアル スポーツ シリーズ: テニス）,2,,その他,Revulo Games LLC,0,1,Xbox Series X/S
2025-02-04,Ocean Media,Mystery Box: The Journey,2,,その他,Ocean Media,0,1,Xbox Series X/S
2025-02-05,Deep Silver,Kingdom Come: Deliverance II（キングダムカム・デリバランス II）,2,,その他,Deep Silver,0,1,Xbox Series X/S
2025-02-06,PLAYISM,Momodora: 月影のエンドロール,2,,その他,PLAYISM,0,1,Xbox Series X/S
2025-02-07,ケムコ,ケムコRPGセレクション Vol.3,2,,その他,ケムコ,0,1,Xbox Series X/S
2025-02-11,2K,シドマイヤーズ シヴィライゼーション VII,2,,その他,2K,0,1,Xbox Series X/S
2025-02-12,Skystone Games,UNDYING,2,,その他,Skystone Games,0,1,Xbox Series X/S
2025-02-13,PLAYISM,救国のスネジンカ,2,,その他,PLAYISM,0,1,Xbox Series X/S
2025-02-14,日本マイクロソフト(Xbox Game Studios),Avowed プレミアム エディション,2,YES,その他,日本マイクロソフト(Xbox Game Studios),0,1,Xbox Series X/S
2025-02-14,ケムコ,デッドドラゴンズ,2,,その他,ケムコ,0,1,Xbox Series X/S
2025-02-15,Aspyr,Tomb Raider IV-VI Remastered,2,,その他,Aspyr,0,1,Xbox Series X/S
2025-02-18,DON'T NOD,Lost Records: Bloom & Rage,2,,その他,DON'T NOD,0,1,Xbox Series X/S
2025-02-19,Xbox Game Studios,Avowed,2,,その他,Xbox Game Studios,0,1,Xbox Series X/S
2025-02-20,Sanuk Games,Jump Man（ジャンプ・マン）,2,,その他,Sanuk Games,0,1,Xbox Series X/S
2025-02-21,ケムコ,3℃ サンドパズル,2,,その他,ケムコ,0,1,Xbox Series X/S
2025-02-26,tinyBuild,Deadside,2,,その他,tinyBuild,0,1,Xbox Series X/S
2025-02-27,SNK,ザ・キング・オブ・ファイターズ '98,2,,その他,SNK,0,1,Xbox Series X/S
2025-02-28,2K,ゴルフ PGAツアー 2K25,2,,その他,2K,0,1,Xbox Series X/S
2025-03-05,SEGA,ツーポイントミュージアム,2,,その他,SEGA,0,1,Xbox Series X/S
2025-03-06,コナミデジタルエンタテインメント,幻想水滸伝 I&II HDリマスター 門の紋章戦争 / デュナン統一戦争,2,,その他,コナミデジタルエンタテインメント,0,1,Xbox Series X/S
2025-03-20,ユービーアイソフト,アサシン クリード シャドウズ,2,,その他,ユービーアイソフト,0,1,Xbox Series X/S
2025-03-21,バンダイナムコエンターテインメント,BLEACH Rebirth of Souls,2,,その他,バンダイナムコエンターテインメント,0,1,Xbox Series X/S
