発売日,メーカー,タイトル,⭐クロスレビュー(評価),パッケージ併売,ジャンル,開発元,ID,販売本数,ジャンル(詳細),プラットフォーム
2023-07-27,7Levels,Operate Now: Hospital,-,"",ETC,7Levels,0,1,その他,その他
2023-07-27,Draknek,Patrick's Parabox,-,"",ETC,Draknek,0,1,その他,その他
2023-07-27,キュー・ゲームス,PixelJunk Scrappers Deluxe,-,"",ETC,キュー・ゲームス,0,1,その他,その他
2023-07-27,CFK,Zombie Hunter: D-Day,-,"",ETC,CFK,0,1,その他,その他
2023-07-27,C.T. Matthews,お届け!ダッキー宅配便,-,"",ETC,C.T. Matthews,0,1,その他,その他
2023-07-27,Funalter Games,イーエスピー,-,"",ETC,Funalter Games,0,1,その他,その他
2023-07-27,ゲームミュージアム,エイリアン ウォー2 ドッグファイト,-,"",ETC,ゲームミュージアム,0,1,その他,その他
2023-07-27,トローゼ,カウンターデルタ 2 イースタン クライシス,-,"",ETC,トローゼ,0,1,その他,その他
2023-07-27,フリュー,クライマキナ/CRYMACHINA,-,YES,ETC,フリュー,0,1,その他,その他
2023-07-27,シティコネクション,サイキック5 エターナル,-,YES,ETC,シティコネクション,0,1,その他,その他
2023-07-27,グランゼーラ,ハイパートルクレーシング,-,"",ETC,グランゼーラ,0,1,その他,その他
2023-07-27,コーラス・ワールドワイド,フランク&ドレイク,-,"",ETC,コーラス・ワールドワイド,0,1,その他,その他
2023-07-27,ルナのしっぽクリエイティブ,ルナ&モンスターズタワーディフェンス 〜奪われた魔法の王国〜,-,"",ETC,ルナのしっぽクリエイティブ,0,1,その他,その他
2023-07-27,eastasiasoft,仙劍宿屋2,-,"",ETC,eastasiasoft,0,1,その他,その他
2023-07-27,Pat Naoum,巨匠の目,-,"",ETC,Pat Naoum,0,1,その他,その他
2023-07-27,カイロソフト,探険わんぱく動物園,-,"",ETC,カイロソフト,0,1,その他,その他
2023-07-27,メビウス,東方蒼神縁起V & 東方幻想魔録W ダブルパック,-,YES,ETC,メビウス,0,1,その他,その他
2023-07-27,日本一ソフトウェア,流行り神1・2・3パック,-,YES,ETC,日本一ソフトウェア,0,1,その他,その他
2023-07-27,エンターグラム,花咲ワークスプリング!,-,YES,ETC,エンターグラム,0,1,その他,その他
2023-07-27,Game Source Entertainment,駐められるもんなら駐めてみな,-,YES,ETC,Game Source Entertainment,0,1,その他,その他
2023-07-28,Playstack,The Entropy Centre,-,"",ETC,Playstack,0,1,その他,その他
2023-07-28,ラタライカゲームス,Working Hard Collection,-,"",ETC,ラタライカゲームス,0,1,その他,その他
2023-07-28,スパイク・チュンソフト,なつもん! 20世紀の夏休み,-,YES,ETC,スパイク・チュンソフト,0,1,その他,その他
2023-07-28,ウォルト・ディズニー・ジャパン/Disney Interactive,ディズニー イリュージョンアイランド 〜ミッキー&フレンズの不思議な冒険〜,-,YES,ETC,ウォルト・ディズニー・ジャパン/Disney Interactive,0,1,その他,その他
2023-07-31,C-Garden NEXT-B,PSYCHIC ECLIPSE-サイキックイクリプス- reload,-,"",ETC,C-Garden NEXT-B,0,1,その他,その他
2023-08-02,OKJOY,モーリの夢楽園,-,"",ETC,OKJOY,0,1,その他,その他
2023-08-03,QUByte Interactive,Adore,-,"",ETC,QUByte Interactive,0,1,その他,その他
2023-08-03,Seaven Studio,Brotato,-,"",ETC,Seaven Studio,0,1,その他,その他
2023-08-03,Baltoro Games,Cooking Arena,-,"",ETC,Baltoro Games,0,1,その他,その他
2023-08-03,トライアングル・サービス,DELTAZEAL,-,"",ETC,トライアングル・サービス,0,1,その他,その他
2023-08-03,Runaway Play,Flutter Away フラッターアウェイ,-,"",ETC,Runaway Play,0,1,その他,その他
2023-08-03,Nacon,Nova Strike,-,"",ETC,Nacon,0,1,その他,その他
2023-08-03,メディアスケープ,Raindrop Sprinters,-,"",ETC,メディアスケープ,0,1,その他,その他
2023-08-03,ChiliDog Interactive,Super Geisha Neon,-,"",ETC,ChiliDog Interactive,0,1,その他,その他
2023-08-03,eastasiasoft,The Red Exile - Survival Horror,-,"",ETC,eastasiasoft,0,1,その他,その他
2023-08-03,Visai Games,Venba,-,"",ETC,Visai Games,0,1,その他,その他
2023-08-03,DEZVOLT GAMES,"Wash Simulator - Clean Garage, House, Cars Business Tycoons",-,"",ETC,DEZVOLT GAMES,0,1,その他,その他
2023-08-03,mc2games,Wizardry School: Escape Room,-,"",ETC,mc2games,0,1,その他,その他
2023-08-03,わくわくゲームズ,こっそり召喚士,-,"",ETC,わくわくゲームズ,0,1,その他,その他
2023-08-03,MASK,ゆるっと学べる名作文学－知りたい教養小説の名著をおさらい脳トレクイズ－,-,"",ETC,MASK,0,1,その他,その他
2023-08-03,Gamuzumi,アイドルカフェを経営しませんか?3,-,"",ETC,Gamuzumi,0,1,その他,その他
2023-08-03,Blue Volcano,サイドディサイド,-,"",ETC,Blue Volcano,0,1,その他,その他
2023-08-03,アイディアファクトリー,スペードの国のアリス 〜Wonderful Black World〜,-,YES,ETC,アイディアファクトリー,0,1,その他,その他
2023-08-03,Gameforge 4D,タイニー・ソー,-,"",ETC,Gameforge 4D,0,1,その他,その他
2023-08-03,Pixmain,バベル号ガイドブック,-,"",ETC,Pixmain,0,1,その他,その他
2023-08-03,TT,ビジュアルクイズこれな〜んだ?－写真で脳トレひらめきクイズゲーム－,-,"",ETC,TT,0,1,その他,その他
2023-08-03,KIMIDORI SOFT,ロストエッグ3 ザ・ファイナル,-,"",ETC,KIMIDORI SOFT,0,1,その他,その他
2023-08-03,MASK,小学生のうちに覚えたい英単語－身につく差がつく幼児向け英語学習教養クイズ－,-,"",ETC,MASK,0,1,その他,その他
2023-08-03,TT,漫画で探偵ミステリー－意味がわかると怖いナゾトキ脱出リアル推理ゲーム－,-,"",ETC,TT,0,1,その他,その他
2023-08-03,レジスタ,猫様の古民家からの脱出,-,"",ETC,レジスタ,0,1,その他,その他
2023-08-03,TT,禁断の事故物件－お隣さん全員ワケアリやばいヤツ都市伝説怪談ホラー－,-,"",ETC,TT,0,1,その他,その他
2023-08-03,AlignmentSharp,錬金POIPOI SS,-,"",ETC,AlignmentSharp,0,1,その他,その他
2023-08-04,Passion Republic Games,GIGABASH,-,"",ETC,Passion Republic Games,0,1,その他,その他
2023-08-05,Cube Games,X-Force Under Attack,-,"",ETC,Cube Games,0,1,その他,その他
2023-08-10,Sometimes You,Bright Lights of Svetlov,-,"",ETC,Sometimes You,0,1,その他,その他
2023-08-10,eastasiasoft,Fluffy Milo,-,"",ETC,eastasiasoft,0,1,その他,その他
2023-08-10,SOFT SOURCE,Lost in Play 〜ロスト・イン・プレイ〜,-,YES,ETC,SOFT SOURCE,0,1,その他,その他
2023-08-10,Valkyrie Initiative,Mondealy,-,"",ETC,Valkyrie Initiative,0,1,その他,その他
2023-08-10,Freedom Games,Neon Blight,-,"",ETC,Freedom Games,0,1,その他,その他
2023-08-10,Seashell Studio,Running Fable,-,"",ETC,Seashell Studio,0,1,その他,その他
2023-08-10,Humble Games,Stray Gods: The Roleplaying Musical,-,"",ETC,Humble Games,0,1,その他,その他
2023-08-10,Gearbox Publishing,Unidentified Falling Objects,-,"",ETC,Gearbox Publishing,0,1,その他,その他
2023-08-10,ブルースピードスタジオ,Wild Legion,-,"",ETC,ブルースピードスタジオ,0,1,その他,その他
2023-08-10,Prison Games,Wroom Wroom Puzzles,-,"",ETC,Prison Games,0,1,その他,その他
2023-08-10,ゲームマガジン,つぐのひ,-,"",ETC,ゲームマガジン,0,1,その他,その他
2023-08-10,ディースリー・パブリッシャー,ひろがるスカイ!プリキュア ひろがる!パズルコレクション,-,YES,ETC,ディースリー・パブリッシャー,0,1,その他,その他
2023-08-10,MASK,ゆるっと学べる哲学－楽しく学べる雑学大人の教養博識クイズ－,-,"",ETC,MASK,0,1,その他,その他
2023-08-10,Pikii,コアとマーラの5人の海賊,-,YES,ETC,Pikii,0,1,その他,その他
2023-08-10,Gamera Games,ザ・リワインダー〜黄泉からの旅人〜,-,"",ETC,Gamera Games,0,1,その他,その他
2023-08-10,Astrolabe Games,ゾンビスープ,-,"",ETC,Astrolabe Games,0,1,その他,その他
2023-08-10,HUNTERS,マイケルの不思議な冒険,-,"",ETC,HUNTERS,0,1,その他,その他
2023-08-10,カリプソメディアジャパン,レイルウェイ エンパイア2,-,YES,ETC,カリプソメディアジャパン,0,1,その他,その他
2023-08-10,SAT-BOX,世界の中心で回る,-,"",ETC,SAT-BOX,0,1,その他,その他
2023-08-10,As-key,伝創記,-,"",ETC,As-key,0,1,その他,その他
2023-08-10,サイバーステップ,女性国家乗っ取り計画 - 盗賊の俺が王になる - Female Nation Takeover -,-,"",ETC,サイバーステップ,0,1,その他,その他
2023-08-10,アイディアファクトリー,薄桜鬼 真改 万葉ノ抄,-,YES,ETC,アイディアファクトリー,0,1,その他,その他
2023-08-10,コンパイルハート,超次元ゲイム ネプテューヌ GameMaker R:Evolution,-,YES,ETC,コンパイルハート,0,1,その他,その他
2023-08-10,コンパイルハート,超次元ゲイム ネプテューヌ Sisters vs Sisters,-,YES,ETC,コンパイルハート,0,1,その他,その他
2023-08-10,講談社,違う冬のぼくら,-,"",ETC,講談社,0,1,その他,その他
2023-08-11,ベセスダ・ソフトワークス,Quake II,-,"",ETC,ベセスダ・ソフトワークス,0,1,その他,その他
2023-08-15,tinyBuild Games,Black Skylands,-,"",ETC,tinyBuild Games,0,1,その他,その他
2023-08-15,Team17,Moving Out,-,YES,ETC,Team17,0,1,その他,その他
2023-08-17,Sometimes You,Astro Flame: Starfighter,-,"",ETC,Sometimes You,0,1,その他,その他
2023-08-17,INSTAMARKETINGANDGAME,FR Master - Formula Racing Simulator,-,"",ETC,INSTAMARKETINGANDGAME,0,1,その他,その他
2023-08-17,QUByte Interactive,Hidden Shapes: Cat Realm + Trick or Cats,-,"",ETC,QUByte Interactive,0,1,その他,その他
2023-08-17,Marble It Up,Marble It Up! Ultra,-,"",ETC,Marble It Up,0,1,その他,その他
2023-08-17,Atari,Quantum (ゲーム),-,"",ETC,Atari,0,1,その他,その他
2023-08-17,SOFT SOURCE,Satay Shop Tycoon,-,"",ETC,SOFT SOURCE,0,1,その他,その他
2023-08-17,フライハイワークス,SHINOBI NON GRATA,-,"",ETC,フライハイワークス,0,1,その他,その他
2023-08-17,Devolver Digital,The Cosmic Wheel Sisterhood,-,"",ETC,Devolver Digital,0,1,その他,その他
2023-08-17,poncle,Vampire Survivors,-,"",ETC,poncle,0,1,その他,その他
2023-08-17,MASK,おくだけスタディ ハングル基礎単語－指一本で韓国語かんたん勉強学習知育ゲーム－,-,"",ETC,MASK,0,1,その他,その他
2023-08-17,Silesia Games,にゃんこの城,-,"",ETC,Silesia Games,0,1,その他,その他
2023-08-17,MASK,もっと知りたいカラダのハテナ－ゲームで楽しく人体のふしぎ雑学教養豆知識学習クイズ－,-,"",ETC,MASK,0,1,その他,その他
2023-08-17,MASK,もっと知りたい日本の名城－ゲームで楽しく歴史日本史雑学教養豆知識学習クイズ－,-,"",ETC,MASK,0,1,その他,その他
2023-08-17,RedDeerGames,アニメガールズ,-,"",ETC,RedDeerGames,0,1,その他,その他
2023-08-17,Sometimes You,クリーピーテイル:イングリッドの罪滅ぼし,-,"",ETC,Sometimes You,0,1,その他,その他
2023-08-17,EpiXR Games,ザフライングトラベラー フローオブタイム,-,"",ETC,EpiXR Games,0,1,その他,その他
2023-08-17,テイクツー・インタラクティブ・ジャパン,レッド・デッド・リデンプション,-,YES,ETC,テイクツー・インタラクティブ・ジャパン,0,1,その他,その他
2023-08-17,MASK,今日から使える必勝ビジネス心理学－悪用厳禁社会人攻略法学習ゲーム－,-,"",ETC,MASK,0,1,その他,その他
2023-08-17,MASK,呪 恐怖の写真－アハ…ホラーで奇妙な都市伝説ミステリー－,-,"",ETC,MASK,0,1,その他,その他
2023-08-17,シルバースタージャパン,境界領域,-,"",ETC,シルバースタージャパン,0,1,その他,その他
2023-08-17,MASK,脳を鍛える! 絶景写真で間違い探し－世界を旅する脳トレ脳活教養学習パズル－,-,"",ETC,MASK,0,1,その他,その他
2023-08-17,TT,謎解きIQクイズ－アタマが冴える暇つぶしひらめき脳トレパズル－,-,"",ETC,TT,0,1,その他,その他
2023-08-18,Team Reptile,Bomb Rush Cyberfunk,-,"",ETC,Team Reptile,0,1,その他,その他
2023-08-18,tinyBuild Games,Hello Engineer,-,"",ETC,tinyBuild Games,0,1,その他,その他
2023-08-18,ケムコ,鋼鉄幻想記クロムウルフ,-,"",ETC,ケムコ,0,1,その他,その他
2023-08-23,Serenity Forge,Virgo Versus The Zodiac,-,"",ETC,Serenity Forge,0,1,その他,その他
2023-08-24,MASK,BLあるある－絶対に見たことがある共感MAXボーイズラブ漫画ゲーム－,-,"",ETC,MASK,0,1,その他,その他
2023-08-24,エンターグラム,D.C.III P.S. 〜ダ・カーポIII〜 プラスストーリー,-,YES,ETC,エンターグラム,0,1,その他,その他
2023-08-24,eastasiasoft,Giant Wishes,-,"",ETC,eastasiasoft,0,1,その他,その他
2023-08-24,17Studio,Hentai Project,-,"",ETC,17Studio,0,1,その他,その他
2023-08-24,Mens Sana Interactive,Island Cities,-,"",ETC,Mens Sana Interactive,0,1,その他,その他
2023-08-24,Hat Games,King of the Hat,-,"",ETC,Hat Games,0,1,その他,その他
2023-08-24,Dawid Poleszczuk,My Nonogram Waifu: Forbidden Love,-,"",ETC,Dawid Poleszczuk,0,1,その他,その他
2023-08-24,H2 INTERACTIVE,Shotgun King: The Final Checkmate,-,"",ETC,H2 INTERACTIVE,0,1,その他,その他
2023-08-24,アイディアファクトリー,アガレスト戦記,-,"",ETC,アイディアファクトリー,0,1,その他,その他
2023-08-24,RedDeerGames,アニメパラダイス,-,"",ETC,RedDeerGames,0,1,その他,その他
2023-08-24,Sekai Games,アリス・エスケイプト!,-,"",ETC,Sekai Games,0,1,その他,その他
2023-08-24,エンターグラム,カルマルカ*サークル,-,YES,ETC,エンターグラム,0,1,その他,その他
2023-08-24,ケムコ,ケムコRPGセレクション Vol.4,-,YES,ETC,ケムコ,7213_0m_5170,1,その他,その他
2023-08-24,KrzysztofPodsada,サブオクト,-,"",ETC,KrzysztofPodsada,0,1,その他,その他
2023-08-24,Shishi Studios,シシ〜悠久の前奏曲〜,-,"",ETC,Shishi Studios,0,1,その他,その他
2023-08-24,エンターグラム,シロガネ×スピリッツ!,-,YES,ETC,エンターグラム,0,1,その他,その他
2023-08-24,MASK,ナゾトキ少年探偵団－みんなの謎解き学園冒険ミステリー事件簿－,-,"",ETC,MASK,0,1,その他,その他
2023-08-24,ハムスター,ニコリのパズルS カックロ,-,"",ETC,ハムスター,0,1,その他,その他
2023-08-24,Megame,ブレーブ・ボー・アーチャー プリンセス・レスキュー・シミュレーター,-,"",ETC,Megame,0,1,その他,その他
2023-08-24,Megame,ワード・サーチ・パズル ファインド・ザ・ワーズ,-,"",ETC,Megame,0,1,その他,その他
2023-08-24,サイバーステップ,年上お姉さんを独り占めしたい! - Possessing My Older Sister -,-,"",ETC,サイバーステップ,0,1,その他,その他
2023-08-24,SAT-BOX,机でバスケ2,-,"",ETC,SAT-BOX,0,1,その他,その他
2023-08-24,RedDeerGames,野生ごっち:バーチャルペット,-,"",ETC,RedDeerGames,0,1,その他,その他
2023-08-24,ソニックパワード,鉄道にっぽん!路線たびEX 清流運転 長良川鉄道編,-,YES,ETC,ソニックパワード,0,1,その他,その他
2023-08-25,レオフル,リトルデビル ぼくの養親子間戦争,-,"",ETC,レオフル,0,1,その他,その他
2023-08-25,ケムコ,探しものは、夏ですか。,-,"",ETC,ケムコ,0,1,その他,その他
2023-08-29,Microids,アガサ・クリスティ : エルキュール・ポアロ - ロンドン事件簿,-,"",ETC,Microids,0,1,その他,その他
2023-08-30,Sabotage Studio,Sea of Stars,-,YES,ETC,Sabotage Studio,0,1,その他,その他
2023-08-30,セガ,サンバDEアミーゴ:パーティーセントラル,-,YES,ETC,セガ,0,1,その他,その他
2023-08-31,17Studio,1997,-,"",ETC,17Studio,0,1,その他,その他
2023-08-31,Atari,Atari 50: The Anniversary Celebration,-,"",ETC,Atari,0,1,その他,その他
2023-08-31,Timothee Paez,Dissolved - Chapter One,-,"",ETC,Timothee Paez,0,1,その他,その他
2023-08-31,Artifex Mundi,Eventide 2: 魔術師の鏡,-,"",ETC,Artifex Mundi,0,1,その他,その他
2023-08-31,GameToTop Corp.,Farming Tractor Simulator 2023: Drive Combine & Trucks,-,"",ETC,GameToTop Corp.,0,1,その他,その他
2023-08-31,Halva Studio,Forklift Simulator 2023,-,"",ETC,Halva Studio,0,1,その他,その他
2023-08-31,QUByte Interactive,Gourmet Warriors (QUByte Classics),-,"",ETC,QUByte Interactive,0,1,その他,その他
2023-08-31,AMC Games,It's a Wrap!,-,"",ETC,AMC Games,0,1,その他,その他
2023-08-31,グラビティゲームアライズ,NecroBoy : Path to Evilship,-,"",ETC,グラビティゲームアライズ,0,1,その他,その他
2023-08-31,ジー・モード,OU,-,"",ETC,ジー・モード,0,1,その他,その他
2023-08-31,Woum,Sqroma,-,"",ETC,Woum,0,1,その他,その他
2023-08-31,Playasia,Startup Company Console Edition,-,"",ETC,Playasia,0,1,その他,その他
2023-08-31,No Gravity Games,キャットロード,-,"",ETC,No Gravity Games,0,1,その他,その他
2023-08-31,Megame,ジェリー・フルーツ・アドベンチャー マジック・マッチ・スリー・パズル,-,"",ETC,Megame,0,1,その他,その他
2023-08-31,タイトー,タイトーマイルストーン2,-,YES,ETC,タイトー,0,1,その他,その他
2023-08-31,レイニーフロッグ,ニュークリア・ブレイズ,-,"",ETC,レイニーフロッグ,0,1,その他,その他
2023-08-31,ハッピーミール,マサラドライブ,-,"",ETC,ハッピーミール,0,1,その他,その他
2023-08-31,アイディアファクトリー,ラディアンテイル 〜ファンファーレ!〜,-,YES,ETC,アイディアファクトリー,0,1,その他,その他
2023-08-31,カイロソフト,大海賊クエスト島DX,-,"",ETC,カイロソフト,0,1,その他,その他
2023-08-31,eastasiasoft,女鬼橋 開魂路,-,"",ETC,eastasiasoft,0,1,その他,その他
2023-08-31,Cooking & Publishing,恐竜 種類と名称,-,"",ETC,Cooking & Publishing,0,1,その他,その他
2023-08-31,フライハイワークス,焼肉シミュレーター,-,"",ETC,フライハイワークス,0,1,その他,その他
2023-08-31,Hyper Three Studio,物の形,-,"",ETC,Hyper Three Studio,0,1,その他,その他
2023-08-31,●,英雄伝説 碧の軌跡:改,-,,ETC,●,0,1,その他,その他
2023-08-31,日本一ソフトウェア,英雄伝説 零の軌跡:改,-,YES,ETC,日本一ソフトウェア,0,1,その他,その他
2023-08-31,MASK,親子で学ぶ防災－2択で楽しく雑学教養豆知識学習クイズ－,-,"",ETC,MASK,0,1,その他,その他
2023-09-01,ラタライカゲームス,ガストロ・フォース,-,"",ETC,ラタライカゲームス,0,1,その他,その他
2023-09-01,THQ Nordic ジャパン,トライン5:ぜんまい仕掛けの陰謀,-,YES,ETC,THQ Nordic ジャパン,0,1,その他,その他
2023-09-01,eastasiasoft,男クロス:ドロップアウト!,-,"",ETC,eastasiasoft,0,1,その他,その他
2023-09-06,Focus Entertainment,Chants of Sennaar,-,"",ETC,Focus Entertainment,0,1,その他,その他
2023-09-07,Webnetic,Colorful Boi,-,"",ETC,Webnetic,0,1,その他,その他
2023-09-07,Halva Studio,Cube Merge 2048,-,"",ETC,Halva Studio,0,1,その他,その他
2023-09-07,eastasiasoft,Escape from Terror City,-,"",ETC,eastasiasoft,0,1,その他,その他
2023-09-07,アポローン,Forest Crash Party,-,"",ETC,アポローン,0,1,その他,その他
2023-09-07,Ultimate Games,House Flipper,-,"",ETC,Ultimate Games,0,1,その他,その他
2023-09-07,Neko Machine,Spectator 観察者,-,"",ETC,Neko Machine,0,1,その他,その他
2023-09-07,Puppet Combo,SUPER NIGHT AT THE GATES OF HELL,-,"",ETC,Puppet Combo,0,1,その他,その他
2023-09-07,Digital Eclipse,The Making of Karateka,-,"",ETC,Digital Eclipse,0,1,その他,その他
2023-09-07,MERIDIEM GAMES,The Many Pieces of Mr. Coo,-,"",ETC,MERIDIEM GAMES,0,1,その他,その他
2023-09-07,Artifex Mundi,The Myth Seekers: バルカンの遺産,-,"",ETC,Artifex Mundi,0,1,その他,その他
2023-09-07,MASK,くるくるパズル 日本の歴史－ならべてかんたん日本史学習雑学教養勉強ゲーム－,-,"",ETC,MASK,0,1,その他,その他
2023-09-07,イマジニア,ぬりえであそぼう サンリオキャラクターズ,-,"",ETC,イマジニア,0,1,その他,その他
2023-09-07,RedDeerGames,めばえの谷,-,"",ETC,RedDeerGames,0,1,その他,その他
2023-09-07,MASK,ゆるっと学べる星座と神話－楽しく学べる雑学芸術大人の教養脳トレクイズ－,-,"",ETC,MASK,0,1,その他,その他
2023-09-07,EpiXR Games,インターザスカイ,-,"",ETC,EpiXR Games,0,1,その他,その他
2023-09-07,MASK,カガクな発明と発見のクイズ－ノーベル賞とイグノーベル賞の世界－,-,"",ETC,MASK,0,1,その他,その他
2023-09-07,Cooking & Publishing,タトゥー そしてその意味,-,"",ETC,Cooking & Publishing,0,1,その他,その他
2023-09-07,MASK,パイプラインパズル－パイプをつなげ!かしこくなるひらめき脳トレゲーム－,-,"",ETC,MASK,0,1,その他,その他
2023-09-07,THQ Nordic ジャパン,レムナント:フロム・ジ・アッシュ（英語版）,-,YES,ETC,THQ Nordic ジャパン,0,1,その他,その他
2023-09-07,MAGES.,五等分の花嫁 〜彼女と交わす五つの約束〜,-,YES,ETC,MAGES.,0,1,その他,その他
2023-09-07,TT,全国一般人常識チェック－4択教養雑学常識脳トレバラエティークイズ－,-,"",ETC,TT,0,1,その他,その他
2023-09-07,マメクジラ,嘘からはじまる,-,"",ETC,マメクジラ,0,1,その他,その他
2023-09-07,アイディアファクトリー,終遠のヴィルシュ -EpiC:lycoris-,-,YES,ETC,アイディアファクトリー,0,1,その他,その他
2023-09-07,ラタライカゲームス,赤魔女のアシナ,-,"",ETC,ラタライカゲームス,0,1,その他,その他
2023-09-08,テイクツー・インタラクティブ・ジャパン,NBA 2K24,-,YES,ETC,テイクツー・インタラクティブ・ジャパン,0,1,その他,その他
2023-09-12,OutOfTheBit,Full Void,-,"",ETC,OutOfTheBit,0,1,その他,その他
2023-09-14,Sabec,Bingo,-,"",ETC,Sabec,0,1,その他,その他
2023-09-14,Gametry,Champion of Fighters,-,"",ETC,Gametry,0,1,その他,その他
2023-09-14,Freedom Games,City of Beats,-,"",ETC,Freedom Games,0,1,その他,その他
2023-09-14,Isaias Game Dev,Cube Airport,-,"",ETC,Isaias Game Dev,0,1,その他,その他
2023-09-14,BBG Entertainment,DYNABLASTER,-,"",ETC,BBG Entertainment,0,1,その他,その他
2023-09-14,iam8bit,Escape Academy,-,"",ETC,iam8bit,0,1,その他,その他
2023-09-14,Devolver Digital,Gunbrella,-,"",ETC,Devolver Digital,0,1,その他,その他
2023-09-14,RandomSpin Games,Item Tower,-,"",ETC,RandomSpin Games,0,1,その他,その他
2023-09-14,Pix Arts,League Of Champions Soccer 2024,-,"",ETC,Pix Arts,0,1,その他,その他
2023-09-14,Timothee Paez,Railed Up,-,"",ETC,Timothee Paez,0,1,その他,その他
2023-09-14,GameToTop Corp.,Skateboard Drifting with Maxwell Cat: The Game Simulator,-,"",ETC,GameToTop Corp.,0,1,その他,その他
2023-09-14,Aeternum Game Studios,Summum Aeterna,-,"",ETC,Aeternum Game Studios,0,1,その他,その他
2023-09-14,QUByte Interactive,Teocida + Estigma,-,"",ETC,QUByte Interactive,0,1,その他,その他
2023-09-14,Gametry,Word Quest,-,"",ETC,Gametry,0,1,その他,その他
2023-09-14,Microids,ガジェット警部 - マッドタイム・パーティー,-,"",ETC,Microids,0,1,その他,その他
2023-09-14,MASK,スウジアッタ!－脳トレイラストひらめき絵探しクイズ－,-,"",ETC,MASK,0,1,その他,その他
2023-09-14,KONAMI,スーパーボンバーマン R 2,-,YES,ETC,KONAMI,0,1,その他,その他
2023-09-14,フロンティアワークス,ハラキリゲイシャガールズ!,-,"",ETC,フロンティアワークス,0,1,その他,その他
2023-09-14,バンダイナムコエンターテインメント,バテン・カイトス I&II HD Remaster,-,YES,ETC,バンダイナムコエンターテインメント,0,1,その他,その他
2023-09-14,わくわくゲームズ,ラブラブスクールデイズ,-,"",ETC,わくわくゲームズ,0,1,その他,その他
2023-09-14,RandomSpin Games,ワイヤーリップス,-,"",ETC,RandomSpin Games,0,1,その他,その他
2023-09-14,アイディアファクトリー,ワンド オブ フォーチュン R2 FD 〜君に捧げるエピローグ〜 for Nintendo Switch,-,YES,ETC,アイディアファクトリー,0,1,その他,その他
2023-09-14,MASK,小学生あたりまえテスト－たのしく予習復習!クイズで学べる教養学習－,-,"",ETC,MASK,0,1,その他,その他
2023-09-14,TT,意味がわかるとゾッとするマンガ－意味怖謎解き都市伝説怪談ゲーム－,-,"",ETC,TT,0,1,その他,その他
2023-09-14,MASK,星のカケラ殺人事件－スリルとサスペンスの本格謎解き推理ミステリー－,-,"",ETC,MASK,0,1,その他,その他
2023-09-14,MASK,脳を鍛える! にゃんこ写真で間違い探し－猫ネコ癒しの脳トレ脳活教養学習パズル－,-,"",ETC,MASK,0,1,その他,その他
2023-09-14,TT,限界色彩感覚テスト hard－アートな教養脳トレ常識IQチェック－,-,"",ETC,TT,0,1,その他,その他
2023-09-15,Playstack,AK-xolotl,-,"",ETC,Playstack,0,1,その他,その他
2023-09-15,任天堂,F-ZERO 99,-,"",ETC,任天堂,0,1,その他,その他
2023-09-15,Epic Games,Horizon Chase 2,-,"",ETC,Epic Games,0,1,その他,その他
2023-09-15,Annapurna Interactive,Solar Ash,-,"",ETC,Annapurna Interactive,0,1,その他,その他
2023-09-15,ラタライカゲームス,Super Brawl Rush,-,"",ETC,ラタライカゲームス,0,1,その他,その他
2023-09-15,Holy Wow Studios,Trombone Champ,-,"",ETC,Holy Wow Studios,0,1,その他,その他
2023-09-15,GAME NACIONAL,TROUPE,-,"",ETC,GAME NACIONAL,0,1,その他,その他
2023-09-15,Gamuzumi,サクラ・MMO エクストラ 〜新たなる挑戦〜,-,"",ETC,Gamuzumi,0,1,その他,その他
2023-09-15,ケムコ,異世界輪舞 〜御社も異世界もブラックなのでここから先はホワイトライフを目指します!〜,-,"",ETC,ケムコ,0,1,その他,その他
2023-09-19,ビサイド,ペルシャと魔法の迷宮塔 〜アラビアンニャイト編〜,-,"",ETC,ビサイド,0,1,その他,その他
2023-09-19,PLAYISM,薔薇と椿 〜お豪華絢爛版〜,-,"",ETC,PLAYISM,0,1,その他,その他
2023-09-20,eastasiasoft,Rayland 2,-,"",ETC,eastasiasoft,0,1,その他,その他
2023-09-21,eastasiasoft,Alchemy Garden,-,"",ETC,eastasiasoft,0,1,その他,その他
2023-09-21,HIKE,ALTF4,-,"",ETC,HIKE,0,1,その他,その他
2023-09-21,Boros Bros,Bro Falls DELUXE,-,"",ETC,Boros Bros,0,1,その他,その他
2023-09-21,Nejcraft,Crimson Song,-,"",ETC,Nejcraft,0,1,その他,その他
2023-09-21,Merge Games,Cry Babies Magic Tears: The Big Game,-,"",ETC,Merge Games,0,1,その他,その他
2023-09-21,Atari,Days of Doom,-,"",ETC,Atari,0,1,その他,その他
2023-09-21,ハイブリッド・スクアード,Dogfight:ソーセージボンバー空中戦,-,"",ETC,ハイブリッド・スクアード,0,1,その他,その他
2023-09-21,Sometimes You,Earthshine,-,"",ETC,Sometimes You,0,1,その他,その他
2023-09-21,E-Home,Evil Wizard,-,"",ETC,E-Home,0,1,その他,その他
2023-09-21,ウルクスヘブン,Fragment's Note2+,-,"",ETC,ウルクスヘブン,0,1,その他,その他
2023-09-21,Merge Games,Fresh Start,-,"",ETC,Merge Games,0,1,その他,その他
2023-09-21,Gametry,Galaxy Battle,-,"",ETC,Gametry,0,1,その他,その他
