発売日,メーカー,タイトル,⭐クロスレビュー(評価),パッケージ併売,ジャンル,開発元,ID,販売本数,ジャンル(詳細),プラットフォーム
2016-01-21,5pb.PQube,マブラヴ オルタネイティヴ,-,YES,ETC,5pb.PQube,0,1,その他,PS Vita
2016-01-28,バンダイナムコエンターテインメント,GOD EATER OFF SHOT ソーマ・シックザール編,-,,ETC,バンダイナムコエンターテインメント,0,1,その他,PS Vita
2016-01-28,ディースリー・パブリッシャー,STORM LOVER 2nd V,-,YES,ETC,ディースリー・パブリッシャー,oto/83,1,その他,PS Vita
2016-01-28,ブロッコリー,うたの☆プリンスさまっ♪MUSIC3,-,YES,ETC,ブロッコリー,etc/69,1,その他,PS Vita
2016-01-28,メディアスケープNIS America,ダブルフォーカス〜文と椛の弾丸取材紀行〜Touhou Double Focus,-,,ETC,メディアスケープNIS America,0,1,その他,PS Vita
2016-01-28,スクウェア・エニックス,ドラゴンクエストビルダーズ アレフガルドを復活せよDragon Quest Builders,-,YES,ETC,スクウェア・エニックス,0,1,その他,PS Vita
2016-01-28,dramatic create,大正メビウスライン Vitable,-,YES,ETC,dramatic create,0,1,その他,PS Vita
2016-01-28,バンダイナムコエンターテインメント,学戦都市アスタリスクフェスタ 鳳華絢爛A.W.: Phoenix Festa,-,YES,ETC,バンダイナムコエンターテインメント,0,1,その他,PS Vita
2016-02-03,Curve Digital,MouseCraft,-,,ETC,Curve Digital,0,1,その他,PS Vita
2016-02-04,プロトタイプ,三国恋戦記〜思いでがえし〜 CS Edition,-,YES,ETC,プロトタイプ,oto/84,1,その他,PS Vita
2016-02-04,スクウェア・エニックス,聖剣伝説 〜ファイナルファンタジー外伝〜Adventures of Mana,-,,ETC,スクウェア・エニックス,0,1,その他,PS Vita
2016-02-05,アクワイア,Wizardry 囚われし亡霊の街,-,,ETC,アクワイア,0,1,その他,PS Vita
2016-02-11,花梨エンターテイメント,英国探偵ミステリア The Crown,-,YES,ETC,花梨エンターテイメント,oto/85,1,その他,PS Vita
2016-02-17,バンダイナムコエンターテインメント,ワールドトリガー スマッシュボーダーズ,-,,ETC,バンダイナムコエンターテインメント,0,1,その他,PS Vita
2016-02-18,スクウェア・エニックス,いけにえと雪のセツナ,32,YES,RPG,スクウェア・エニックス,rpg/107,1,RPG,PS Vita
2016-02-18,角川ゲームス,艦これ改,-,YES,ETC,角川ゲームス,slg/37,1,その他,PS Vita
2016-02-18,コーエーテクモゲームス,進撃の巨人Attack on Titan,-,YES,ETC,コーエーテクモゲームス,0,1,その他,PS Vita
2016-02-25,アイディアファクトリー,DIABOLIK LOVERS LUNATIC PARADE,-,YES,ETC,アイディアファクトリー,0,1,その他,PS Vita
2016-02-25,バンダイナムコエンターテインメント,GOD EATER OFF SHOT シオ編,-,,ETC,バンダイナムコエンターテインメント,0,1,その他,PS Vita
2016-02-25,Rejet,もし、この世界に神様がいるとするならば。,-,YES,ETC,Rejet,0,1,その他,PS Vita
2016-02-25,ユービーアイソフト,アサシン クリード クロニクル,32,YES,ACT,ユービーアイソフト,act/102,1,2.5Dステルスアクション,PS Vita
2016-02-25,バンダイナムコエンターテインメント,仮面ライダー バトライド・ウォー 創生,-,YES,ETC,バンダイナムコエンターテインメント,act/99,1,その他,PS Vita
2016-02-25,日本一ソフトウェア,勇者死す。,34,YES,RPG,日本一ソフトウェア,rpg/108,1,RPG,PS Vita
2016-02-25,テイジイエル企画,執事が姫を選ぶとき,-,YES,ETC,テイジイエル企画,0,1,その他,PS Vita
2016-02-25,ディースリー・パブリッシャー,百花百狼〜戦国忍法帖〜,33,YES,ADV,ディースリー・パブリッシャー,0,1,恋愛アドベンチャー,PS Vita
2016-02-25,GN Software,蒼の彼方のフォーリズム,-,YES,ETC,GN Software,0,1,その他,PS Vita
2016-03-03,5pb.,ご注文はうさぎですか?? Wonderful party!,-,YES,ETC,5pb.,0,1,その他,PS Vita
2016-03-03,バンダイナムコエンターテインメント,ガンダムブレイカー3,34,YES,ACT,バンダイナムコエンターテインメント,act/105,1,創壊共闘アクション,PS Vita
2016-03-03,コーエーテクモゲームス,シャリーのアトリエ Plus 〜黄昏の海の錬金術士〜Atelier Shallie Plus: Alchemists of the Dusk Sea,-,YES,ETC,コーエーテクモゲームス,0,1,その他,PS Vita
2016-03-03,システムソフト・アルファー,大戦略パーフェクト〜戦場の覇者〜,-,YES,ETC,システムソフト・アルファー,0,1,その他,PS Vita
2016-03-10,バンダイナムコエンターテインメントGaijinworks,サモンナイト6 失われた境界たちSummon Night 6,-,YES,ETC,バンダイナムコエンターテインメントGaijinworks,0,1,その他,PS Vita
2016-03-10,ヒューネックス,赤い砂堕ちる月,-,YES,ETC,ヒューネックス,oto/89,1,その他,PS Vita
2016-03-10,コーエーテクモゲームス,金色のコルダ4,36,YES,SLG,コーエーテクモゲームス,slg/48,1,恋愛シミュレーション,PS Vita
2016-03-17,花梨シャノアールΩ,オルメタ CODE:TYCOON 戒,-,YES,ETC,花梨シャノアールΩ,oto/90,1,その他,PS Vita
2016-03-17,バンダイナムコエンターテインメント,デジモンワールド -next 0rder-,33,YES,RPG,バンダイナムコエンターテインメント,rpg/113,1,育成RPG,PS Vita
2016-03-17,アイディアファクトリー,ワンド オブ フォーチュン R,-,YES,ETC,アイディアファクトリー,0,1,その他,PS Vita
2016-03-17,イースマイル,俺に働けって言われても 酉,-,,ETC,イースマイル,0,1,その他,PS Vita
2016-03-22,テイクツー・インタラクティブ・ジャパン2K Games,XCOM エネミー アンノウン +,-,,ETC,テイクツー・インタラクティブ・ジャパン2K Games,0,1,その他,PS Vita
2016-03-23,PLAYISMMidboss,アクアキティDXAqua Kitty: Milk Mine Defender DX,-,,ETC,PLAYISMMidboss,0,1,その他,PS Vita
2016-03-24,Rejet,Dance with Devils,30,YES,ADV,Rejet,0,1,アクマに魅入られたADV,PS Vita
2016-03-24,バンダイナムコエンターテインメント,GOD EATER OFF SHOT 藤木コウタ編,-,,ETC,バンダイナムコエンターテインメント,0,1,その他,PS Vita
2016-03-24,5pb.NIS America,PSYCHO-PASS サイコパス 選択なき幸福Psycho-Pass: Mandatory Happiness,-,YES,ETC,5pb.NIS America,0,1,その他,PS Vita
2016-03-24,GHI Media LLCDevolver Digital,はーとふる彼氏 HolidayStarHatoful Boyfriend: Holiday Star,-,,ETC,GHI Media LLCDevolver Digital,0,1,その他,PS Vita
2016-03-24,GHI Media LLCDevolver Digital,はーとふる彼氏Hatoful Boyfriend,-,,ETC,GHI Media LLCDevolver Digital,0,1,その他,PS Vita
2016-03-24,テイジイエル企画,シロガネ×スピリッツ!,-,YES,ETC,テイジイエル企画,0,1,その他,PS Vita
2016-03-24,コーエーテクモゲームス,デッド オア アライブ エクストリーム3 ヴィーナス,-,YES,ETC,コーエーテクモゲームス,0,1,その他,PS Vita
2016-03-24,スクウェア・エニックス,ロマンシング サ・ガ2,-,,ETC,スクウェア・エニックス,0,1,その他,PS Vita
2016-03-24,コーエーテクモゲームス,信長の野望・創造 戦国立志伝,35,YES,SLG,コーエーテクモゲームス,slg/51,1,歴史シミュレーション,PS Vita
2016-03-24,セガゲームス,初音ミク -Project DIVA- X,36,YES,音,セガゲームス,etc/71,1,リズムアクション,PS Vita
2016-03-25,クロスファンクションReverb Triple XP,Project Root,-,,ETC,クロスファンクションReverb Triple XP,0,1,その他,PS Vita
2016-03-31,5pb.,この大空に、翼をひろげて CRUISE SIGN,32,YES,ADV,5pb.,adv/66,1,恋愛アドベンチャー,PS Vita
2016-03-31,コーエーテクモゲームス,ウイニングポスト8 2016,32,YES,SLG,コーエーテクモゲームス,slg/52,1,競馬シミュレーション,PS Vita
2016-03-31,ヴューズ,シルヴァリオ・ヴェンデッタ –Verse of Orpeus-,-,YES,ETC,ヴューズ,0,1,その他,PS Vita
2016-04-07,アイディアファクトリー,ブラザーズ コンフリクト プレシャス ベイビー,-,YES,ETC,アイディアファクトリー,0,1,その他,PS Vita
2016-04-14,アークシステムワークスAutumn Games,スカルガールズ 2ndアンコール,32,YES,FTG,アークシステムワークスAutumn Games,0,1,2D対戦格闘,PS Vita
2016-04-21,バンダイナムコエンターテインメント,GOD EATER OFF SHOT 橘サクヤ編,-,,ETC,バンダイナムコエンターテインメント,0,1,その他,PS Vita
2016-04-21,アイディアファクトリー,ニル・アドミラリの天秤 帝都幻惑綺譚,32,YES,ADV,アイディアファクトリー,0,1,女性向け恋愛アドベンチャー,PS Vita
2016-04-21,ディースリー・パブリッシャー,バレットガールズ2,30,YES,ASHT,ディースリー・パブリッシャー,sho/31,1,アクションシューティング,PS Vita
2016-04-21,バンダイナムコエンターテインメント,ワンピース バーニングブラッド,32,YES,ACT,バンダイナムコエンターテインメント,0,1,対戦アクション,PS Vita
2016-04-21,ブロッコリー,神々の悪戯 InFinite,-,YES,ETC,ブロッコリー,0,1,その他,PS Vita
2016-04-21,クロン,雷子 -紺碧の章-,-,YES,ETC,クロン,0,1,その他,PS Vita
2016-04-26,クロスファンクションRatloop,Rocketbirds 2: Evolution,31,,ASHT,クロスファンクションRatloop,0,1,アクションシューティング,PS Vita
2016-04-27,フライハイワークスQubic Games,フェアルーン,-,,ETC,フライハイワークスQubic Games,0,1,その他,PS Vita
2016-04-28,RED FLAG SHIP,EVE burst error R,-,YES,ETC,RED FLAG SHIP,0,1,その他,PS Vita
2016-04-28,ワーナー ブラザース ジャパン,LEGO マーベル アベンジャーズ（英語版）,31,YES,AADV,ワーナー ブラザース ジャパン,0,1,アクションアドベンチャー,PS Vita
2016-04-28,スクウェア・エニックスRain Games,Teslagrad,-,,ETC,スクウェア・エニックスRain Games,0,1,その他,PS Vita
2016-04-28,5pb.,パンチライン,32,YES,ADV,5pb.,0,1,幽体イタズラアドベンチャー,PS Vita
2016-04-28,日本一ソフトウェア,ロゼと黄昏の古城A Rose in the Twilight,-,YES,ETC,日本一ソフトウェア,0,1,その他,PS Vita
2016-04-28,コナミデジタルエンタテインメント,実況パワフルプロ野球2016,37,YES,SPT,コナミデジタルエンタテインメント,spo/38,1,野球・育成,PS Vita
2016-04-28,コナミデジタルエンタテインメント,実況パワフルプロ野球サクセススペシャル,-,,ETC,コナミデジタルエンタテインメント,0,1,その他,PS Vita
2016-04-28,メディアスケープ,東方蒼神縁起V,-,,ETC,メディアスケープ,0,1,その他,PS Vita
2016-05-11,Capybara Games,スーパータイムフォース ULTRA,34,,ASHT,Capybara Games,0,1,アクションシューティング,PS Vita
2016-05-19,PLAYISMInfinitap Games,ネバーエンディングナイトメア,30,,ADV,PLAYISMInfinitap Games,0,1,ホラー,PS Vita
2016-05-19,アイディアファクトリーAksys Games,ピリオドキューブ 〜鳥籠のアマデウス〜Period Cube: Shackles of Amadeus,-,YES,ETC,アイディアファクトリーAksys Games,oto/96,1,その他,PS Vita
2016-05-19,スパイク・チュンソフト,喧嘩番長 乙女,31,YES,ADV,スパイク・チュンソフト,0,1,拳で愛を語る恋愛アドベンチャー,PS Vita
2016-05-25,SNKプレイモア,幕末浪漫第二幕 月華の剣士 〜月に咲く華、散りゆく花〜The Last Blade 2,-,,ETC,SNKプレイモア,0,1,その他,PS Vita
2016-05-26,GHI Media LLCDevolver Digital,Downwell,-,,ETC,GHI Media LLCDevolver Digital,0,1,その他,PS Vita
2016-05-26,プチレーヴ,SA7 -SILENT ABILITY SEVEN-,-,YES,ETC,プチレーヴ,0,1,その他,PS Vita
2016-05-26,日本一ソフトウェア,クラシックダンジョン 戦国Cladun Returns: This is Sengoku,-,YES,ETC,日本一ソフトウェア,0,1,その他,PS Vita
2016-05-26,システムソフト・アルファー,三極姫4 天華繚乱 天命の恋絵巻,-,YES,ETC,システムソフト・アルファー,0,1,その他,PS Vita
2016-05-26,アイディアファクトリー,鏡界の白雪,30,YES,ADV,アイディアファクトリー,0,1,狂気の世界へ誘う恋愛ADV,PS Vita
2016-05-27,スクウェア・エニックス,ドラゴンクエストヒーローズII 双子の王と予言の終わり,39,YES,ARPG,スクウェア・エニックス,rpg/117,1,アクションRPG,PS Vita
2016-06-02,Primula,大正×対称アリス all in one,30,YES,ADV,Primula,oto/101,1,夢見るおとぎ話アドベンチャー,PS Vita
2016-06-07,フライハイワークスQubic Games,ミスターパンプキンの不思議な旅Mr. Pumpkin Adventure,-,,ETC,フライハイワークスQubic Games,0,1,その他,PS Vita
2016-06-08,Laughing Jackal,FLAME OVER,-,,ETC,Laughing Jackal,0,1,その他,PS Vita
2016-06-16,インターグローFocus Home Interactive,Farming Simulator 16-ポケット農園3-Farming Simulator 16,-,YES,ETC,インターグローFocus Home Interactive,0,1,その他,PS Vita
2016-06-16,角川ゲームスPQube,ルートレター,-,YES,ETC,角川ゲームスPQube,0,1,その他,PS Vita
2016-06-16,アイディアファクトリー,薄桜鬼 真改 華ノ章Hakuōki: Edo Blossoms,-,YES,ETC,アイディアファクトリー,0,1,その他,PS Vita
2016-06-23,"フリューAtlus U.S.A.,Inc.",Caligula -カリギュラ-The Caligula Effect,-,YES,ETC,"フリューAtlus U.S.A.,Inc.",0,1,その他,PS Vita
2016-06-23,日本一ソフトウェア,ルフランの地下迷宮と魔女ノ旅団,32,YES,RPG,日本一ソフトウェア,rpg/103,1,ダンジョンRPG,PS Vita
2016-06-23,dramatic create,越えざるは紅い花〜恋は月に導かれる〜,-,YES,ETC,dramatic create,oto/104,1,その他,PS Vita
2016-06-30,スパイク・チュンソフトAksys Games,ZERO ESCAPE 刻のジレンマZero Time Dilemma,-,YES,ETC,スパイク・チュンソフトAksys Games,0,1,その他,PS Vita
2016-06-30,スクウェア・エニックスTelltale Games,ウォーキング・デッド シーズン2,33,YES,ADV,スクウェア・エニックスTelltale Games,0,1,シネマティックホラーADV,PS Vita
2016-06-30,プロトタイプ,絶対階級学園,33,YES,ADV,プロトタイプ,0,1,女性向け恋愛アドベンチャー,PS Vita
2016-07-07,日本一ソフトウェア,真 流行り神2,32,YES,ADV,日本一ソフトウェア,0,1,ホラーアドベンチャー,PS Vita
2016-07-11,メビウス,メゾン・ド・魔王,-,,ETC,メビウス,0,1,その他,PS Vita
2016-07-14,マーベラス,UPPERS,33,YES,ACT,マーベラス,act/107,1,フルボッコ系モテモテアクション,PS Vita
2016-07-14,角川ゲームス,英雄伝説 空の軌跡 3rd Evolution,-,YES,ETC,角川ゲームス,rpg/123,1,その他,PS Vita
2016-07-21,アイディアファクトリーAksys Games,7'scarlet,32,YES,ADV,アイディアファクトリーAksys Games,0,1,女性向け恋愛アドベンチャー,PS Vita
2016-07-21,日本ファルコムNIS America,イースVIII -Lacrimosa of DANA-,34,YES,ARPG,日本ファルコムNIS America,rpg/124,1,アクションRPG,PS Vita
2016-07-21,メディアスケープ,チェルシーさんは7の魔神をブッ殺さねばならない。Bunny Must Die! Chelsea and the 7 Devils,-,,ETC,メディアスケープ,0,1,その他,PS Vita
2016-07-21,ライオンズフィルム,少女とドラゴン-幻獣契約クリプトラクト-,-,,ETC,ライオンズフィルム,0,1,その他,PS Vita
2016-07-21,エクスペリエンス,新釈・剣の街の異邦人 〜黒の宮殿〜Stranger of Sword City Revisited,-,YES,ETC,エクスペリエンス,0,1,その他,PS Vita
2016-07-21,システムソフト・アルファー,現代大戦略2016 〜秩序の崩壊・覇権国家失墜〜,-,YES,ETC,システムソフト・アルファー,0,1,その他,PS Vita
2016-07-28,エンターグラム,Strawberry Nauts,-,YES,ETC,エンターグラム,0,1,その他,PS Vita
2016-07-28,日本一ソフトウェア,世界一長い5分間The Longest 5 Minutes,-,YES,ETC,日本一ソフトウェア,0,1,その他,PS Vita
2016-07-28,コーエーテクモゲームス,討鬼伝2,36,YES,ACT,コーエーテクモゲームス,0,1,ハンティングアクション,PS Vita
2016-07-28,GNソフトウェア,鯨神のティアスティラ,-,YES,ETC,GNソフトウェア,0,1,その他,PS Vita
2016-08-03,Misfits Atticl,A Virus Named TOM,-,,ETC,Misfits Atticl,0,1,その他,PS Vita
2016-08-03,コーエーテクモゲームス,真・三國無双 英傑伝Dynasty Warriors: Godseekers,-,YES,ETC,コーエーテクモゲームス,0,1,その他,PS Vita
2016-08-04,コンパイルハート,限界凸旗 セブンパイレーツ,32,YES,RPG,コンパイルハート,rpg/128,1,パイ育RPG,PS Vita
2016-08-10,Mike Bithell Gamesl,Volume,30,,ACT,Mike Bithell Gamesl,0,1,ステルスアクション,PS Vita
2016-08-10,プロトタイプ,星織ユメミライ Converted Edition,31,YES,ADV,プロトタイプ,0,1,恋愛アドベンチャー,PS Vita
2016-08-18,アイディアファクトリーAksys Games,Collar×Malice,33,YES,ADV,アイディアファクトリーAksys Games,oto/106,1,ラブ×サスペンスAVG,PS Vita
2016-08-25,エンターグラム,プラマイウォーズV,-,YES,ETC,エンターグラム,0,1,その他,PS Vita
2016-08-25,プラネットG,戦国乙女〜LEGEND BATTLE〜,-,YES,ETC,プラネットG,act/112,1,その他,PS Vita
2016-08-25,MAGES.,明治東亰恋伽 Full Moon,-,YES,ETC,MAGES.,0,1,その他,PS Vita
2016-08-25,アイディアファクトリー,猛獣たちとお姫様,30,YES,ADV,アイディアファクトリー,0,1,女性向け恋愛ADV,PS Vita
2016-08-25,文化放送エクステンド,逢魔が刻 〜かくりよの縁〜,32,YES,ADV,文化放送エクステンド,0,1,恋愛アドベンチャー,PS Vita
2016-09-01,スクウェア・エニックス,乖離性ミリオンアーサー,-,,ETC,スクウェア・エニックス,0,1,その他,PS Vita
2016-09-01,アイディアファクトリー,薔薇に隠されしヴェリテ,-,YES,ETC,アイディアファクトリー,0,1,その他,PS Vita
2016-09-08,プロトタイプ,AIR,-,YES,ETC,プロトタイプ,adv/229,1,その他,PS Vita
2016-09-08,コーエーテクモゲームス,下天の華 with 夢灯り 愛蔵版,-,YES,ETC,コーエーテクモゲームス,oto/111,1,その他,PS Vita
2016-09-08,アイディアファクトリー,悠久のティアブレイド -Lost Chronicle-,30,YES,ADV,アイディアファクトリー,oto/112,1,女性向け恋愛アドベンチャー,PS Vita
2016-09-15,アイディアファクトリー,ゆのはなSpRING！〜Cherishing Time〜,31,YES,ADV,アイディアファクトリー,oto/113,1,湯けむり×めろきゅん×恋愛ADV,PS Vita
2016-09-21,アクアプラスNA: Atlus USAEU: Deep Silver,うたわれるもの 二人の白皇Utawarerumono: Mask of Truth,-,YES,ETC,アクアプラスNA: Atlus USAEU: Deep Silver,0,1,その他,PS Vita
2016-09-21,ブロッコリー,マジきゅんっ!ルネッサンス,-,YES,ETC,ブロッコリー,oto/114,1,その他,PS Vita
2016-09-22,dramaticcreate,アストラエアの白き永遠-White Eternity-,-,YES,ETC,dramaticcreate,adv/230,1,その他,PS Vita
2016-09-29,honeyBee,DYNAMIC CHORD feat.rêve parfait V edition,-,YES,ETC,honeyBee,0,1,その他,PS Vita
2016-09-29,エンターグラム,PriministAr -プライミニスター-,-,YES,ETC,エンターグラム,0,1,その他,PS Vita
2016-09-29,角川ゲームスNIS America,デモンゲイズ2,33,YES,RPG,角川ゲームスNIS America,rpg/134,1,ダンジョンRPG,PS Vita
2016-09-29,エンターグラム,君を仰ぎ乙女は姫に,-,YES,ETC,エンターグラム,0,1,その他,PS Vita
2016-09-29,アイディアファクトリーAksys Games,灰鷹のサイケデリカPsychedelica of the Ashen Hawk,-,YES,ETC,アイディアファクトリーAksys Games,0,1,その他,PS Vita
2016-09-30,日活NIS America,刺青の国Tokyo Tattoo Girls,-,,ETC,日活NIS America,0,1,その他,PS Vita
2016-10-06,アイディアファクトリー,PsychicEmotion6,-,YES,ETC,アイディアファクトリー,0,1,その他,PS Vita
2016-10-06,Drinkbox Studios,Severed,32,,ARPG,Drinkbox Studios,0,1,アクションRPG,PS Vita
2016-10-06,アイディアファクトリー,ノルン＋ノネット アクト チューン,32,YES,ADV,アイディアファクトリー,0,1,女性向け恋愛AVG,PS Vita
2016-10-13,ワーナー ブラザース ジャパン,LEGO スター・ウォーズ/フォースの覚醒Lego Star Wars: The Force Awakens,-,YES,ETC,ワーナー ブラザース ジャパン,0,1,その他,PS Vita
2016-10-13,5pb.,プラスティック・メモリーズ,31,YES,ADV,5pb.,0,1,アドベンチャー,PS Vita
2016-10-13,ライオンズフィルム,戦国修羅SOUL,-,,ETC,ライオンズフィルム,0,1,その他,PS Vita
2016-10-13,コンパイルハートIdea Factory,神獄塔 メアリスケルターMary Skelter: Nightmares,-,YES,ETC,コンパイルハートIdea Factory,0,1,その他,PS Vita
2016-10-20,Rising Star Games,Lumo,-,,ETC,Rising Star Games,0,1,その他,PS Vita
2016-10-20,ディースリー・パブリッシャー,アイドルデスゲームTV,-,YES,ETC,ディースリー・パブリッシャー,0,1,その他,PS Vita
2016-10-20,バンダイナムコエンターテインメント,マクロスΔスクランブル,31,YES,ASHT,バンダイナムコエンターテインメント,sho/38,1,フライトアクションSTG,PS Vita
2016-10-20,角川ゲームス,レコラヴ Blue Ocean,-,YES,ETC,角川ゲームス,0,1,その他,PS Vita
2016-10-20,角川ゲームス,レコラヴ Gold Beach,-,YES,ETC,角川ゲームス,0,1,その他,PS Vita
2016-10-20,オトメイト,数乱digit,31,YES,ADV,オトメイト,0,1,女性向け恋愛ADV,PS Vita
2016-10-24,ライオンズフィルム,大戦略WEB,-,,ETC,ライオンズフィルム,0,1,その他,PS Vita
2016-10-26,アークシステムワークスAtlus USA,シチズンズ オブ アース 戦え！副大統領と40人の市民達！Citizens of Earth,-,,ETC,アークシステムワークスAtlus USA,0,1,その他,PS Vita
2016-10-27,エンターグラム,さかあがりハリケーン Portable,-,YES,ETC,エンターグラム,adv/234,1,その他,PS Vita
2016-10-27,5pb.,やはりゲームでも俺の青春ラブコメはまちがっている。続,30,YES,ADV,5pb.,adv/223,1,奉仕部体験アドベンチャー,PS Vita
2016-10-27,バンダイナムコエンターテインメント,ソードアート・オンライン ホロウ・リアリゼーション,32,YES,ARPG,バンダイナムコエンターテインメント,rpg/135,1,アクションRPG,PS Vita
2016-10-27,アートディンク,ネオアトラス 1469,33,YES,SLG,アートディンク,0,1,新世界発見シミュレーション,PS Vita
2016-10-27,コーエーテクモゲームス,ベルセルク無双Berserk and the Band of the Hawk,-,YES,ETC,コーエーテクモゲームス,0,1,その他,PS Vita
2016-10-27,スクウェア・エニックス,ワールド オブ ファイナルファンタジー,36,YES,RPG,スクウェア・エニックス,0,1,RPG,PS Vita
2016-11-02,コーエーテクモゲームス,フィリスのアトリエ 〜不思議な旅の錬金術士〜Atelier Firis: The Alchemist and the Mysterious Journey,-,YES,ETC,コーエーテクモゲームス,rpg/131,1,その他,PS Vita
2016-11-02,メディアスケープNIS America,東方Project『東方紅舞闘V』Touhou Kobuto V: Burst Battle,-,,ETC,メディアスケープNIS America,0,1,その他,PS Vita
2016-11-07,Cerberus,Delta Strike: First Assault,-,,ETC,Cerberus,0,1,その他,PS Vita
2016-11-09,カプコン,モンスターハンター フロンティアZ,-,,ETC,カプコン,0,1,その他,PS Vita
2016-11-10,マーベラスXseed Games,Fate/EXTELLAFate/Extella: The Umbral Star,-,YES,ETC,マーベラスXseed Games,0,1,その他,PS Vita
2016-11-17,プロトタイプ,FLOWERS秋篇,33,YES,ADV,プロトタイプ,adv/235,1,百合系ミステリーADV,PS Vita
2016-11-17,アイディアファクトリー,薄桜鬼 遊戯録 隊士達の大宴会,-,YES,ETC,アイディアファクトリー,etc/73,1,その他,PS Vita
2016-11-22,ワーナー・ブラザース ホームエンターテイメント,LEGO ニンジャゴー ニンドロイド,-,YES,ETC,ワーナー・ブラザース ホームエンターテイメント,0,1,その他,PS Vita
2016-11-22,バンダイナムコエンターテインメント,SDガンダム GGENERATION GENESIS,-,YES,ETC,バンダイナムコエンターテインメント,0,1,その他,PS Vita
2016-11-23,honeybee,Starry☆Sky 〜Spring Stories〜,-,YES,ETC,honeybee,oto/71,1,その他,PS Vita
2016-11-23,コーエーテクモゲームス,戦国無双 〜真田丸〜,35,YES,ACT,コーエーテクモゲームス,0,1,タクティカルアクション,PS Vita
2016-11-24,アイディアファクトリーAksys Games,Code:Realize 〜祝福の未来〜Code: Realize − Future Blessings,-,YES,ETC,アイディアファクトリーAksys Games,0,1,その他,PS Vita
2016-11-24,エンターグラム,id［イド］ -Rebirth Session-,-,YES,ETC,エンターグラム,adv/236,1,その他,PS Vita
2016-11-24,PIACCI,トラベリングスターズ,-,YES,ETC,PIACCI,0,1,その他,PS Vita
2016-11-24,日本一ソフトウェア,プリンセスは金の亡者Penny-Punching Princess,-,YES,ETC,日本一ソフトウェア,0,1,その他,PS Vita
2016-11-24,ヒューネックス,乙女理論とその周辺 -Bon Voyage-,-,YES,ETC,ヒューネックス,0,1,その他,PS Vita
2016-11-24,ヒューネックス,鳥籠のマリアージュ 〜初恋の翼〜,-,YES,ETC,ヒューネックス,oto/121,1,その他,PS Vita
2016-12-01,ピグミースタジオ,僕は森世界の神となる,-,,ETC,ピグミースタジオ,0,1,その他,PS Vita
2016-12-01,ピグミースタジオ,野犬のロデム,-,,ETC,ピグミースタジオ,0,1,その他,PS Vita
2016-12-07,SNK,餓狼 MARK OF THE WOLVES,-,,ETC,SNK,0,1,その他,PS Vita
2016-12-13,KEMCO,アスディバインハーツ,-,,ETC,KEMCO,0,1,その他,PS Vita
2016-12-15,EastasiasoftPixel Lantern,Bard's Gold,-,YES,ETC,EastasiasoftPixel Lantern,0,1,その他,PS Vita
2016-12-15,バーグサラ・ライトウェイトLittle Orbit,アドベンチャー・タイム ネームレス王国の3人のプリンセスAdventure Time: The Secret of the Nameless Kingdom,-,YES,ETC,バーグサラ・ライトウェイトLittle Orbit,0,1,その他,PS Vita
2016-12-15,スクウェア・エニックス,サガ スカーレット グレイス,32,YES,RPG,スクウェア・エニックス,0,1,RPG,PS Vita
2016-12-15,だいだい,古き良き時代の冒険譚,-,,ETC,だいだい,0,1,その他,PS Vita
2016-12-21,クロスファンクションDigerati,Paranautical Activity,-,,ETC,クロスファンクションDigerati,0,1,その他,PS Vita
2016-12-21,TAKUYO,月影の鎖〜狂爛モラトリアム〜,-,YES,ETC,TAKUYO,oto/126,1,その他,PS Vita
2016-12-22,honeyBee,DYNAMIC CHORD feat.Liar-S V edition,-,YES,ETC,honeyBee,0,1,その他,PS Vita
2016-12-22,honeyBee,Re:BIRTHDAY SONG〜恋を唄う死神〜another record,-,YES,ETC,honeyBee,oto/123,1,その他,PS Vita
2016-12-22,メディアスケープ,不思議の幻想郷TOD -RELOADED-,32,YES,RPG,メディアスケープ,0,1,ダンジョンRPG,PS Vita
2016-12-22,Rejet,剣が君 百夜綴り,32,YES,ADV,Rejet,oto/122,1,和風伝奇ADV,PS Vita
2016-12-22,エンターグラム,咲-Saki- 全国編Plus,-,,ETC,エンターグラム,tab/58,1,その他,PS Vita
2016-12-22,システムソフト・アルファー,太平洋の嵐〜皇国の興廃ここにあり、1942戦艦大和反攻の號砲〜,-,YES,ETC,システムソフト・アルファー,slg/64,1,その他,PS Vita
2016-12-22,プロトタイプ,果つることなき未来ヨリ,-,YES,ETC,プロトタイプ,0,1,その他,PS Vita
2016-12-22,コーエーテクモゲームス,遙かなる時空の中で6 幻燈ロンド,35,YES,ADV,コーエーテクモゲームス,oto/124,1,恋愛アドベンチャー,PS Vita
2016-12-26,ライオンズフィルム,イケメン幕末◆運命の恋 華の都と恋の乱,-,,ETC,ライオンズフィルム,0,1,その他,PS Vita
2016-12-26,USERJOY JAPAN,英雄伝説 暁の軌跡,-,,ETC,USERJOY JAPAN,0,1,その他,PS Vita
2017-01-11,Kemco,レイジングループ,32,,ADV,Kemco,0,1,アドベンチャー,PS Vita
2017-01-12,スパイク・チュンソフトNIS America,ニューダンガンロンパV3 みんなのコロシアイ新学期Danganronpa V3: Killing Harmony,-,YES,ETC,スパイク・チュンソフトNIS America,0,1,その他,PS Vita
