発売日,メーカー,タイトル,⭐クロスレビュー(評価),パッケージ併売,ジャンル,開発元,ID,販売本数,ジャンル(詳細),プラットフォーム
2017-02-23,17-BIT,宇宙戦士ガラクZ,-,,ETC,17-BIT,0,1,その他,その他
2017-02-23,日本一ソフトウェア,魔女と百騎兵2,33,YES,ARPG,日本一ソフトウェア,0,1,アクションRPG,その他
2017-02-24,コロプラ,STEEL COMBAT,-,,ETC,コロプラ,0,1,その他,その他
2017-02-24,VIVID HELIX,Semispheres,-,,ETC,VIVID HELIX,0,1,その他,その他
2017-03-01,KEMCO,レイジングループ,-,,ETC,KEMCO,0,1,その他,その他
2017-03-02,ソニー・インタラクティブエンタテインメント,Horizon Zero Dawn,36,YES,ARPG,ソニー・インタラクティブエンタテインメント,674_0m_616,1,アクションRPG,その他
2017-03-02,Rising Star,Kromaia Ω,-,,ETC,Rising Star,0,1,その他,その他
2017-03-02,コーエーテクモゲームス,ウイニングポスト8 2017,32,YES,SLG,コーエーテクモゲームス,0,1,競馬シミュレーション,その他
2017-03-02,TreeFortress,ホロボール,-,,ETC,TreeFortress,0,1,その他,その他
2017-03-03,Penny Black Studios,How We Soar,-,,ETC,Penny Black Studios,0,1,その他,その他
2017-03-07,Winking Skywalker Entertainment,アンアーシング・マーズ,-,,ETC,Winking Skywalker Entertainment,0,1,その他,その他
2017-03-09,スクウェア・エニックス,キングダム ハーツ HD 1.5+2.5 リミックス,-,YES,ETC,スクウェア・エニックス,678_0m_620n,1,その他,その他
2017-03-09,アクティブゲーミングメディア,クロワルール・シグマ,30,YES,ACT,アクティブゲーミングメディア,0,1,一騎当千ハイスピードアクション,その他
2017-03-09,ユービーアイソフト,ゴーストリコン ワイルドランズ,34,YES,SHT,ユービーアイソフト,677_0m_619,1,ミリタリーシューター,その他
2017-03-09,スクウェア・エニックス,フィギュアヘッズ,-,,ETC,スクウェア・エニックス,0,1,その他,その他
2017-03-10,Eastasiasoft,Blue Rider,-,,ETC,Eastasiasoft,0,1,その他,その他
2017-03-16,PLAYISM,Momodora: 月下のレクイエム,31,,ACT,PLAYISM,0,1,2D探索アクション,その他
2017-03-16,5pb.,この世の果てで恋を唄う少女YU-NO,-,YES,ETC,5pb.,0,1,その他,その他
2017-03-16,バンダイナムコエンターテインメント,アクセル・ワールド VS ソードアート・オンライン 千年の黄昏,30,YES,ARPG,バンダイナムコエンターテインメント,0,1,アクションRPG,その他
2017-03-16,マーベラス,閃乱カグラ PEACH BEACH SPLASH,32,YES,ETC,マーベラス,0,1,爆乳ウォーターバトル,その他
2017-03-23,プロトタイプ,Rewrite,-,YES,ETC,プロトタイプ,679_0m_621,1,その他,その他
2017-03-23,インターグロー,WRC 6 FIA ワールドラリーチャンピオンシップ,31,YES,RCG,インターグロー,0,1,ラリーレーシング,その他
2017-03-23,スクウェア・エニックス,デウスエクス マンカインド・ディバイデッド,35,YES,ARPG,スクウェア・エニックス,0,1,アクションRPG,その他
2017-03-23,インターグロー,ファーミングシミュレーター17,32,YES,SLG,インターグロー,0,1,農業経営シミュレーション,その他
2017-03-24,Rising Star Games,88 Heroes,31,,ACT,Rising Star Games,0,1,アクション,その他
2017-03-28,SMARTPHONE LABS LLC,The Treasures of Montezuma 4,-,,ETC,SMARTPHONE LABS LLC,0,1,その他,その他
2017-03-29,ソニー・インタラクティブエンタテインメント,MLB™ THE SHOW 17,-,,ETC,ソニー・インタラクティブエンタテインメント,0,1,その他,その他
2017-03-30,5pb.,CHAOS;CHILD らぶchu☆chu!!,-,YES,ETC,5pb.,0,1,その他,その他
2017-03-30,Archiact Interactive,Darknet,30,,PZL,Archiact Interactive,0,1,パズル,その他
2017-03-30,5pb.,Re:ゼロから始める異世界生活 -DEATH OR KISS-,30,YES,ADV,5pb.,0,1,恋愛アドベンチャー,その他
2017-03-30,バンダイナムコエンターテインメント,ガンダムブレイカー3 BREAK EDITION,-,,ETC,バンダイナムコエンターテインメント,0,1,その他,その他
2017-03-30,コーエーテクモゲームス,ブルー リフレクション 幻に舞う少女の剣,-,YES,ETC,コーエーテクモゲームス,0,1,その他,その他
2017-03-30,コーエーテクモゲームス,無双☆スターズ,35,YES,ACT,コーエーテクモゲームス,0,1,タクティカルアクション,その他
2017-03-31,Halfbrick Studios,Fruit Ninja VR,-,,ETC,Halfbrick Studios,0,1,その他,その他
2017-03-31,スクウェア・エニックス,スターオーシャン3 Till the End of Time ディレクターズカット,-,,ETC,スクウェア・エニックス,0,1,その他,その他
2017-04-05,ソニー・インタラクティブエンタテインメント,Drawn to Death,-,,ETC,ソニー・インタラクティブエンタテインメント,0,1,その他,その他
2017-04-06,ワーナー ブラザース ジャパン,LEGO ワールド,-,YES,ETC,ワーナー ブラザース ジャパン,0,1,その他,その他
2017-04-06,KEMCO,レヴナントサーガ,-,,ETC,KEMCO,0,1,その他,その他
2017-04-11,PLAYISM,ケロブラスター,31,,ASHT,PLAYISM,0,1,2Dアクションシューティング,その他
2017-04-13,スパイク・チュンソフト,ZERO ESCAPE 9時間9人9の扉 善人シボウデス ダブルパック,-,YES,ETC,スパイク・チュンソフト,716_0m_645,1,その他,その他
2017-04-13,エンターグラム,リプキス,-,YES,ETC,エンターグラム,0,1,その他,その他
2017-04-14,クロスファンクション,Albedo: Eyes from Outer Space,-,,ETC,クロスファンクション,0,1,その他,その他
2017-04-14,Eastasiasoft,アルケミックジョスト,-,,ETC,Eastasiasoft,0,1,その他,その他
2017-04-14,wise,眠れぬ魂,-,,ETC,wise,0,1,その他,その他
2017-04-18,Tribute,Flinthook,32,,ACT,Tribute,0,1,横スクロールアクション,その他
2017-04-18,DotEmu,Wonder Boy: The Dragon's Trap,-,,ETC,DotEmu,0,1,その他,その他
2017-04-20,Joycity,3on3 FreeStyle,-,,ETC,Joycity,0,1,その他,その他
2017-04-20,ソニー・インタラクティブエンタテインメント,パラッパラッパー,-,YES,ETC,ソニー・インタラクティブエンタテインメント,650_0m_591n,1,その他,その他
2017-04-25,スパイク・チュンソフト,How to Survive: ゾンビアイランド2,32,,ACT,スパイク・チュンソフト,0,1,ゾンビサバイバルアクション,その他
2017-04-25,Annapurna,What Remains of Edith Finch,-,,ETC,Annapurna,0,1,その他,その他
2017-04-26,SKONEC,Mortal Blitz,-,,ETC,SKONEC,0,1,その他,その他
2017-04-27,Future Tech Lab,Song of Memories,-,YES,ETC,Future Tech Lab,0,1,その他,その他
2017-04-27,DMM.com,WAR THUNDER プレミアムパッケージ,-,YES,ETC,DMM.com,0,1,その他,その他
2017-04-27,DMM.com,War Thunder,31,,MMO,DMM.com,0,1,MMOコンバットシミュレーター,その他
2017-04-27,システムソフト・アルファー,現代大戦略2017〜変貌する軍事均衡！戦慄のパワーゲーム〜,-,YES,ETC,システムソフト・アルファー,0,1,その他,その他
2017-04-27,日本一ソフトウェア,追放選挙,-,YES,ETC,日本一ソフトウェア,0,1,その他,その他
2017-04-27,PLAYRISM,鯉 - KOI,30,,ADV,PLAYRISM,0,1,探索型アドベンチャー,その他
2017-04-28,バンダイナムコエンターテインメント,LITTLE NIGHTMARES-リトルナイトメア-,-,,ETC,バンダイナムコエンターテインメント,783_0m_702,1,その他,その他
2017-04-28,Stirfire Studios,Symphony of the Machine,-,,ETC,Stirfire Studios,0,1,その他,その他
2017-04-28,Teyon Japan,Worlds of Magic: Planar Conquest,-,,ETC,Teyon Japan,0,1,その他,その他
2017-04-28,クロスファンクション,アガサ・クリスティ - ABC殺人事件,-,,ETC,クロスファンクション,0,1,その他,その他
2017-04-28,エムツー,弾銃フィーバロン,30,,SHT,エムツー,0,1,縦スクロールシューティング,その他
2017-05-02,KO-OP MODE,GNOG,33,,PZL,KO-OP MODE,0,1,パズル,その他
2017-05-02,nDreams,Perfect,-,,ETC,nDreams,0,1,その他,その他
2017-05-10,Reptile Games,Lethal League,-,,ETC,Reptile Games,0,1,その他,その他
2017-05-11,SMARTPHONE LABS,Battalion Commander,-,,ETC,SMARTPHONE LABS,0,1,その他,その他
2017-05-11,SMARTPHONE LABS,The Keeper of 4 Elements,-,,ETC,SMARTPHONE LABS,0,1,その他,その他
2017-05-15,Stimtech,The Incredible Adventures of Van Helsing: Extended Edition,-,,ETC,Stimtech,0,1,その他,その他
2017-05-16,PARK ESM,BugsBox,-,,ETC,PARK ESM,0,1,その他,その他
2017-05-18,ベセスダ・ソフトワークス,Prey,34,YES,ACT,ベセスダ・ソフトワークス,0,1,SFアクションスリラー,その他
2017-05-18,スパイク・チュンソフト,ダンガンロンパ1・2 Reload,-,YES,ETC,スパイク・チュンソフト,0,1,その他,その他
2017-05-24,CD PROJEKT,グウェント ウィッチャーカードゲーム – パブリックベータ,-,,ETC,CD PROJEKT,0,1,その他,その他
2017-05-25,Oasis Games,DYING: Reborn + DYING: Reborn VR バンドル,-,,ETC,Oasis Games,0,1,その他,その他
2017-05-25,アークシステムワークス,GUILTY GEAR Xrd REV 2,36,YES,FTG,アークシステムワークス,0,1,2D対戦格闘,その他
2017-05-25,PLAYISM,Hyper Light Drifter,33,YES,ARPG,PLAYISM,0,1,アクションRPG,その他
2017-05-25,日本ファルコム,イースVIII -Lacrimosa of DANA-,-,YES,ETC,日本ファルコム,751_0m_673,1,その他,その他
2017-05-25,バンダイナムコエンターテインメント,サマーレッスン：宮本ひかり コレクション,33,YES,ETC,バンダイナムコエンターテインメント,0,1,VRキャラクターコミュニケーション,その他
2017-05-25,コナミデジタルエンタテインメント,実況パワフルプロ野球 チャンピオンシップ2017,-,,ETC,コナミデジタルエンタテインメント,0,1,その他,その他
2017-05-25,シルバースタージャパン,銀星将棋 阿吽闘神金剛雷斬,-,YES,ETC,シルバースタージャパン,0,1,その他,その他
2017-05-26,Grey Box,RiME,-,,ETC,Grey Box,0,1,その他,その他
2017-05-26,クロスファンクション,Slain: Back from Hell,-,,ETC,クロスファンクション,0,1,その他,その他
2017-05-31,ユービーアイソフト,Star Trek Bridge Crew,-,,ETC,ユービーアイソフト,0,1,その他,その他
2017-05-31,レイニーフロッグ,デッドハウス 再生,-,,ETC,レイニーフロッグ,0,1,その他,その他
2017-06-01,バンダイナムコエンターテインメント,鉄拳7,36,YES,FTG,バンダイナムコエンターテインメント,770_0m_690,1,対戦格闘,その他
2017-06-07,Frogmind Oy,BADLAND: Game of the Year Edition,-,,ETC,Frogmind Oy,0,1,その他,その他
2017-06-08,日本一ソフトウェア,The Sexy Brutale,32,,ADV,日本一ソフトウェア,0,1,パズルアドベンチャー,その他
2017-06-08,ソニー・インタラクティブエンタテインメント,WipEout Omega Collection,-,,ETC,ソニー・インタラクティブエンタテインメント,0,1,その他,その他
2017-06-15,Coatsink Software,Shu,-,,ETC,Coatsink Software,0,1,その他,その他
2017-06-16,レイニーフロッグ,BRIDGE CONSTRUCTOR,-,,ETC,レイニーフロッグ,0,1,その他,その他
2017-06-20,スクウェア・エニックス,ファイナルファンタジーXIV: 紅蓮のリベレーター,-,YES,ETC,スクウェア・エニックス,2_0m_2,1,その他,その他
2017-06-22,ソニー・インタラクティブエンタテインメント,Farpoint,32,YES,FPS,ソニー・インタラクティブエンタテインメント,0,1,FPS,その他
2017-06-22,角川ゲームス,GOD WARS 〜時をこえて〜,32,YES,SRPG,角川ゲームス,645_0m_586,1,タクティクスRPG,その他
2017-06-22,PARK ESM,Operation7 Revolution,-,,ETC,PARK ESM,0,1,その他,その他
2017-06-22,バンダイナムコエンターテインメント,サマーレッスン：アリソン・スノウ 七日間の庭,33,,ETC,バンダイナムコエンターテインメント,0,1,VRキャラクターコミュニケーション,その他
2017-06-22,ソニー・インタラクティブエンタテインメント,ロコロコ,-,YES,ETC,ソニー・インタラクティブエンタテインメント,808_0m_716,1,その他,その他
2017-06-29,インターグロー,2Dark,30,YES,ADV,インターグロー,0,1,ステルスホラーADV,その他
2017-06-29,ソニー・インタラクティブエンタテインメント,Starblood Arena,-,YES,ETC,ソニー・インタラクティブエンタテインメント,0,1,その他,その他
2017-06-29,スパイク・チュンソフト,ポータルナイツ,31,YES,ARPG,スパイク・チュンソフト,768_0m_688n,1,モノづくりアクションRPG,その他
2017-06-29,ワーナー ブラザース ジャパン,レゴ シティ アンダーカバー,-,YES,ETC,ワーナー ブラザース ジャパン,772_0m_692,1,その他,その他
2017-06-29,スパイク・チュンソフト,絶対絶望少女 ダンガンロンパ Another Episode,-,YES,ETC,スパイク・チュンソフト,0,1,その他,その他
2017-06-30,Psytec Games,Crystal Rift,-,,ETC,Psytec Games,0,1,その他,その他
2017-06-30,クロスファンクション,Super Dungeon Bros,-,,ETC,クロスファンクション,0,1,その他,その他
2017-06-30,Psytec Games,Windlands,-,,ETC,Psytec Games,0,1,その他,その他
2017-07-03,H2 INTERACTIVE,ZENITH,-,,ETC,H2 INTERACTIVE,0,1,その他,その他
2017-07-05,Gearbox Publishing,Duke Nukem 3D: 20th Anniversary World Tour,-,,ETC,Gearbox Publishing,0,1,その他,その他
2017-07-06,ディースリー・パブリッシャー,オメガラビリンスZ,32,YES,RPG,ディースリー・パブリッシャー,0,1,ローグライクRPG,その他
2017-07-06,バンダイナムコエンターテインメント,ガンダムバーサス,33,YES,ACT,バンダイナムコエンターテインメント,0,1,チームバトルアクション,その他
2017-07-13,Time of Virtual Reality,Ancient Amuletor,-,,ETC,Time of Virtual Reality,0,1,その他,その他
2017-07-13,Radial Games,Fantastic Contraption,-,,ETC,Radial Games,0,1,その他,その他
2017-07-13,日本一ソフトウェア,ハコニワカンパニワークス,-,YES,ETC,日本一ソフトウェア,0,1,その他,その他
2017-07-13,スクウェア・エニックス,ファイナルファンタジーXII ザ ゾディアック エイジ,-,YES,ETC,スクウェア・エニックス,813_0m_721n,1,その他,その他
2017-07-13,アイディアファクトリー,薄桜鬼 真改 風華伝,-,YES,ETC,アイディアファクトリー,0,1,その他,その他
2017-07-14,クロスファンクション,LOUD on Planet X,-,,ETC,クロスファンクション,0,1,その他,その他
2017-07-20,インターグロー,MXGP3 - The Official Motocross Videogame,30,YES,RCG,インターグロー,0,1,モトクロスレーシング,その他
2017-07-20,SUPERHOT Sp. z o.o.,SUPERHOT,-,,ETC,SUPERHOT Sp. z o.o.,0,1,その他,その他
2017-07-20,日本一ソフトウェア,So Many Me,31,,ACT,日本一ソフトウェア,0,1,アクションパズル,その他
2017-07-20,アークシステムワークス,UNDER NIGHT IN-BIRTH Exe:Late[st],-,YES,ETC,アークシステムワークス,0,1,その他,その他
2017-07-20,ワーナー ブラザース ジャパン,カーズ3 勝利への道,32,YES,RCG,ワーナー ブラザース ジャパン,817_0m_725,1,アクションレース,その他
2017-07-21,SUPERHOT Sp. z o.o.,SUPERHOT VR,-,,ETC,SUPERHOT Sp. z o.o.,0,1,その他,その他
2017-07-24,Intragames,タイポマン,30,,ACT,Intragames,0,1,アクションパズル,その他
2017-07-25,Archiact Interactive,Smashbox Arena,-,,ETC,Archiact Interactive,0,1,その他,その他
2017-07-25,Double Eleven,Super Cloudbuilt,-,,ETC,Double Eleven,0,1,その他,その他
2017-07-26,ユービーアイソフト,ダート4,-,YES,ETC,ユービーアイソフト,0,1,その他,その他
2017-07-27,バンダイナムコエンターテインメント,NARUTO-ナルト 疾風伝 ナルティメットストーム トリロジー,-,YES,ETC,バンダイナムコエンターテインメント,821_0m_729,1,その他,その他
2017-07-27,ソニー・インタラクティブエンタテインメント,コール オブ デューティ モダン・ウォーフェア リマスタード,-,YES,ETC,ソニー・インタラクティブエンタテインメント,3075_0m_1693,1,その他,その他
2017-07-27,Yacht Club Games,ショベルナイト,-,,ETC,Yacht Club Games,0,1,その他,その他
2017-07-28,Thunder Lotus,Sundered,-,,ETC,Thunder Lotus,0,1,その他,その他
2017-07-29,スクウェア・エニックス,ドラゴンクエストXI 過ぎ去りし時を求めて,40,YES,RPG,スクウェア・エニックス,777_0m_697,1,RPG,その他
2017-08-03,ソニー・インタラクティブエンタテインメント,クラッシュ・バンディクー ブッとび3段もり!,-,YES,ETC,ソニー・インタラクティブエンタテインメント,865_0m_758n,1,その他,その他
2017-08-04,tinyBuild,Mr. Shifty,-,,ETC,tinyBuild,0,1,その他,その他
2017-08-08,Vertex Pop,Graceful Explosion Machine,30,,SHT,Vertex Pop,0,1,シューティング,その他
2017-08-10,スクウェア・エニックス,HITMAN THE COMPLETE FIRST SEASON,-,YES,ETC,スクウェア・エニックス,0,1,その他,その他
2017-08-10,Pelfast,コメットクラッシュ2: クロンコイドウォーズ,-,,ETC,Pelfast,0,1,その他,その他
2017-08-10,スクウェア・エニックス,ドラゴンクエスト,-,,ETC,スクウェア・エニックス,0,1,その他,その他
2017-08-10,スクウェア・エニックス,ドラゴンクエストII 悪霊の神々,-,,ETC,スクウェア・エニックス,0,1,その他,その他
2017-08-10,カプコン,ロックマン クラシックス コレクション 2,-,YES,ETC,カプコン,0,1,その他,その他
2017-08-16,ハチノヨン,UNDERTALE,33,,RPG,ハチノヨン,0,1,RPG,その他
2017-08-16,セガゲームス,ソニックマニア,32,,ACT,セガゲームス,1575_0m_1147n,1,2Dハイスピードアクション,その他
2017-08-16,KEMCO,忘失のイストリア,-,,ETC,KEMCO,0,1,その他,その他
2017-08-17,ソニー・インタラクティブエンタテインメント,MATTERFALL,30,,SHT,ソニー・インタラクティブエンタテインメント,0,1,横スクロールシューティング,その他
2017-08-17,スパイク・チュンソフト,ZERO ESCAPE 刻のジレンマ,-,YES,ETC,スパイク・チュンソフト,0,1,その他,その他
2017-08-17,スクウェア・エニックス,ドラゴンクエストX オールインワンパッケージ,-,YES,ETC,スクウェア・エニックス,0,1,その他,その他
2017-08-18,バンダイナムコエンターテインメント,GET EVEN,32,,FPS,バンダイナムコエンターテインメント,0,1,一人称スリラーADV,その他
2017-08-21,United Independent Entertainment GmbH,Firefighters - The Simulation,-,,ETC,United Independent Entertainment GmbH,0,1,その他,その他
2017-08-23,賈船,Tachyon Project,-,,ETC,賈船,0,1,その他,その他
2017-08-24,アイディアファクトリー,Code：Realize 〜彩虹の花束〜,-,YES,ETC,アイディアファクトリー,0,1,その他,その他
2017-08-24,United Independent Entertainment GmbH,Joe's Diner,-,,ETC,United Independent Entertainment GmbH,0,1,その他,その他
2017-08-24,バンダイナムコエンターテインメント,ONE PIECE アンリミテッドワールド R デラックスエディション,-,YES,ETC,バンダイナムコエンターテインメント,0,1,その他,その他
2017-08-24,アークシステムワークス,WHITEDAY〜学校という名の迷宮〜,-,YES,ETC,アークシステムワークス,0,1,その他,その他
2017-08-24,角川ゲームス,ザ・ロストチャイルド,32,YES,RPG,角川ゲームス,0,1,神話構想RPG,その他
2017-08-24,スクウェア・エニックス,ドラゴンクエストIII そして伝説へ…,-,,ETC,スクウェア・エニックス,0,1,その他,その他
2017-08-24,コンパイルハート,新次元ゲイム ネプテューヌVII R,-,YES,ETC,コンパイルハート,214_0m_155n,1,その他,その他
2017-08-24,日本一ソフトウェア,深夜廻,31,YES,ACT,日本一ソフトウェア,0,1,夜道探索アクション,その他
2017-08-28,Fraoula d.o.o.,Neon Drive,-,,ETC,Fraoula d.o.o.,0,1,その他,その他
2017-08-28,United Independent Entertainment GmbH,Pineview Drive - House of Horror,-,,ETC,United Independent Entertainment GmbH,0,1,その他,その他
2017-08-28,ソリッドスフィア,カイジVR〜絶望の鉄骨渡り〜,-,,ETC,ソリッドスフィア,0,1,その他,その他
2017-08-29,アークシステムワークス,ダマスカスギヤ 西京EXODUS HD Edition,-,,ETC,アークシステムワークス,0,1,その他,その他
2017-08-29,DotEmu,フライングパワーディスク: Windjammers,31,,SPT,DotEmu,0,1,スポーツ,その他
2017-08-30,マーベラス,X-Morph:Defense,34,,SHT,マーベラス,0,1,タワーディフェンス＆シューティング,その他
2017-08-31,インターグロー,FlatOut 4:Total Insanity,30,YES,RCG,インターグロー,0,1,破壊系レーシング,その他
2017-08-31,ソニー・インタラクティブエンタテインメント,New みんなのGOLF,33,YES,SPT,ソニー・インタラクティブエンタテインメント,0,1,ゴルフ,その他
2017-08-31,コーエーテクモゲームス,よるのないくに2 〜新月の花嫁〜,31,YES,RPG,コーエーテクモゲームス,0,1,美少女従魔RPG,その他
2017-08-31,メディアスケープ,ディアドラエンプティ,30,,SHT,メディアスケープ,0,1,ハイフィールドシューティング,その他
2017-08-31,カプコン,バイオハザード リベレーションズ アンベールド エディション,-,YES,ETC,カプコン,0,1,その他,その他
2017-08-31,システムソフト・アルファー,太平洋の嵐〜史上最大の激戦 ノルマンディー攻防戦!〜,-,YES,ETC,システムソフト・アルファー,0,1,その他,その他
2017-09-01,Eastasiasoft Limited,Ghost Blade HD,-,,ETC,Eastasiasoft Limited,0,1,その他,その他
2017-09-05,Double Eleven Ltd,Songbringer,-,,ETC,Double Eleven Ltd,0,1,その他,その他
2017-09-06,ソニー・インタラクティブエンタテインメント,Destiny 2,35,YES,ASHT,ソニー・インタラクティブエンタテインメント,0,1,アクションシューティング,その他
2017-09-07,5pb.,この素晴らしい世界に祝福を! -この欲深いゲームに審判を!-,30,YES,ADV,5pb.,0,1,お返し裁判アドベンチャー,その他
2017-09-07,トイロジック,ハッピーダンジョン,-,,ETC,トイロジック,0,1,その他,その他
2017-09-07,角川ゲームス,旋光の輪舞2,-,YES,ETC,角川ゲームス,0,1,その他,その他
2017-09-07,日本一ソフトウェア,祝姫 -祀-,31,YES,ADV,日本一ソフトウェア,0,1,ホラーアドベンチャー,その他
2017-09-08,United Independent Entertainment,Forestry 2017 - The Simulation,-,,ETC,United Independent Entertainment,0,1,その他,その他
2017-09-08,Cococucumber,Planet of the Eyes,-,,ETC,Cococucumber,0,1,その他,その他
2017-09-13,United Independent Entertainment,Professional Farmer 2017,-,,ETC,United Independent Entertainment,0,1,その他,その他
2017-09-13,クロスファンクション,少女とロボット,-,,ETC,クロスファンクション,0,1,その他,その他
2017-09-14,ユービーアイソフト,F1 2017,32,YES,RCG,ユービーアイソフト,0,1,レース,その他
2017-09-14,Seaven Studio,Inside My Radio,-,,ETC,Seaven Studio,0,1,その他,その他
2017-09-14,ソニー・インタラクティブエンタテインメント,アンチャーテッド 古代神の秘宝,37,YES,AADV,ソニー・インタラクティブエンタテインメント,0,1,アクションアドベンチャー,その他
2017-09-14,コナミデジタルエンタテインメント,ウイニングイレブン 2018,35,YES,SPT,コナミデジタルエンタテインメント,0,1,サッカー,その他
2017-09-14,SNK,サムライスピリッツ零SPECIAL,-,,ETC,SNK,0,1,その他,その他
2017-09-14,ソニー・インタラクティブエンタテインメント,ジャック×ダクスター 旧世界の遺産,-,,ETC,ソニー・インタラクティブエンタテインメント,0,1,その他,その他
2017-09-14,プロトタイプ,星織ユメミライ Converted Edition,-,YES,ETC,プロトタイプ,0,1,その他,その他
2017-09-14,MOSS,雷電V Director's Cut,-,YES,ETC,MOSS,0,1,その他,その他
2017-09-15,ベセスダ・ソフトワークス,Dishonored: Death of the Outsider,-,,ETC,ベセスダ・ソフトワークス,0,1,その他,その他
2017-09-15,United Independent Entertainment,Industry Giant 2,-,,ETC,United Independent Entertainment,0,1,その他,その他
2017-09-19,テイクツー・インタラクティブ・ジャパン,NBA 2K18,33,YES,SPT,テイクツー・インタラクティブ・ジャパン,0,1,バスケットボール,その他
2017-09-19,スクウェア・エニックス,ファイナルファンタジーIX,-,,ETC,スクウェア・エニックス,0,1,その他,その他
2017-09-20,エレクトロニック・アーツ,Madden NFL 18,-,,ETC,エレクトロニック・アーツ,0,1,その他,その他
2017-09-20,アピリッツ,ゴエティア 千の魔神と無限の塔,-,,ETC,アピリッツ,0,1,その他,その他
2017-09-21,バンダイナムコエンターテインメント,Project CARS 2,34,YES,RCG,バンダイナムコエンターテインメント,0,1,リアルレースシミュレーション,その他
2017-09-21,ソニー・インタラクティブエンタテインメント,パタポン,-,YES,ETC,ソニー・インタラクティブエンタテインメント,0,1,その他,その他
2017-09-21,カプコン,マーベル VS. カプコン:インフィニット,32,YES,FTG,カプコン,900_0m_781n,1,ファイティングアクション,その他
2017-09-22,Gearbox Publishing,Bulletstorm: Full Clip Edition,-,,ETC,Gearbox Publishing,0,1,その他,その他
2017-09-26,Lost in the Garden GmbH,LIGHTFIELD,-,,ETC,Lost in the Garden GmbH,0,1,その他,その他
2017-09-26,GHI Media,RUINER,32,,ACT,GHI Media,0,1,ハイスピードサイバーアクション,その他
2017-09-28,エレクトロニック・アーツ,EA SPORTS™ NHL® 18,-,,ETC,エレクトロニック・アーツ,0,1,その他,その他
2017-09-28,ソニー・インタラクティブエンタテインメント,KNACK ふたりの英雄と古代兵団,31,YES,ACT,ソニー・インタラクティブエンタテインメント,0,1,アクション,その他
2017-09-28,インターグロー,MotoGP 17,30,YES,RCG,インターグロー,0,1,モータースポーツレーシング,その他
2017-09-28,レイニーフロッグ,forma.8,30,,ADV,レイニーフロッグ,0,1,探索アドベンチャー,その他
2017-09-28,日本一ソフトウェア,ルフランの地下迷宮と魔女ノ旅団,32,YES,RPG,日本一ソフトウェア,905_0m_786,1,ダンジョンRPG,その他
2017-09-28,スクウェア・エニックス,乖離性ミリオンアーサー VR,-,,ETC,スクウェア・エニックス,0,1,その他,その他
2017-09-28,日本ファルコム,英雄伝説 閃の軌跡III,33,YES,RPG,日本ファルコム,0,1,ストーリーRPG,その他
2017-09-28,コンパイルハート,限界凸城 キャッスルパンツァーズ,31,YES,RPG,コンパイルハート,0,1,パイ×シリRPG,その他
2017-09-29,エレクトロニック・アーツ,FIFA 18,37,YES,SPT,エレクトロニック・アーツ,902_0m_783n,1,サッカー,その他
2017-10-03,エレクトロニック・アーツ,NBA LIVE 18: The One Edition,-,,ETC,エレクトロニック・アーツ,0,1,その他,その他
2017-10-03,Badland Games,Vostok Inc.,30,,SHT,Badland Games,0,1,経営シミュレーションSTG,その他
2017-10-05,Thomas Happ Games,Axiom Verge,-,,ETC,Thomas Happ Games,0,1,その他,その他
2017-10-05,THQ Nordic,Darksiders II Deathinitive Edition,-,,ETC,THQ Nordic,0,1,その他,その他
2017-10-05,Housemarque,Nex Machina,-,,ETC,Housemarque,0,1,その他,その他
2017-10-05,ユービーアイソフト,スナイパー ゴーストウォーリアー3,-,YES,ETC,ユービーアイソフト,0,1,その他,その他
2017-10-05,カプコン,ドラゴンズドグマ: ダークアリズン,-,YES,ETC,カプコン,952_0m_812,1,その他,その他
2017-10-06,日本一ソフトウェア,Nidhogg 2,-,,ETC,日本一ソフトウェア,0,1,その他,その他
2017-10-12,DMM.com,CROSSOUT,-,,ETC,DMM.com,0,1,その他,その他
2017-10-12,スクウェア・エニックス,LOST SPHEAR,32,YES,RPG,スクウェア・エニックス,955_0m_815,1,ネオ・トラディショナルRPG,その他
2017-10-12,Telltale Games,Minecraft: Story Mode Season 2,-,,ETC,Telltale Games,0,1,その他,その他
2017-10-12,ワーナー ブラザース ジャパン,シャドウ・オブ・ウォー,37,YES,ARPG,ワーナー ブラザース ジャパン,0,1,アクションRPG,その他
2017-10-12,コンパイルハート,デート・ア・ライブ 凜緒リンカーネイション HD,-,YES,ETC,コンパイルハート,0,1,その他,その他
2017-10-13,Akupara Games,The Metronomicon: Slay the Dance Floor,-,,ETC,Akupara Games,0,1,その他,その他
2017-10-14,ソニー・インタラクティブエンタテインメント,V！勇者のくせになまいきだR,33,YES,RTS,ソニー・インタラクティブエンタテインメント,0,1,リアルタイムストラテジー,その他
2017-10-16,Defiant Development,Hand of Fate,-,,ETC,Defiant Development,0,1,その他,その他
2017-10-18,Digital Smash,Toy Odyssey: The Lost and Found,-,,ETC,Digital Smash,0,1,その他,その他
2017-10-18,セルナビ,プレキャラ!大富豪,-,,ETC,セルナビ,0,1,その他,その他
2017-10-19,Oasis Games,Light Tracer,-,,ETC,Oasis Games,0,1,その他,その他
2017-10-19,テイクツー・インタラクティブ・ジャパン,WWE 2K18,-,,ETC,テイクツー・インタラクティブ・ジャパン,0,1,その他,その他
