発売日,メーカー,タイトル,⭐クロスレビュー(評価),パッケージ併売,ジャンル,開発元,未使用,販売本数,プラットフォーム
2022-02-25,Freedom Games,Clouzy,2,,その他,Freedom Games,0,1,Xbox One
2022-02-25,バンダイナムコエンターテインメント,ELDEN RING（エルデンリング）,2,,その他,バンダイナムコエンターテインメント,0,1,Xbox One
2022-02-25,エレクトロニック・アーツ,GRID Legends,2,,その他,エレクトロニック・アーツ,0,1,Xbox One
2022-02-25,Acram Digital,Istanbul: Digital Edition,2,,その他,Acram Digital,0,1,Xbox One
2022-02-25,スクウェア・エニックス,Life is Strange: True Colors（ライフ イズ ストレンジ トゥルー カラーズ）,2,,その他,スクウェア・エニックス,0,1,Xbox One
2022-02-25,ラタライカゲームス,MOTO ROADER MC (モトローダー MC),2,,その他,ラタライカゲームス,0,1,Xbox One
2022-03-01,Funcom,Conan Chop Chop,2,,その他,Funcom,0,1,Xbox One
2022-03-01,THQ Nordic,ELEX II,2,,その他,THQ Nordic,0,1,Xbox One
2022-03-01,Devolver Digital,Shadow Warrior 3,2,,その他,Devolver Digital,0,1,Xbox One
2022-03-01,Frontier Foundry,ファー： チェンジング タイド,2,,その他,Frontier Foundry,0,1,Xbox One
2022-03-02,Sometimes You,35MM,2,,その他,Sometimes You,0,1,Xbox One
2022-03-03,Ultimate Games,Farm Manager 2022,2,,その他,Ultimate Games,0,1,Xbox One
2022-03-03,Frogwares,シャーロック・ホームズ -悪魔の娘-,2,,その他,Frogwares,0,1,Xbox One
2022-03-04,Digerati,A Musical Story,2,,その他,Digerati,0,1,Xbox One
2022-03-04,Sometimes You,Music Racer: Ultimate,2,,その他,Sometimes You,0,1,Xbox One
2022-03-04,ケムコ,イクストナ戦記,2,,その他,ケムコ,0,1,Xbox One
2022-03-08,THQ Nordic,SpellForce III Reforced（スペルフォース III リフォースト）,2,,その他,THQ Nordic,0,1,Xbox One
2022-03-08,２K,WWE 2K22,2,,その他,２K,0,1,Xbox One
2022-03-09,"Silverware Games, Inc.",Hundred Bullets,2,,その他,"Silverware Games, Inc.",0,1,Xbox One
2022-03-09,Eastasiasoft Limited,Splash Cars（スプラッシュ・カーズ）,2,,その他,Eastasiasoft Limited,0,1,Xbox One
2022-03-09,No Gravity Games,ウィル・ユー・スネイル？ (Will You Snail?),2,,その他,No Gravity Games,0,1,Xbox One
2022-03-10,アニプレックス,RPGタイム!〜ライトの伝説〜,2,,その他,アニプレックス,0,1,Xbox One
2022-03-10,Uppercut Games Pty Ltd,Submerged: Hidden Depths,2,,その他,Uppercut Games Pty Ltd,0,1,Xbox One
2022-03-10,The Arcade Crew,Young Souls,2,,その他,The Arcade Crew,0,1,Xbox One
2022-03-10,Improx Games,ラストキューブ,2,,その他,Improx Games,0,1,Xbox One
2022-03-11,Freedom Games,Jetboard Joust,2,,その他,Freedom Games,0,1,Xbox One
2022-03-11,META Publishing,Time Loader,2,,その他,META Publishing,0,1,Xbox One
2022-03-11,ラタライカゲームス,コスモス・ビット（Cosmos Bit）,2,,その他,ラタライカゲームス,0,1,Xbox One
2022-03-15,ロケットパンダゲームズ,Phantom Breaker: Omnia（ファントムブレイカー：オムニア）,2,,その他,ロケットパンダゲームズ,0,1,Xbox One
2022-03-16,Hidden Trap,The Wanderer: Frankenstein's Creature,2,,その他,Hidden Trap,0,1,Xbox One
2022-03-16,Eastasiasoft Limited,ワイフクエスト,2,,その他,Eastasiasoft Limited,0,1,Xbox One
2022-03-17,Finji,TUNIC,2,,その他,Finji,0,1,Xbox One
2022-03-17,Fellow Traveller,パラダイスキラー,2,,その他,Fellow Traveller,0,1,Xbox One
2022-03-18,Thunderful Publishing AB,Curious Expedition 2,2,,その他,Thunderful Publishing AB,0,1,Xbox One
2022-03-18,スクウェア・エニックス,STRANGER OF PARADISE FINAL FANTASY ORIGIN,2,,その他,スクウェア・エニックス,0,1,Xbox One
2022-03-18,RedDeerGames,イヌカリ - 欺瞞の追跡,2,,その他,RedDeerGames,0,1,Xbox One
2022-03-22,Fellow Traveller,Kraken Academy!!（クラーケン・アカデミー！！）,2,,その他,Fellow Traveller,0,1,Xbox One
2022-03-22,スパイク・チュンソフト,ZERO ESCAPE 9時間9人9の扉 善人シボウデス ダブルパック,2,,その他,スパイク・チュンソフト,0,1,Xbox One
2022-03-23,MY.GAMES,Blast Brigade vs. the Evil Legion of Dr. Cread,2,,その他,MY.GAMES,0,1,Xbox One
2022-03-24,Fireshine Games,Imp of the Sun,2,,その他,Fireshine Games,0,1,Xbox One
2022-03-25,アンナプルナ・インタラクティブ,A Memoir Blue,2,,その他,アンナプルナ・インタラクティブ,0,1,Xbox One
2022-03-25,EpiXR Games,Aery - Calm Mind 2,2,,その他,EpiXR Games,0,1,Xbox One
2022-03-25,2K,ワンダーランズ ～タイニー・ティナと魔法の世界,2,,その他,2K,0,1,Xbox One
2022-03-26,2Awesome Partners,Devastator,2,,その他,2Awesome Partners,0,1,Xbox One
2022-03-29,"PM Studios, Inc.",Ikai,2,,その他,"PM Studios, Inc.",0,1,Xbox One
2022-03-30,Walnut LLC,Whisper Trip（ウィスパートリップ）,2,,その他,Walnut LLC,0,1,Xbox One
2022-03-30,PikPok,エージェント・インターセプター,2,,その他,PikPok,0,1,Xbox One
2022-03-30,Blowfish Studios,キャティインニャンダーランド,2,,その他,Blowfish Studios,0,1,Xbox One
2022-03-31,RED ART GAMES,Glam's Incredible Run: Escape from Dukha,2,,その他,RED ART GAMES,0,1,Xbox One
2022-03-31,Devolver Digital,Weird West,2,,その他,Devolver Digital,0,1,Xbox One
2022-04-05,不明,Legal Dungeon,2,,その他,不明,0,1,Xbox One
2022-04-05,MLB,MLB The Show 22,2,,その他,MLB,0,1,Xbox One
2022-04-05,PLAYISM,REPLICA（レプリカ）,2,,その他,PLAYISM,0,1,Xbox One
2022-04-05,Warner Bros. Games,レゴ スター・ウォーズ／スカイウォーカー・サーガ,2,,その他,Warner Bros. Games,0,1,Xbox One
2022-04-06,Eastasiasoft Limited,Z-Warp,2,,その他,Eastasiasoft Limited,0,1,Xbox One
2022-04-07,"Atari, Inc",Kombinera,2,,その他,"Atari, Inc",0,1,Xbox One
2022-04-07,スクウェア・エニックス,クロノ・クロス：ラジカル・ドリーマーズ エディション,2,,その他,スクウェア・エニックス,0,1,Xbox One
2022-04-08,Humble Games,Chinatown Detective Agency,2,,その他,Humble Games,0,1,Xbox One
2022-04-08,Gearbox Publishing,Godfall：Ultimateエディション,2,,その他,Gearbox Publishing,0,1,Xbox One
2022-04-08,RedDeerGames,ボレアル テネブレー,2,,その他,RedDeerGames,0,1,Xbox One
2022-04-12,Xitilon,Happi Basudei（ハッピーバースデイ）,2,,その他,Xitilon,0,1,Xbox One
2022-04-13,MY.GAMES,Blast Brigade vs. the Evil Legion of Dr. Cread,2,,その他,MY.GAMES,0,1,Xbox One
2022-04-19,Graffiti Games,Turnip Boy Commits Tax Evasion,2,,その他,Graffiti Games,0,1,Xbox One
2022-04-19,Blowfish Studios,ウィンターエンバー,2,,その他,Blowfish Studios,0,1,Xbox One
2022-04-20,EXNOA LLC,LIBERATED（リベレイデット）,2,,その他,EXNOA LLC,0,1,Xbox One
2022-04-21,Freedom Games,Anuchard,2,,その他,Freedom Games,0,1,Xbox One
2022-04-21,Phoenixx Inc.,クローンドローン - デンジャーゾーン -,2,,その他,Phoenixx Inc.,0,1,Xbox One
2022-04-22,OverGamez,LIT: Bend the Light,2,,その他,OverGamez,0,1,Xbox One
2022-04-22,NAISU,Mokoko X（モココ X）,2,,その他,NAISU,0,1,Xbox One
2022-04-22,Just For Games,武蔵厳流記2,2,,その他,Just For Games,0,1,Xbox One
2022-04-26,スパイクチュンソフト,リサーチアンドデストロイ,2,,その他,スパイクチュンソフト,0,1,Xbox One
2022-04-28,Young Horses,Bugsnax,2,,その他,Young Horses,0,1,Xbox One
2022-04-28,Milestone S.r.l.,MotoGP 22,2,,その他,Milestone S.r.l.,0,1,Xbox One
2022-04-28,Numskull Games,RICO London,2,,その他,Numskull Games,0,1,Xbox One
2022-04-28,Nacon,Rugby 22,2,,その他,Nacon,0,1,Xbox One
2022-04-28,Forever Entertainment S.A.,ザ・ハウス・オブ・ザ・デッド：リメイク,2,,その他,Forever Entertainment S.A.,0,1,Xbox One
2022-04-28,シティコネクション,レイヤーセクション & ギャラクティックアタック Sトリビュート,2,,その他,シティコネクション,0,1,Xbox One
2022-04-29,ラタライカゲームス,Dandy & Randy DX,2,,その他,ラタライカゲームス,0,1,Xbox One
2022-04-29,JanduSoft,Galactic Wars EX,2,,その他,JanduSoft,0,1,Xbox One
2022-04-29,Orube Game Studio,Super Mombo Quest,2,,その他,Orube Game Studio,0,1,Xbox One
2022-04-30,Troglobytes Games,Ravenous Devils,2,,その他,Troglobytes Games,0,1,Xbox One
2022-05-04,Seaven Studio,PictoQuest,2,,その他,Seaven Studio,0,1,Xbox One
2022-05-05,Devolver Digital,Trek to Yomi,2,,その他,Devolver Digital,0,1,Xbox One
2022-05-05,Daedalic Entertainment,Wildcat Gun Machine,2,,その他,Daedalic Entertainment,0,1,Xbox One
2022-05-06,Clockwork Origins,Elemental War 2（エレメンタル・ウォー2）,2,,その他,Clockwork Origins,0,1,Xbox One
2022-05-10,スパイク・チュンソフト,スーパーダンガンロンパ2 さよなら絶望学園 Anniversary Edition,2,,その他,スパイク・チュンソフト,0,1,Xbox One
2022-05-11,505 Games,百英雄伝 Rising,2,,その他,505 Games,0,1,Xbox One
2022-05-12,Redstart Interactive,Get-A-Grip Chip,2,,その他,Redstart Interactive,0,1,Xbox One
2022-05-12,Nacon,Rogue Lords,2,,その他,Nacon,0,1,Xbox One
2022-05-12,Noodlecake,Soundfall,2,,その他,Noodlecake,0,1,Xbox One
2022-05-12,Thunderful Publishing AB,Source of Madness,2,,その他,Thunderful Publishing AB,0,1,Xbox One
2022-05-12,ケムコ,インフィニットリンクス,2,,その他,ケムコ,0,1,Xbox One
2022-05-13,Baltoro Games,Paratopic,2,,その他,Baltoro Games,0,1,Xbox One
2022-05-17,PLAYISM,ウムランギジェネレーション スペシャルエディション,2,,その他,PLAYISM,0,1,Xbox One
2022-05-17,SEGA,ツーポイントキャンパス,2,,その他,SEGA,0,1,Xbox One
2022-05-19,マーベラス,DEADCRAFT（デッドクラフト）,2,,その他,マーベラス,0,1,Xbox One
2022-05-19,Auroch Digital,Ogre: Console Edition,2,,その他,Auroch Digital,0,1,Xbox One
2022-05-19,Nacon,Vampire: The Masquerade（ヴァンパイア：ザ・マスカレード）,2,,その他,Nacon,0,1,Xbox One
2022-05-20,Prime Matter,Dolmen,2,,その他,Prime Matter,0,1,Xbox One
2022-05-20,ラタライカゲームス,The Legend of the Dragonflame Highschool Collection（龍炎高校伝説コレクション）,2,,その他,ラタライカゲームス,0,1,Xbox One
2022-05-20,Reddeergames,涅槃：パイロット 夢,2,,その他,Reddeergames,0,1,Xbox One
2022-05-24,Abramelin Games,Injection π23 'Ars regia',2,,その他,Abramelin Games,0,1,Xbox One
2022-05-24,THQ Nordic,MX vs ATV Legends,2,,その他,THQ Nordic,0,1,Xbox One
2022-05-24,"Rose City Games, wiip",フロッピー・ナイト,2,,その他,"Rose City Games, wiip",0,1,Xbox One
2022-05-25,Eastasiasoft Limited,Blow & Fly,2,,その他,Eastasiasoft Limited,0,1,Xbox One
2022-05-25,ユービーアイソフト,Roller Champions（ローラーチャンピオンズ）,2,,その他,ユービーアイソフト,0,1,Xbox One
2022-05-25,ChiliDog Interactive LLC,Zombo Buster Advance,2,,その他,ChiliDog Interactive LLC,0,1,Xbox One
2022-05-26,Rebellion,Sniper Elite 5,2,,その他,Rebellion,0,1,Xbox One
2022-05-27,Tate Multimedia S.A.,Kao the Kangaroo（カオ・ザ・カンガルー）,2,,その他,Tate Multimedia S.A.,0,1,Xbox One
2022-05-27,Revulo Games,Minigolf Adventure（ミニゴルフ・アドベンチャー）,2,,その他,Revulo Games,0,1,Xbox One
2022-05-27,バンダイナムコエンターテインメント,PAC-MAN MUSEUM+,2,,その他,バンダイナムコエンターテインメント,0,1,Xbox One
2022-05-27,ラタライカゲームス,REMOTE LIFE,2,,その他,ラタライカゲームス,0,1,Xbox One
2022-05-27,Outright Games Ltd.,マイリトルポニー：メアタイムベイの冒険,2,,その他,Outright Games Ltd.,0,1,Xbox One
2022-05-27,RedDeerGames,剣と骨,2,,その他,RedDeerGames,0,1,Xbox One
2022-05-27,"Justdan International Co., Ltd.",軒轅剣 閻黒の業火,2,,その他,"Justdan International Co., Ltd.",0,1,Xbox One
2022-05-31,THQ Nordic,Destroy All Humans! - Clone Carnage,2,,その他,THQ Nordic,0,1,Xbox One
2022-05-31,Berzerk Studio,Just Shapes & Beats,2,,その他,Berzerk Studio,0,1,Xbox One
2022-06-01,Fireshine Games,Silt,2,,その他,Fireshine Games,0,1,Xbox One
2022-06-02,Atari,Gravitar: Recharged,2,,その他,Atari,0,1,Xbox One
2022-06-02,Puppet Combo,Nun Massacre,2,,その他,Puppet Combo,0,1,Xbox One
2022-06-03,RedDeerGames,EleMetals: Death Metal Death Match!（エレメンタルズ：デスメタルとデスマッチ！）,2,,その他,RedDeerGames,0,1,Xbox One
2022-06-06,DANGEN Entertainment,Lost Ruins,2,,その他,DANGEN Entertainment,0,1,Xbox One
2022-06-07,Devolver Digital,Disc Room,2,,その他,Devolver Digital,0,1,Xbox One
2022-06-07,Skystone Games Inc.,Spacelines from the Far Out,2,,その他,Skystone Games Inc.,0,1,Xbox One
2022-06-08,"Rogue Games, Inc.",Super Impossible Road,2,,その他,"Rogue Games, Inc.",0,1,Xbox One
2022-06-10,The Quantum Astrophysicists Guild,Freshly Frosted,2,,その他,The Quantum Astrophysicists Guild,0,1,Xbox One
2022-06-10,Red Deer Game,Pro Gymnast Simulator(プロ ジムナスト シミュレーター),2,,その他,Red Deer Game,0,1,Xbox One
2022-06-10,Crazysoft Limited,Zeus Quest - The Rebirth of Earth,2,,その他,Crazysoft Limited,0,1,Xbox One
2022-06-10,2K,クアリー ～悪夢のサマーキャンプ,2,,その他,2K,0,1,Xbox One
2022-06-14,UBISOFT,ディスカバリーツアー：ヴァイキングの時代,2,,その他,UBISOFT,0,1,Xbox One
2022-06-16,Curve Games,Autonauts,2,,その他,Curve Games,0,1,Xbox One
2022-06-16,Ravenscourt Games,Road 96,2,,その他,Ravenscourt Games,0,1,Xbox One
2022-06-16,Chute Apps Inc.,Rogue Star Rescue,2,,その他,Chute Apps Inc.,0,1,Xbox One
2022-06-16,Dotemu,Teenage Mutant Ninja Turtles: Shredder's Revenge,2,,その他,Dotemu,0,1,Xbox One
2022-06-17,Numskull Games,Final Vendetta,2,,その他,Numskull Games,0,1,Xbox One
2022-06-17,OMOCAT,OMORI,2,,その他,OMOCAT,0,1,Xbox One
2022-06-17,WildSphere,Oxide Room 104,2,,その他,WildSphere,0,1,Xbox One
2022-06-17,ブリザード・エンターテイメント,オーバーウォッチ 2：ウォッチポイント・パック,2,,その他,ブリザード・エンターテイメント,0,1,Xbox One
2022-06-18,Jujubee,Deep Diving Adventures,2,,その他,Jujubee,0,1,Xbox One
2022-06-21,Epic Games,Fall Guys: Ultimate Knockout（フォールガイズ アルティメット ノックアウト）,2,,その他,Epic Games,0,1,Xbox One
2022-06-22,"Top Hat Studios, Inc.",REDO!,2,,その他,"Top Hat Studios, Inc.",0,1,Xbox One
2022-06-22,Eastasiasoft Limited,ドランク・フィスト２：ゾンビ・ハングオーバー,2,,その他,Eastasiasoft Limited,0,1,Xbox One
2022-06-23,Thunderful Publishing AB,Firegirl: Hack 'n Splash Rescue DX,2,,その他,Thunderful Publishing AB,0,1,Xbox One
2022-06-23,SEGA,ソニックオリジンズ,2,,その他,SEGA,0,1,Xbox One
2022-06-24,Baltoro Games,Urban Flow（アーバンフロー）,2,,その他,Baltoro Games,0,1,Xbox One
2022-06-24,カプコン,カプコン ファイティング コレクション,2,,その他,カプコン,0,1,Xbox One
2022-06-24,クリプトン・フューチャー・メディア,初音ミク いっしょに！ジグソーパズル,2,,その他,クリプトン・フューチャー・メディア,0,1,Xbox One
2022-06-25,スパイク・チュンソフト,アイ：ソムニウムファイル ニルヴァーナ イニシアチブ,2,,その他,スパイク・チュンソフト,0,1,Xbox One
2022-06-28,THQ Nordic,MX vs ATV Legends,2,,その他,THQ Nordic,0,1,Xbox One
2022-06-30,Secret Item Games,砂時計[Hourglass],2,,その他,Secret Item Games,0,1,Xbox One
2022-07-01,Joindots GmbH,Renzo Racer - レンゾレーサー,2,,その他,Joindots GmbH,0,1,Xbox One
2022-07-02,エレクトロニック・アーツ,F1 22 Xbox One,2,,その他,エレクトロニック・アーツ,0,1,Xbox One
2022-07-06,Brownmonster Limited,Rush Rally Origins,2,,その他,Brownmonster Limited,0,1,Xbox One
2022-07-07,Neowiz,DJMAX RESPECT V,2,,その他,Neowiz,0,1,Xbox One
2022-07-07,カリプソ・メディア,Matchpoint - Tennis Championships（マッチポイント：テニス チャンピオンシップ）,2,,その他,カリプソ・メディア,0,1,Xbox One
2022-07-07,Ravenscourt Games,Road 96,2,,その他,Ravenscourt Games,0,1,Xbox One
2022-07-07,ケムコ,デビラビローグ,2,,その他,ケムコ,0,1,Xbox One
2022-07-07,バンダイナムコエンターテインメント,風のクロノア 1&2アンコール,2,,その他,バンダイナムコエンターテインメント,0,1,Xbox One
2022-07-08,DX Gameworks LLC,Eternal Hope,2,,その他,DX Gameworks LLC,0,1,Xbox One
2022-07-09,2Awesome Partners,Formula Bit Racing DX,2,,その他,2Awesome Partners,0,1,Xbox One
2022-07-12,Merge Games,タイム・オン・フログ・アイランド,2,,その他,Merge Games,0,1,Xbox One
2022-07-14,スクウェア・エニックス,POWERWASH SIMULATOR（パワーウォッシュシミュレーター）,2,,その他,スクウェア・エニックス,0,1,Xbox One
2022-07-14,シティコネクション,STRIKERS 1945 II,2,,その他,シティコネクション,0,1,Xbox One
2022-07-14,WayForward Technologies,Spidersaurs,2,,その他,WayForward Technologies,0,1,Xbox One
2022-07-14,JanduSoft,Superola Champion Edition,2,,その他,JanduSoft,0,1,Xbox One
2022-07-14,Black Cube Games,The Tale of Bistun,2,,その他,Black Cube Games,0,1,Xbox One
2022-07-14,コーラス・ワールドワイド合同会社,モスメン 1966,2,,その他,コーラス・ワールドワイド合同会社,0,1,Xbox One
2022-07-14,インティ・クリエイツ,蒼き雷霆 ガンヴォルト 爪,2,,その他,インティ・クリエイツ,0,1,Xbox One
2022-07-15,ラタイタカゲームズ,Long Live The Queen（ロング・リブ・ザ・クイーン ～女王への道しるべ～）,2,,その他,ラタイタカゲームズ,0,1,Xbox One
2022-07-15,Meteorbyte Publishing,Running On Magic(ランニングオンマジック),2,,その他,Meteorbyte Publishing,0,1,Xbox One
2022-07-19,HandyGames,Endling - Extinction is Forever,2,,その他,HandyGames,0,1,Xbox One
2022-07-19,Viridian Software,Gloom and Doom,2,,その他,Viridian Software,0,1,Xbox One
2022-07-20,Xbox Game Studios,As Dusk Falls,2,,その他,Xbox Game Studios,0,1,Xbox One
2022-07-20,Neon Doctrine,Hazel Sky,2,,その他,Neon Doctrine,0,1,Xbox One
2022-07-20,Eastasiasoft Limited,誘惑：ある僧の物語,2,,その他,Eastasiasoft Limited,0,1,Xbox One
2022-07-22,CAPCOM,Capcom Arcade 2nd Stadium（カプコンアーケード 2ndスタジアム）,2,,その他,CAPCOM,0,1,Xbox One
2022-07-22,Digerati,Severed Steel,2,,その他,Digerati,0,1,Xbox One
2022-07-26,PLAYISM,被虐のノエル,2,,その他,PLAYISM,0,1,Xbox One
2022-07-27,Eastasiasoft Limited,Arsonist Heaven,2,,その他,Eastasiasoft Limited,0,1,Xbox One
2022-07-27,BlitWorks,Train Valley: Console Edition,2,,その他,BlitWorks,0,1,Xbox One
2022-07-28,シティコネクション,GUNBIRD（ガンバード）,2,,その他,シティコネクション,0,1,Xbox One
2022-07-28,Cave Monsters,Lord Winklebottom Investigates,2,,その他,Cave Monsters,0,1,Xbox One
2022-07-28,シティコネクション,Samurai Aces III: Sengoku Cannon（戦国キャノン）,2,,その他,シティコネクション,0,1,Xbox One
2022-07-28,Gamera Game,アニキレーション,2,,その他,Gamera Game,0,1,Xbox One
2022-07-28,シティコネクション,戦国エース,2,,その他,シティコネクション,0,1,Xbox One
2022-07-29,ラタライカゲームス,Avenging Spirit（ファンタズム）,2,,その他,ラタライカゲームス,0,1,Xbox One
2022-08-02,インティ・クリエイツ,蒼き雷霆 ガンヴォルト 鎖環,2,,その他,インティ・クリエイツ,0,1,Xbox One
2022-08-03,Totalconsole,After Wave: Downfall,2,,その他,Totalconsole,0,1,Xbox One
2022-08-03,11 bit studios,South of the Circle（サウス・オブ・ザ・サークル）,2,,その他,11 bit studios,0,1,Xbox One
2022-08-04,ケムコ,風乗り勇者の物語,2,,その他,ケムコ,0,1,Xbox One
2022-08-05,Headup GmbH,Gigapocalypse（ギガポカリプス）,2,,その他,Headup GmbH,0,1,Xbox One
2022-08-11,Wired Productions,Arcade Paradise,2,,その他,Wired Productions,0,1,Xbox One
2022-08-11,Triple Topping,Ynglet,2,,その他,Triple Topping,0,1,Xbox One
2022-08-11,JTeamew,がっぽり！爆走人力車,2,,その他,JTeamew,0,1,Xbox One
2022-08-12,Devolver Digital,Cult of the Lamb,2,,その他,Devolver Digital,0,1,Xbox One
2022-08-12,ラタライカゲームス,Voyage: Xbox Edition,2,,その他,ラタライカゲームス,0,1,Xbox One
2022-08-16,Gearbox Publishing,Tribes of Midgard,2,,その他,Gearbox Publishing,0,1,Xbox One
2022-08-17,Hautecouture Inc.,Midnight School Walk 真夜中学園さんぽ,2,,その他,Hautecouture Inc.,0,1,Xbox One
2022-08-19,エレクトニック・アーツ,Madden NFL 23,2,,その他,エレクトニック・アーツ,0,1,Xbox One
2022-08-19,IEVO,Tilesweeper,2,,その他,IEVO,0,1,Xbox One
2022-08-23,PLAION（旧: Koch Media）,Saints Row,2,YES,その他,PLAION（旧: Koch Media）,0,1,Xbox One
2022-08-23,Atari,Yars: Recharged,2,,その他,Atari,0,1,Xbox One
2022-08-24,Parallel Circles,Flat Heroes,2,,その他,Parallel Circles,0,1,Xbox One
2022-08-24,Humble Games,Midnight Fight Express,2,,その他,Humble Games,0,1,Xbox One
2022-08-24,Eastasiasoft Limited,キッドボール・アドベンチャー,2,,その他,Eastasiasoft Limited,0,1,Xbox One
2022-08-25,Frontier Developments,F1 マネージャー2022,2,,その他,Frontier Developments,0,1,Xbox One
2022-08-25,SIGONO,OPUS 星歌の響き -Full Bloom Edition-,2,,その他,SIGONO,0,1,Xbox One
2022-08-25,バンダイナムコエンターテインメント,SDガンダム バトルアライアンス,2,,その他,バンダイナムコエンターテインメント,0,1,Xbox One
2022-08-25,SEGA,ソウルハッカーズ2,2,,その他,SEGA,0,1,Xbox One
2022-08-25,バンダイナムコエンターテインメント,パックマンワールド リ・パック,2,,その他,バンダイナムコエンターテインメント,0,1,Xbox One
2022-08-25,Actoon Studio,ライク・ノー・アザー,2,,その他,Actoon Studio,0,1,Xbox One
2022-08-26,Leoful,カンパニーマン 社畜の下剋上,2,,その他,Leoful,0,1,Xbox One
2022-08-30,カリプソメディア,Commandos 3 - HD Remaster（コマンドス 3 HDリマスター）,2,,その他,カリプソメディア,0,1,Xbox One
2022-08-30,Frontier Developments,F1マネージャー2022,2,,その他,Frontier Developments,0,1,Xbox One
2022-08-31,コナミデジタルエンタテインメント,Teenage Mutant Ninja Turtles: The Cowabunga Collection,2,,その他,コナミデジタルエンタテインメント,0,1,Xbox One
2022-08-31,tinyBuild,Tinykin,2,,その他,tinyBuild,0,1,Xbox One
2022-08-31,スパイク・チュンソフト,ZERO ESCAPE 刻のジレンマ,2,,その他,スパイク・チュンソフト,0,1,Xbox One
2022-08-31,Eastasiasoft Limited,リック・ヘンダーソン,2,,その他,Eastasiasoft Limited,0,1,Xbox One
2022-09-01,Baltoro Games,Food Truck Tycoon,2,,その他,Baltoro Games,0,1,Xbox One
2022-09-01,Whitethorn Games,Onsen Master（温泉マスター）,2,,その他,Whitethorn Games,0,1,Xbox One
2022-09-01,バンダイナムコエンターテインメント,ジョジョの奇妙な冒険 オールスターバトル R,2,,その他,バンダイナムコエンターテインメント,0,1,Xbox One
2022-09-01,ケムコ,フェアリーエレメンツ,2,,その他,ケムコ,0,1,Xbox One
2022-09-01,レイニーフロッグ,マリンエクスプレス殺人事件,2,,その他,レイニーフロッグ,0,1,Xbox One
2022-09-02,Perun Creative,Hobo: Tough Life,2,,その他,Perun Creative,0,1,Xbox One
2022-09-02,LEGO Games,レゴ ブロウルズ,2,,その他,LEGO Games,0,1,Xbox One
2022-09-06,Gameloft SE,ディズニー ドリームライトバレー,2,,その他,Gameloft SE,0,1,Xbox One
2022-09-08,PQube Limited,White Day: A Labyrinth Named School（WHITEDAY～学校という名の迷宮～）,2,,その他,PQube Limited,0,1,Xbox One
2022-09-09,ラタライカゲームス,Catmaze,2,,その他,ラタライカゲームス,0,1,Xbox One
2022-09-09,tinyBuild,Justice Sucks,2,,その他,tinyBuild,0,1,Xbox One
2022-09-09,2K,NBA 2K23,2,,その他,2K,0,1,Xbox One
2022-09-09,RedDeerGames,脱出,2,,その他,RedDeerGames,0,1,Xbox One
2022-09-13,WW1 Game Series B.V.,Isonzo,2,,その他,WW1 Game Series B.V.,0,1,Xbox One
2022-09-13,Secret Mode,Little Orpheus,2,,その他,Secret Mode,0,1,Xbox One
2022-09-14,Totalconsole,Last Beat Enhanced,2,,その他,Totalconsole,0,1,Xbox One
2022-09-14,Eastasiasoft Limited,Maggie the Magnet,2,,その他,Eastasiasoft Limited,0,1,Xbox One
2022-09-15,Milestone S.r.l.,SBK 22,2,,その他,Milestone S.r.l.,0,1,Xbox One
2022-09-15,Aviary Studios,The Gallery,2,,その他,Aviary Studios,0,1,Xbox One
2022-09-15,Happy Volcano,You Suck at Parking（とめられるもんならとめてみな）,2,,その他,Happy Volcano,0,1,Xbox One
2022-09-15,株式会社ハムスター,ニコリのパズルW 数独,2,,その他,株式会社ハムスター,0,1,Xbox One
2022-09-15,スパイク・チュンソフト,ニューダンガンロンパV3 みんなのコロシアイ新学期 Anniversary Edition,2,,その他,スパイク・チュンソフト,0,1,Xbox One
2022-09-15,レベルファイブ,二ノ国 白き聖灰の女王 REMASTERED,2,,その他,レベルファイブ,0,1,Xbox One
2022-09-16,Piotr Rochala,Amazing Chicken Adventures,2,,その他,Piotr Rochala,0,1,Xbox One
2022-09-16,101XP,Blind Fate: Edo no Yami（エドノヤミ）,2,,その他,101XP,0,1,Xbox One
2022-09-16,Baltoro Games,Knights & Guns,2,,その他,Baltoro Games,0,1,Xbox One
2022-09-20,DX Gameworks LLC,Akane（アカネ）,2,,その他,DX Gameworks LLC,0,1,Xbox One
2022-09-20,astragon Entertainment GmbH,Construction Simulator,2,,その他,astragon Entertainment GmbH,0,1,Xbox One
2022-09-21,HypeTrain Digital,Jack Move,2,,その他,HypeTrain Digital,0,1,Xbox One
2022-09-22,DANGEN Entertainment,OneShot: World Machine Edition,2,,その他,DANGEN Entertainment,0,1,Xbox One
2022-09-22,WayForward Technologies,River City Girls Zero（新・熱血硬派くにおたちの挽歌 -with River City Girls Extra-）,2,,その他,WayForward Technologies,0,1,Xbox One
2022-09-22,スクウェア・エニックス,The DioField Chronicle（ディオフィールドクロニクル）,2,,その他,スクウェア・エニックス,0,1,Xbox One
2022-09-22,Nacon,Train Life - A Railway Simulator,2,,その他,Nacon,0,1,Xbox One
2022-09-23,Outright Games Ltd.,DreamWorks ドラゴンズ：9つの王国の伝説,2,,その他,Outright Games Ltd.,0,1,Xbox One
2022-09-23,ラタライカゲームス,Roar of Revenge,2,,その他,ラタライカゲームス,0,1,Xbox One
